成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11404,華廈,台北市內湖區民權東路六段１８４號五樓之１,1458,85.25,17.1,10.63,27.3,5,5,無,1,2,1,25.068736,121.593026,其他增建；
11404,大樓,台北市內湖區南京東路六段４５１巷５７號六樓之１８,2038,74.99,30.17,4.9,17.3,6,14,有,1,2,1,25.060876,121.587281,
11404,大樓,台北市內湖區金莊路１００號六樓之９,3300,57.49,57.4,10.22,14.2,6,11,有,2,2,2,25.063348,121.58739,
11404,大樓,台北市內湖區民權東路六段１５０之３號十二樓之２,3020,68.35,44.19,2.87,17.2,12,14,有,2,2,2,25.068927,121.59413,
11404,大樓,台北市內湖區民權東路六段１５０之１號十二樓之１,1388,89.85,15.45,1.27,17.2,12,14,無,1,1,1,25.068927,121.59413,陽台外推；
11404,公寓,台北市內湖區民權東路六段１３６巷３７弄２號,1110,18.8,59.04,15.22,40.3,1,5,無,3,2,2,25.066723,121.587888,親友、員工、共有人或其他特殊關係間之交易；
11404,公寓,台北市內湖區民權東路六段１３６巷３７弄４號,996,18.59,53.57,13.65,40.3,1,5,無,3,2,2,25.066723,121.587963,親友、員工、共有人或其他特殊關係間之交易；
11404,公寓,台北市內湖區瑞光路１１２巷５６弄３１號五樓,2610,64.4,40.53,18.82,28.4,5,5,有,3,2,2,25.070693,121.579583,陽台外推；其他增建；
11404,大樓,台北市內湖區民權東路六段１１３號,6000,60.89,98.55,11.76,27.5,1,11,有,無隔間,0,0,25.069327,121.591667,
11404,大樓,台北市內湖區民權東路六段２１２號九樓之２,2630,89.89,37.64,4.53,18.5,9,11,有,2,2,2,25.067152,121.597846,陽台外推；
11404,華廈,台北市內湖區文德路２２０巷３５號四樓之３,1350,93.87,14.38,2.57,19,4,9,無,2,1,1,25.077893,121.588164,陽台外推；其他增建；
11404,大樓,台北市內湖區文德路２１０巷３０弄６號三樓,1980,96.83,20.45,2.64,16,3,12,無,1,1,1,25.07691,121.584174,
11404,大樓,台北市內湖區石潭路１３３號十二樓,207100,61.36,3810.3,565.6,13.7,12,12,有,無隔間,0,0,25.063347,121.589013,
