成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11404,公寓,台北市南港區興華路１２０號三樓,2135,74.11,28.81,11.1,41.8,3,5,無,4,0,4,25.056907,121.605476,陽台外推；其他增建；
11404,大樓,台北市南港區園區街８號十三樓,3300,102.96,39.14,5.39,16.8,13,14,有,2,1,1,25.059774,121.613512,其他增建；
11404,大樓,台北市南港區東明街４３號十樓之３,2430,117.63,20.66,4.2,2.4,10,13,無,2,2,1,25.056312,121.60437,
11404,大樓,台北市南港區興中路２８巷８號十三樓,4910,104.36,55.64,3.77,13.4,13,25,有,3,2,2,25.055628,121.606628,
11404,大樓,台北市南港區重陽路４９０號四樓,5518,81.94,76.06,10.42,9.9,4,15,有,4,2,2,25.061533,121.612444,其他增建；
11404,大樓,台北市南港區園區街３２號九樓之３,4000,64.93,61.6,9.22,12.8,9,11,有,4,2,2,25.059143,121.612619,親友、員工、共有人或其他特殊關係間之交易；
11404,大樓,台北市南港區研究院路一段９９號地下一層之５５,1990,68.99,28.85,3.68,27.3,地下層,18,無,無隔間,0,0,25.051846,121.616236,
11403,公寓,台北市南港區重陽路１６２號四樓,2100,62.72,33.48,11.34,41.3,4,5,無,3,2,2,25.057107,121.600743,
11403,大樓,台北市南港區三重路４１巷２５號三樓,3288,102.15,32.19,5.62,3.3,3,13,無,2,2,1,25.060121,121.613269,
11403,大樓,台北市南港區園區街１９號十二樓,2630,106.96,29.38,4.88,19.3,12,12,有,2,2,1,25.058844,121.612088,其他增建；
11403,華廈,台北市南港區園區街５８巷３號六樓之１,2870,94.12,37.3,5.7,17.5,6,10,有,2,2,1,25.059423,121.611796,
11403,大樓,台北市南港區興南街１０３號四樓,4228,101.71,44.53,5.09,1.3,4,26,有,3,2,2,25.055565,121.599223,
11403,公寓,台北市南港區興南街７６號三樓,1430,70.96,20.15,11.19,56.9,3,4,無,3,1,1,25.055919,121.601279,
11403,大樓,台北市南港區三重路４１巷２７號十二樓,3200,106.75,34.6,4.98,3.3,12,13,有,2,2,1,25.059919,121.612662,
