路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市士林區忠誠路二段,25.110097,121.531952,41.1年,31.23,2300,0,3房2廳2衛,0,5,4,['A']
台北市士林區菁山路,25.13963,121.548879,16.8年,88.07,7380,2,2房2廳2衛1室,0,5,4,['M']
台北市士林區忠誠路二段,25.11156,121.529895,47.7年,39.1,2980,0,4房2廳2衛,0,5,5,['A']
台北市士林區天母西路,25.11867,121.526475,46.1年,26.23,2280,0,3房2廳2衛,0,7,2,['M']
台北市士林區菁山路,25.139486,121.551472,5.0年,25.51,1946,1,1房1廳1衛,0,4,3,['M']
台北市士林區芝玉路二段,25.111211,121.535321,39.8年,49,2888,1,3房2廳2衛,0,5,3,['A']
台北市士林區菁山路,25.139462,121.551544,5.0年,30.84,2326,1,1房1廳1衛,0,4,2,['M']
台北市士林區菁山路,25.139029,121.550852,15.9年,40.87,2280,1,1房1廳1衛,0,5,2,['M']
台北市士林區承德路四段,25.081083,121.51933,53.5年,32.87,1999,0,4房4廳3衛,1,4,4,['A']
台北市士林區芝玉路二段,25.110817,121.53446,48.0年,25.06,2080,0,3房2廳1衛,1,4,2,['A']
台北市士林區菁山路,25.13951,121.551582,5.0年,35.31,2554,1,2房1廳2衛,0,4,2,['M']
台北市士林區大西路,25.090173,121.524216,53.0年,24.46,1680,0,2房2廳1衛,0,4,3,['A']
台北市士林區大東路,25.091228,121.526266,53.2年,38.37,2980,0,3房2廳1.5衛1室,0,4,4,['A']
台北市士林區文昌路,25.097538,121.519965,52.3年,30.98,2788,0,6房2廳4衛,1,4,1,['A']
台北市士林區中山北路七段,25.12207,121.534966,38.6年,47.7,2680,0,2房2廳2衛2室,0,5,2,['A']
台北市士林區中山北路六段,25.105982,121.525139,41.9年,35.61,2680,0,2房2廳6衛,0,5,4,['A']
台北市士林區中山北路六段,25.107927,121.524203,15.0年,63.9,6688,1,4房2廳2衛2室,0,7,4,['M']
台北市士林區菁山路,25.13951,121.551582,5.0年,35.31,2826,1,2房1廳2衛,0,4,4,['M']
