路段,緯度,經度,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
台北市內湖區文湖街,25.090858,121.558958,0,0,0,1,0,0,0,0,0,0,0,0,8.2,76.57,7500,2,0.0,2.0,2.0,0.0,0,10,1,2,2,0,0,0,1,0
台北市內湖區成功路四段,25.085895,121.598547,0,0,0,1,0,0,0,0,0,0,0,0,39.7,117.39,6100,1,5.0,3.0,4.0,0.0,0,4,-2,4,6,0,0,0,0,1
台北市內湖區瑞光路,25.073633,121.57949,0,0,0,1,0,0,0,0,0,0,0,0,40.8,33.99,2888,0,2.0,2.0,1.0,1.0,0,7,7,7,1,0,0,0,1,0
台北市內湖區行善路,25.061976,121.584458,0,0,0,1,0,0,0,0,0,0,0,0,7.7,39.0,3500,1,1.0,2.0,1.0,1.0,0,14,12,12,1,0,1,0,0,0
台北市內湖區民權東路六段,25.068816,121.589517,0,0,0,1,0,0,0,0,0,0,0,0,18.7,13.25,1358,0,1.0,1.0,1.0,0.0,0,12,5,5,1,0,1,0,0,0
台北市內湖區內湖路一段,25.087205,121.561415,0,0,0,1,0,0,0,0,0,0,0,0,42.6,30.91,5500,0,1.0,2.0,1.0,1.0,1,5,1,1,1,1,0,0,0,0
台北市內湖區麗山街,25.082899,121.57971,0,0,0,1,0,0,0,0,0,0,0,0,7.8,88.6,8800,1,3.0,2.0,3.0,0.0,0,13,10,10,1,0,1,0,0,0
台北市內湖區內湖路一段,25.084676366511,121.56963497041,0,0,0,1,0,0,0,0,0,0,0,0,40.5,70.15,3800,0,5.0,4.0,2.0,2.0,1,5,-1,1,2,1,0,0,0,0
台北市內湖區內湖路三段,25.087633,121.59195,0,0,0,1,0,0,0,0,0,0,0,0,44.2,25.14,1768,0,6.0,1.0,6.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市內湖區民權東路六段,25.068498,121.597987,0,0,0,1,0,0,0,0,0,0,0,0,28.3,79.24,3388,5,3.0,3.0,1.0,0.0,1,4,4,4,1,1,0,0,0,0
台北市內湖區成功路四段,25.082203,121.592769,0,0,0,1,0,0,0,0,0,0,0,0,12.8,99.66,6680,3,4.0,2.0,2.0,1.0,1,12,3,3,1,0,1,0,0,0
台北市內湖區民權東路六段,25.069371,121.598264,0,0,0,1,0,0,0,0,0,0,0,0,19.4,116.08,7400,1,6.0,1.0,6.0,0.0,1,4,1,4,4,0,0,0,0,1
台北市內湖區民權東路六段,25.069375,121.598206,0,0,0,1,0,0,0,0,0,0,0,0,19.4,114.07,7400,1,3.0,3.0,3.0,0.0,1,4,1,4,4,0,0,0,0,1
台北市內湖區江南街,25.077694,121.577766,0,0,0,1,0,0,0,0,0,0,0,0,44.1,30.5,2488,0,4.0,1.0,4.0,0.0,0,5,3,3,1,1,0,0,0,0
台北市內湖區文德路,25.077058,121.579853,0,0,0,1,0,0,0,0,0,0,0,0,47.3,29.19,2498,0,5.0,3.0,2.0,1.0,1,4,4,4,1,1,0,0,0,0
台北市內湖區內湖路三段,25.08821,121.591106,0,0,0,1,0,0,0,0,0,0,0,0,31.7,19.33,1480,0,2.0,2.0,1.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市內湖區民權東路六段,25.064796,121.595267,0,0,0,1,0,0,0,0,0,0,0,0,14.1,131.54,10500,2,4.0,3.0,4.0,1.0,1,4,-2,4,6,0,0,0,1,0
台北市內湖區民權東路六段,25.066803,121.594455,0,0,0,1,0,0,0,0,0,0,0,0,18.4,140.57,12680,2,6.0,2.0,4.0,1.0,0,4,1,4,4,0,0,0,0,1
台北市內湖區陽光街,25.074389,121.585595,0,0,0,1,0,0,0,0,0,0,0,0,6.7,17.88,1799,0,1.0,1.0,1.0,0.0,0,5,3,3,1,0,0,0,1,0
台北市內湖區康寧路三段,25.071763841371,121.61177705623,0,0,0,1,0,0,0,0,0,0,0,0,41.3,45.63,3550,0,2.0,3.0,2.0,0.0,1,5,1,1,1,1,0,0,0,0
台北市內湖區內湖路一段,25.081961,121.571971,0,0,0,1,0,0,0,0,0,0,0,0,45.9,31.13,2680,0,5.0,1.0,5.0,0.0,0,5,3,3,1,1,0,0,0,0
台北市內湖區江南街,25.075971617894,121.57731860271,0,0,0,1,0,0,0,0,0,0,0,0,42.3,37.77,2350,0,5.0,0.0,5.0,0.0,0,5,5,5,1,1,0,0,0,0
台北市內湖區民權東路六段,25.067452513907,121.59958226604,0,0,0,1,0,0,0,0,0,0,0,0,18.8,87.14,7680,2,5.0,2.0,5.0,3.0,1,4,1,4,4,0,0,0,0,1
台北市內湖區行善路,25.061147,121.583755,0,0,0,1,0,0,0,0,0,0,0,0,0.5,54.8,6188,1,2.0,2.0,2.0,0.0,0,15,7,7,1,0,1,0,0,0
台北市內湖區文湖街,25.090888,121.560561,0,0,0,1,0,0,0,0,0,0,0,0,43.3,28.9,2168,0,3.0,1.0,3.0,1.0,0,4,2,2,1,1,0,0,0,0
台北市內湖區新明路,25.053951,121.577263,0,0,0,1,0,0,0,0,0,0,0,0,14.3,31.92,2450,1,2.0,2.0,1.0,0.0,0,7,5,5,1,0,0,0,1,0
台北市內湖區康樂街,25.075246,121.62142,0,0,0,1,0,0,0,0,0,0,0,0,39.6,36.99,2680,0,3.0,2.0,2.0,1.0,0,3,1,1,1,1,0,0,0,0
台北市內湖區大湖山莊街,25.089566,121.600133,0,0,0,1,0,0,0,0,0,0,0,0,36.6,71.5,4880,1,6.0,4.0,3.0,1.0,1,4,-1,2,3,1,0,0,0,0
台北市內湖區民權東路六段,25.066966532025,121.59940525302,0,0,0,1,0,0,0,0,0,0,0,0,18.8,117.12,7888,2,5.0,2.0,3.0,0.0,0,4,1,4,4,0,0,0,0,1
台北市內湖區內湖路三段,25.089528,121.584074,0,0,0,1,0,0,0,0,0,0,0,0,44.8,40.91,2250,0,5.0,2.0,3.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市內湖區康寧路三段,25.069804,121.611163,0,0,0,1,0,0,0,0,0,0,0,0,20.6,67.08,6080,1,3.0,2.0,2.0,0.0,0,12,2,2,1,0,1,0,0,0
台北市內湖區江南街,25.078291,121.57923,0,0,0,1,0,0,0,0,0,0,0,0,42.1,32.18,2560,0,3.0,2.0,2.0,0.0,0,7,5,5,1,0,0,0,1,0
台北市內湖區行善路,25.060044,121.582171,0,0,0,1,0,0,0,0,0,0,0,0,4.3,40.8,4508,1,0.0,2.0,2.0,0.0,0,15,4,4,1,0,1,0,0,0
台北市內湖區內湖路一段,25.079198,121.578478,0,0,0,1,0,0,0,0,0,0,0,0,41.4,34.27,2638,0,3.0,2.0,2.0,0.0,0,7,7,7,1,0,0,0,1,0
台北市內湖區港華街,25.083669036541,121.5750626663,0,0,0,1,0,0,0,0,0,0,0,0,42.8,34.05,2836,0,5.0,3.0,3.0,0.0,0,5,5,5,1,1,0,0,0,0
台北市內湖區內湖路一段,25.082393,121.571046,0,0,0,1,0,0,0,0,0,0,0,0,32.0,62.74,4860,1,4.0,2.0,2.0,0.0,0,12,3,3,1,0,1,0,0,0
台北市內湖區文德路,25.079298,121.589008,0,0,0,1,0,0,0,0,0,0,0,0,19.9,31.92,3200,1,2.0,2.0,2.0,1.0,1,10,9,9,1,0,0,0,1,0
台北市內湖區金湖路,25.072517,121.603955,0,0,0,1,0,0,0,0,0,0,0,0,27.8,70.88,5960,1,5.0,4.0,4.0,3.0,1,4,1,4,4,0,0,0,0,1
台北市內湖區民權東路六段,25.070288,121.591829,0,0,0,1,0,0,0,0,0,0,0,0,10.6,78.5,7600,1,3.0,2.0,2.0,1.0,0,14,13,13,1,0,1,0,0,0
台北市內湖區成功路五段,25.084699,121.601106,0,0,0,1,0,0,0,0,0,0,0,0,30.6,46.74,3600,0,3.0,2.0,5.0,0.0,0,16,3,3,1,0,1,0,0,0
台北市內湖區金湖路,25.079865,121.598434,0,0,0,1,0,0,0,0,0,0,0,0,13.3,152.34,18880,3,5.0,3.0,5.0,0.0,0,22,21,22,2,0,1,0,0,0
台北市內湖區行善路,25.061976,121.584458,0,0,0,1,0,0,0,0,0,0,0,0,7.7,26.44,3168,0,1.0,2.0,1.0,1.0,0,14,3,3,1,0,1,0,0,0
台北市內湖區新豐街,25.061069,121.585798,0,0,0,1,0,0,0,0,0,0,0,0,16.6,52.78,4380,1,3.0,2.0,2.0,0.0,0,8,2,2,1,0,0,0,1,0
台北市內湖區金湖路,25.081893,121.59665,0,0,0,1,0,0,0,0,0,0,0,0,20.6,33.66,3600,0,3.0,2.0,2.0,0.0,0,14,14,14,1,0,1,0,0,0
台北市內湖區新富街,25.06087,121.586139,0,0,0,1,0,0,0,0,0,0,0,0,13.8,127.7,11800,2,3.0,2.0,4.0,3.0,0,14,11,11,1,0,1,0,0,0
台北市內湖區文德路,25.079298,121.589008,0,0,0,1,0,0,0,0,0,0,0,0,19.9,63.85,5758,2,4.0,4.0,3.0,2.0,1,10,9,9,1,0,0,0,1,0
台北市內湖區成功路四段,25.08565321529,121.5981010351,0,0,0,1,0,0,0,0,0,0,0,0,39.7,71.56,3900,1,5.0,2.0,4.0,0.0,0,4,-1,4,5,0,0,0,0,1
台北市內湖區康寧路三段,25.073687,121.611284,0,0,0,1,0,0,0,0,0,0,0,0,17.4,59.44,4880,1,4.0,2.0,2.0,0.0,0,7,6,6,1,0,0,0,1,0
台北市內湖區新豐街,25.06012,121.583354,0,0,0,1,0,0,0,0,0,0,0,0,15.9,82.6,6980,1,3.0,2.0,3.0,1.0,0,15,9,9,1,0,1,0,0,0
台北市內湖區大湖山莊街,25.090104,121.600009,0,0,0,1,0,0,0,0,0,0,0,0,38.9,33.14,2888,0,3.0,2.0,2.0,0.0,0,5,1,1,1,1,0,0,0,0
台北市內湖區南京東路六段,25.055634,121.579663,0,0,0,1,0,0,0,0,0,0,0,0,17.9,75.02,3880,1,4.0,2.0,2.0,0.0,1,5,3,5,3,0,0,0,1,0
台北市內湖區五分街,25.067336,121.615596,0,0,0,1,0,0,0,0,0,0,0,0,28.3,63.97,3960,1,3.0,2.0,2.0,0.0,0,8,3,3,1,0,0,0,1,0
台北市內湖區康樂街,25.077252,121.620564,0,0,0,1,0,0,0,0,0,0,0,0,19.3,53.49,3298,1,3.0,2.0,2.0,1.0,0,12,2,2,1,0,1,0,0,0
台北市內湖區民權東路六段,25.070288,121.591829,0,0,0,1,0,0,0,0,0,0,0,0,10.6,111.97,8800,2,4.0,2.0,2.0,0.0,0,14,8,8,1,0,1,0,0,0
台北市內湖區金龍路,25.08794,121.585659,0,0,0,1,0,0,0,0,0,0,0,0,32.3,28.96,1998,1,2.0,2.0,1.0,0.0,0,11,8,8,1,0,1,0,0,0
台北市內湖區成功路四段,25.08274,121.595431,0,0,0,1,0,0,0,0,0,0,0,0,31.1,85.32,6800,2,3.0,2.0,3.0,0.0,0,18,17,18,2,0,1,0,0,0
台北市內湖區民權東路六段,25.071964,121.605492,0,0,0,1,0,0,0,0,0,0,0,0,31.5,100.02,7188,1,4.0,2.0,3.0,2.0,0,16,15,16,2,0,1,0,0,0
台北市內湖區民權東路六段,25.068072,121.596885,0,0,0,1,0,0,0,0,0,0,0,0,10.4,35.98,3588,1,3.0,2.0,1.0,0.0,0,11,8,8,1,0,1,0,0,0
台北市內湖區新富街,25.06057,121.586134,0,0,0,1,0,0,0,0,0,0,0,0,12.6,90.88,9300,1,3.0,2.0,3.0,1.0,0,13,2,2,1,0,1,0,0,0
台北市內湖區民權東路六段,25.068511,121.609818,0,0,0,1,0,0,0,0,0,0,0,0,28.7,41.83,2500,2,2.0,2.0,2.0,0.0,1,11,9,10,2,0,1,0,0,0
台北市內湖區民權東路六段,25.067373,121.591556,0,0,0,1,0,0,0,0,0,0,0,0,10.6,95.26,8500,2,4.0,2.0,3.0,0.0,0,12,7,7,1,0,1,0,0,0
台北市內湖區成功路五段,25.084789,121.600943,0,0,0,1,0,0,0,0,0,0,0,0,30.6,45.83,3360,0,3.0,2.0,2.0,0.0,0,16,2,2,1,0,1,0,0,0
台北市內湖區成功路二段,25.074293,121.590196,0,0,0,1,0,0,0,0,0,0,0,0,29.2,70.93,4980,1,4.0,2.0,2.0,0.0,0,20,7,7,1,0,1,0,0,0
台北市內湖區陽光街,25.074368,121.585696,0,0,0,1,0,0,0,0,0,0,0,0,6.7,33.35,3236,1,2.0,2.0,1.0,1.0,0,5,2,2,1,0,0,0,1,0
台北市內湖區成功路四段,25.082068,121.591302,0,0,0,1,0,0,0,0,0,0,0,0,22.3,55.93,4988,1,4.0,2.0,2.0,0.0,0,12,7,7,1,0,1,0,0,0
台北市內湖區成功路四段,25.082113,121.592084,0,0,0,1,0,0,0,0,0,0,0,0,36.4,39.56,2888,0,7.0,0.0,5.0,0.0,0,16,11,11,1,0,1,0,0,0
台北市內湖區成功路四段,25.083593,121.593902,0,0,0,1,0,0,0,0,0,0,0,0,8.0,72.23,7260,1,1.0,2.0,1.0,0.0,0,29,15,15,1,0,1,0,0,0
台北市內湖區東湖路,25.069866,121.613439,0,0,0,1,0,0,0,0,0,0,0,0,34.3,48.76,3780,1,3.0,2.0,2.0,0.0,0,15,7,7,1,0,1,0,0,0
台北市內湖區內湖路三段,25.084384,121.592596,0,0,0,1,0,0,0,0,0,0,0,0,31.1,14.51,1530,0,1.0,1.0,1.0,0.0,0,10,2,2,1,0,0,0,1,0
台北市內湖區民權東路六段,25.069319,121.608467,0,0,0,1,0,0,0,0,0,0,0,0,31.8,44.15,3658,0,3.0,2.0,2.0,1.0,0,9,2,2,1,0,0,0,1,0
台北市內湖區南京東路六段,25.05526,121.578951,0,0,0,1,0,0,0,0,0,0,0,0,19.3,42.35,3580,1,2.0,2.0,1.0,0.0,0,12,11,11,1,0,1,0,0,0
台北市內湖區民權東路六段,25.067152,121.597851,0,0,0,1,0,0,0,0,0,0,0,0,18.5,35.59,2998,1,2.0,2.0,5.0,1.0,1,11,6,6,1,0,1,0,0,0
台北市內湖區內湖路二段,25.083697,121.580288,0,0,0,1,0,0,0,0,0,0,0,0,29.9,106.54,6988,2,5.0,3.0,4.0,1.0,1,10,10,10,1,0,0,0,1,0
台北市內湖區成功路五段,25.083667574651,121.60443133415,0,0,0,1,0,0,0,0,0,0,0,0,29.9,90.7,8288,2,4.0,3.0,2.0,5.0,1,12,1,1,1,0,1,0,0,0
台北市內湖區康樂街,25.076886,121.620332,0,0,0,1,0,0,0,0,0,0,0,0,29.8,10.86,768,0,1.0,1.0,1.0,0.0,0,7,2,2,1,0,0,0,1,0
台北市內湖區星雲街,25.078755,121.593822,0,0,0,1,0,0,0,0,0,0,0,0,22.2,64.42,5800,2,4.0,2.0,2.0,0.0,1,14,1,1,1,0,1,0,0,0
台北市內湖區內湖路二段,25.08321,121.585347,0,0,0,1,0,0,0,0,0,0,0,0,43.0,31.55,4888,0,2.0,2.0,1.0,0.0,0,5,2,2,1,1,0,0,0,0
台北市內湖區內湖路二段,25.08267,121.588801,0,0,0,1,0,0,0,0,0,0,0,0,3.6,45.56,5980,1,3.0,2.0,2.0,0.0,0,5,1,1,1,0,0,0,1,0
台北市內湖區康寧路三段,25.075993,121.613499,0,0,0,1,0,0,0,0,0,0,0,0,40.1,96.83,6800,1,4.0,2.0,4.0,2.0,1,4,-1,4,5,0,0,0,0,1
台北市內湖區康樂街,25.071052,121.618154,0,0,0,1,0,0,0,0,0,0,0,0,12.7,30.0,3888,0,2.0,2.0,1.0,1.0,0,14,3,3,1,0,1,0,0,0
台北市內湖區星雲街,25.080176,121.59724,0,0,0,1,0,0,0,0,0,0,0,0,29.1,13.21,1320,0,2.0,1.0,1.0,0.0,1,21,12,12,1,0,1,0,0,0
台北市內湖區新富街,25.060776461811,121.5859612718,0,0,0,1,0,0,0,0,0,0,0,0,13.8,127.11,9500,3,3.0,3.0,3.0,3.0,0,14,5,5,1,0,1,0,0,0
台北市內湖區大湖山莊街,25.084294,121.603758,0,0,0,1,0,0,0,0,0,0,0,0,29.4,50.32,5298,2,3.0,2.0,2.0,3.0,1,5,1,1,1,0,0,0,1,0
台北市內湖區康樂街,25.072641,121.618419,0,0,0,1,0,0,0,0,0,0,0,0,20.3,50.79,3688,2,4.0,2.0,2.0,0.0,1,11,11,11,1,0,1,0,0,0
台北市內湖區大湖山莊街,25.088622,121.598783,0,0,0,1,0,0,0,0,0,0,0,0,37.1,69.29,3880,1,5.0,3.0,4.0,0.0,1,5,4,5,2,1,0,0,0,0
台北市內湖區行善路,25.055336,121.576097,0,0,0,1,0,0,0,0,0,0,0,0,28.8,36.83,2980,0,3.0,2.0,1.0,0.0,0,9,9,9,1,0,0,0,1,0
台北市內湖區成功路三段,25.08173,121.590827,0,0,0,1,0,0,0,0,0,0,0,0,38.3,35.2,2650,0,6.0,0.0,6.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市內湖區內湖路三段,25.086086,121.591167,0,0,0,1,0,0,0,0,0,0,0,0,45.9,24.75,1388,0,2.0,2.0,3.0,0.0,0,5,5,5,1,1,0,0,0,0
台北市內湖區金湖路,25.073744449485,121.60221362213,0,0,0,1,0,0,0,0,0,0,0,0,26.8,162.69,15000,1,6.0,3.0,7.0,7.0,1,4,-1,4,5,0,0,0,0,1
台北市內湖區新明路,25.054518,121.579268,0,0,0,1,0,0,0,0,0,0,0,0,6.8,64.58,5980,2,2.0,2.0,2.0,0.0,0,20,18,18,1,0,1,0,0,0
台北市內湖區內湖路二段,25.08526537782,121.5828552897,0,0,0,1,0,0,0,0,0,0,0,0,25.2,117.58,11988,2,5.0,3.0,4.0,3.0,1,4,-1,4,5,0,0,0,0,1
台北市內湖區民權東路六段,25.070388,121.605363,0,0,0,1,0,0,0,0,0,0,0,0,36.9,59.18,4480,1,3.0,2.0,2.0,1.0,0,5,1,2,2,1,0,0,0,0
台北市內湖區內湖路三段,25.087299,121.589686,0,0,0,1,0,0,0,0,0,0,0,0,46.1,32.33,1798,0,3.0,2.0,2.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市內湖區康寧路三段,25.067861,121.608886,0,0,0,1,0,0,0,0,0,0,0,0,31.2,74.17,9980,0,4.0,2.0,6.0,2.0,1,6,-1,1,2,0,0,0,1,0
台北市內湖區內湖路一段,25.085101,121.569787,0,0,0,1,0,0,0,0,0,0,0,0,42.6,25.7,1838,0,8.0,2.0,4.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市內湖區大湖街,25.081977,121.59961,0,0,0,1,0,0,0,0,0,0,0,0,24.5,85.06,6800,2,5.0,5.0,3.0,0.0,1,4,1,4,4,0,0,0,0,1
台北市內湖區金湖路,25.073948,121.600922,0,0,0,1,0,0,0,0,0,0,0,0,3.4,37.87,4380,1,2.0,2.0,1.0,0.0,0,5,4,4,1,0,0,0,1,0
台北市內湖區東湖路,25.067729,121.616493,0,0,0,1,0,0,0,0,0,0,0,0,45.3,28.21,1788,0,4.0,2.0,2.0,0.0,0,5,5,5,1,1,0,0,0,0
台北市內湖區康寧路三段,25.074572,121.611876,0,0,0,1,0,0,0,0,0,0,0,0,38.9,46.51,2300,0,6.0,3.0,3.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市內湖區東湖路,25.068857,121.614345,0,0,0,1,0,0,0,0,0,0,0,0,40.7,32.44,2080,0,4.0,2.0,2.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市內湖區成功路四段,25.08661,121.598069,0,0,0,1,0,0,0,0,0,0,0,0,39.7,99.14,4950,1,6.0,4.0,4.0,0.0,1,4,-2,4,6,0,0,0,0,1
台北市內湖區安泰街,25.074185,121.617852,0,0,0,1,0,0,0,0,0,0,0,0,41.7,27.68,2240,0,3.0,2.0,1.0,0.0,0,5,1,1,1,1,0,0,0,0
台北市內湖區文德路,25.07606,121.580634,0,0,0,1,0,0,0,0,0,0,0,0,45.6,30.97,4368,0,4.0,2.0,2.0,0.0,0,5,2,2,1,1,0,0,0,0
台北市內湖區安康路,25.062943,121.597043,0,0,0,1,0,0,0,0,0,0,0,0,44.2,23.56,1200,0,2.0,2.0,1.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市內湖區內湖路三段,25.087842,121.589415,0,0,0,1,0,0,0,0,0,0,0,0,44.1,23.74,1880,0,2.0,2.0,1.0,0.0,0,5,2,2,1,1,0,0,0,0
台北市內湖區民權東路六段,25.069649,121.592277,0,0,0,1,0,0,0,0,0,0,0,0,22.0,39.19,3200,1,4.0,2.0,2.0,0.0,1,12,9,9,1,0,1,0,0,0
台北市內湖區內湖路一段,25.088809,121.562288,0,0,0,1,0,0,0,0,0,0,0,0,22.3,24.31,1988,1,2.0,2.0,1.0,1.0,1,11,8,8,1,0,1,0,0,0
台北市內湖區內湖路二段,25.082757,121.588832,0,0,0,1,0,0,0,0,0,0,0,0,3.6,47.98,5288,1,3.0,2.0,2.0,0.0,0,5,2,2,1,0,0,0,1,0
台北市內湖區內湖路三段,25.088636,121.591947,0,0,0,1,0,0,0,0,0,0,0,0,42.4,27.26,1750,0,4.0,0.0,4.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市內湖區內湖路一段,25.08047692197,121.57534474474,0,0,0,1,0,0,0,0,0,0,0,0,15.3,25.57,3836,0,1.0,1.0,1.0,1.0,0,18,14,14,1,0,1,0,0,0
台北市內湖區內湖路三段,25.086572,121.589613,0,0,0,1,0,0,0,0,0,0,0,0,48.2,30.87,1998,0,3.0,2.0,2.0,0.0,0,4,4,4,1,1,0,0,0,0
台北市內湖區東湖路,25.068292,121.615408,0,0,0,1,0,0,0,0,0,0,0,0,44.7,28.11,2280,0,5.0,0.0,5.0,0.0,0,5,3,3,1,1,0,0,0,0
台北市內湖區港墘路,25.076746,121.575675,0,0,0,1,0,0,0,0,0,0,0,0,45.5,35.62,2698,0,3.0,2.0,2.0,0.0,0,5,5,5,1,1,0,0,0,0
台北市內湖區新明路,25.053467,121.577616,0,0,0,1,0,0,0,0,0,0,0,0,41.8,26.77,1850,0,4.0,4.0,2.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市內湖區內湖路一段,25.085024,121.569587,0,0,0,1,0,0,0,0,0,0,0,0,43.0,24.27,1530,0,3.0,2.0,1.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市內湖區港墘路,25.079891,121.577602,0,0,0,1,0,0,0,0,0,0,0,0,41.8,37.0,2860,0,4.0,0.0,4.0,0.0,0,7,5,5,1,0,0,0,1,0
台北市內湖區行善路,25.055774,121.576714,0,0,0,1,0,0,0,0,0,0,0,0,28.8,39.6,2968,0,3.0,2.0,2.0,0.0,0,8,8,8,1,0,0,0,1,0
台北市內湖區康樂街,25.071199,121.617286,0,0,0,1,0,0,0,0,0,0,0,0,38.7,37.59,1800,0,4.0,2.0,2.0,0.0,0,5,5,5,1,1,0,0,0,0
台北市內湖區新明路,25.055289,121.579603,0,0,0,1,0,0,0,0,0,0,0,0,52.1,22.98,1780,0,2.0,2.0,1.0,0.0,0,4,1,1,1,1,0,0,0,0
台北市內湖區內湖路三段,25.086777566675,121.58904836403,0,0,0,1,0,0,0,0,0,0,0,0,48.2,34.61,2850,0,4.0,0.0,4.0,0.0,0,4,1,1,1,1,0,0,0,0
台北市內湖區新明路,25.053739,121.577235,0,0,0,1,0,0,0,0,0,0,0,0,14.3,71.34,5688,2,4.0,2.0,2.0,0.0,0,7,5,5,1,0,0,0,1,0
台北市內湖區文湖街,25.091456445729,121.56086918001,0,0,0,1,0,0,0,0,0,0,0,0,10.0,45.39,2788,0,3.0,2.0,2.0,0.0,0,7,4,4,1,0,0,0,1,0
台北市內湖區麗山街,25.082293,121.57298,0,0,0,1,0,0,0,0,0,0,0,0,44.3,30.85,2288,0,4.0,0.0,4.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市內湖區陽光街,25.072362,121.578613,0,0,0,1,0,0,0,0,0,0,0,0,17.0,19.33,1680,0,0.0,1.0,1.0,2.0,0,8,2,2,1,0,0,0,1,0
台北市內湖區文湖街,25.091459501247,121.56058625168,0,0,0,1,0,0,0,0,0,0,0,0,10.0,44.19,2740,0,3.0,2.0,2.0,0.0,0,7,4,4,1,0,0,0,1,0
台北市內湖區文湖街,25.091459501247,121.56058625168,0,0,0,1,0,0,0,0,0,0,0,0,10.0,44.19,2750,0,3.0,2.0,2.0,0.0,0,7,5,5,1,0,0,0,1,0
台北市內湖區文湖街,25.091456445729,121.56086918001,0,0,0,1,0,0,0,0,0,0,0,0,10.0,45.39,2720,0,3.0,2.0,2.0,0.0,0,7,2,2,1,0,0,0,1,0
台北市內湖區文湖街,25.091459501247,121.56058625168,0,0,0,1,0,0,0,0,0,0,0,0,10.0,44.19,2730,0,3.0,2.0,2.0,0.0,0,7,3,3,1,0,0,0,1,0
台北市內湖區文湖街,25.091016,121.55998,0,0,0,1,0,0,0,0,0,0,0,0,17.6,31.71,2468,1,2.0,2.0,1.0,1.0,0,7,4,4,1,0,0,0,1,0
台北市內湖區東湖路,25.071588,121.61581,0,0,0,1,0,0,0,0,0,0,0,0,31.2,91.73,3700,1,4.0,3.0,3.0,0.0,0,5,-1,1,2,0,0,0,1,0
台北市內湖區新明路,25.054862,121.579033,0,0,0,1,0,0,0,0,0,0,0,0,44.0,23.47,1780,0,2.0,2.0,1.0,1.0,1,5,1,1,1,1,0,0,0,0
台北市內湖區成功路二段,25.073257,121.588879,0,0,0,1,0,0,0,0,0,0,0,0,27.5,242.15,4580,18,1.0,1.0,1.0,0.0,0,11,9,9,1,0,0,1,0,0
台北市內湖區文德路,25.077017,121.582564,0,0,0,1,0,0,0,0,0,0,0,0,42.2,31.56,2160,0,3.0,2.0,2.0,1.0,1,5,3,3,1,1,0,0,0,0
台北市內湖區新明路,25.054109,121.580074,0,0,0,1,0,0,0,0,0,0,0,0,42.5,25.28,1888,0,3.0,2.0,2.0,0.0,0,4,1,1,1,1,0,0,0,0
台北市內湖區內湖路三段,25.088647,121.591115,0,0,0,1,0,0,0,0,0,0,0,0,31.6,49.19,3280,1,3.0,2.0,2.0,0.0,0,16,11,11,1,0,1,0,0,0
台北市內湖區成功路二段,25.073257,121.588879,0,0,0,1,0,0,0,0,0,0,0,0,27.5,191.84,3788,14,1.0,1.0,1.0,0.0,0,11,9,9,1,0,0,1,0,0
台北市內湖區內湖路一段,25.084479,121.561554,0,0,0,1,0,0,0,0,0,0,0,0,43.3,43.78,2200,0,6.0,1.0,3.0,0.0,0,5,4,4,1,1,0,0,0,0
台北市內湖區內湖路一段,25.085028,121.56887,0,0,0,1,0,0,0,0,0,0,0,0,43.0,34.31,2100,0,8.0,0.0,8.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市內湖區內湖路一段,25.084254655,121.56773095447,0,0,0,1,0,0,0,0,0,0,0,0,44.3,30.73,2180,0,7.0,0.0,7.0,0.0,1,5,5,5,1,1,0,0,0,0
台北市內湖區內湖路二段,25.082996,121.589961,0,0,0,1,0,0,0,0,0,0,0,0,48.3,29.7,1787,0,3.0,2.0,1.0,0.0,0,4,3,3,1,1,0,0,0,0
台北市內湖區康樂街,25.068778,121.61702,0,0,0,1,0,0,0,0,0,0,0,0,41.9,36.18,2580,0,7.0,0.0,7.0,0.0,1,5,1,1,1,1,0,0,0,0
台北市內湖區安康路,25.066303,121.614966,0,0,0,1,0,0,0,0,0,0,0,0,45.6,30.29,2688,0,5.0,0.0,5.0,0.0,0,4,4,4,1,1,0,0,0,0
台北市內湖區新明路,25.054001,121.577502,0,0,0,1,0,0,0,0,0,0,0,0,14.3,35.4,2988,1,2.0,2.0,1.0,0.0,0,9,5,5,1,0,0,0,1,0
