路段,緯度,經度,屋齡,建坪,房屋總價(萬),車位,格局,有加蓋,總樓層,樓層,房屋類型
台北市信義區吳興街,25.024842281126,121.56615394027,57.3年,25.56,3880,0,5房2廳1衛1室,1,2,1-2,['D']
台北市信義區虎林街,25.036819,121.575888,57.1年,28.53,4688,0,4房2廳2衛1室,1,4,1,['A']
台北市信義區忠孝東路五段,25.040189,121.58398,55.3年,28.1,2488,0,3房2廳1衛,0,4,2,['A']
台北市信義區松德路,25.036225,121.573687,35.0年,90.58,9100,2,4房2廳3衛1室,0,12,4,['L']
台北市信義區福德街,25.039234,121.585175,47.8年,22.79,1800,0,3房2廳2衛,0,4,4,['A']
台北市信義區富陽街,25.022061,121.556304,56.7年,28.65,2500,0,3房2廳2衛,0,4,2,['A']
台北市信義區松平路,25.030352,121.563901,25.2年,86.93,11688,2,4房2廳3衛,1,8,4,['M']
台北市信義區和平東路三段,25.021011,121.558076,49.1年,22.53,2588,0,3房2廳1衛,1,4,1,['A']
台北市信義區虎林街,25.047905,121.575149,40.8年,40.73,2800,0,5房3廳3衛1室,1,5,5,['A']
台北市信義區和平東路三段,25.019383,121.558116,48.1年,33,2480,0,3房2廳1衛,0,5,5,['A']
台北市信義區虎林街,25.042083,121.574917,19.9年,24.02,2768,0,1房1廳1衛3室,1,8,5,['M']
台北市信義區永吉路,25.043894,121.573691,57.2年,29.42,2850,0,3房3廳3衛,0,4,3,['A']
台北市信義區信義路六段,25.032641,121.575346,45.1年,33.73,4380,0,3房2廳2衛1室,1,5,1,['A']
台北市信義區松山路,25.036664,121.57792,54.0年,24.31,3388,0,3房2廳1衛,0,4,1,['A']
台北市信義區松山路,25.038679,121.578616,53.4年,21.51,2488,0,3房2廳2衛,1,4,1,['A']
台北市信義區基隆路二段,25.026814,121.555615,11.4年,34.8,3676,1,1房2廳1衛,0,15,2,['L']
台北市信義區吳興街,25.022459,121.563524,35.4年,57.07,3150,1,4房2廳2衛,0,6,2,['M']
台北市信義區松勤街,25.031801,121.564465,19.4年,111.16,14988,2,3房2廳3衛1室,0,7,2,['M']
台北市信義區松勤街,25.031813,121.564303,19.4年,113.49,14988,2,3房2廳3衛1室,0,7,2,['M']
台北市信義區松德路,25.037516,121.575287,31.4年,115.06,12888,1,5房2廳4衛1室,1,23,19-20,['L']
台北市信義區信義路五段,25.023163,121.572301,41.6年,23.03,1650,0,3房2廳1衛,0,5,4,['A']
台北市信義區永吉路,25.043724,121.5746,57.2年,29.42,3680,0,4房2廳2衛,1,4,1,['A']
台北市信義區林口街,25.039974,121.580516,53.0年,28.34,2500,0,3房2廳1衛,0,4,4,['A']
台北市信義區信義路六段,25.034838,121.577004,54.7年,23.09,3280,0,3房2廳1衛,0,4,1,['A']
台北市信義區基隆路二段,25.027211,121.556014,34.4年,15.63,1399,0,1房1廳1衛,0,12,10,['L']
台北市信義區和平東路三段,25.020288,121.557132,53.3年,19.61,1698,0,4房3廳2衛,1,4,4,['A']
台北市信義區松仁路,25.031348507459,121.56861418634,33.8年,95.54,10808,0,6房3廳2衛2室,1,12,9-10,['L']
台北市信義區松勇路,25.034044,121.572389,16.6年,191.31,42000,2,4房3廳5衛,0,3,B2-3,['D']
台北市信義區松勤街,25.031891,121.565115,27.3年,136.77,19988,2,5房3廳4衛,1,12,7-8,['L']
台北市信義區松仁路,25.019756,121.571104,41.3年,39.06,2788,0,4房2廳2衛,0,5,4,['A']
台北市信義區松智路,25.02934,121.564946,25.4年,173.94,17288,2,7房3廳6衛,0,12,11-12,['L']
台北市信義區富陽街,25.022542,121.555494,50.1年,35.23,2998,0,4房4廳3衛,1,4,4,['A']
台北市信義區青雲街,25.019967973336,121.57709035871,40.2年,102.9,7980,0,3房2廳6衛1室,1,3,B1-3,['D']
台北市信義區松仁路,25.020719,121.570582,50.4年,30.22,3288,0,3房2廳2衛1室,1,4,1,['A']
台北市信義區吳興街,25.031264,121.559848,32.1年,36.39,3688,0,3房2廳1.5衛,0,6,6,['M']
台北市信義區吳興街,25.020862,121.570252,48.0年,18.71,1488,0,3房2廳2衛,1,4,4,['A']
台北市信義區永吉路,25.047272,121.574333,15.8年,31.69,3680,1,4房2廳1.5衛,1,12,4,['L']
台北市信義區中坡南路,25.043071,121.582466,12.3年,25.87,2698,1,2房1廳1衛3室,1,7,6,['M']
台北市信義區松山路,25.038754,121.577627,40.7年,24.21,2880,0,3房2廳1衛4室,1,14,13,['L']
台北市信義區永吉路,25.045846,121.569103,18.8年,30.73,3580,1,3房2廳2衛,1,14,9,['L']
台北市信義區忠孝東路五段,25.039891,121.575441,41.2年,48.04,4280,1,5房3廳3衛,1,7,7,['M']
台北市信義區富陽街,25.022155513904,121.55650122632,15.3年,61.92,5888,1,2房2廳2衛,0,7,4,['M']
台北市信義區仁愛路四段,25.037347,121.557793,13.1年,117.6,18800,2,4房3廳4衛3室,1,15,15,['L']
台北市信義區松德路,25.035806,121.573667,35.0年,83.57,9360,1,4房2廳2衛5室,1,12,12,['L']
台北市信義區信義路六段,25.034352,121.57639,54.8年,23.14,3120,0,1房1廳2衛,1,4,1,['A']
台北市信義區忠孝東路五段,25.039781,121.576189,41.9年,66.94,8800,0,3房3廳4衛1室,0,7,B1-1,['M']
台北市信義區吳興街,25.025331,121.565945,41.4年,40.01,3980,0,6房3廳1.5衛,1,5,1,['A']
台北市信義區忠孝東路五段,25.041936,121.56692,16.6年,46.86,4850,0,1房2廳2衛2室,0,7,7,['M']
台北市信義區忠孝東路五段,25.0434,121.581566,40.9年,31.98,3488,0,3房2廳2衛,0,9,8,['M']
台北市信義區忠孝東路五段,25.041936,121.56692,16.6年,53.8,5150,1,1房2廳2衛2室,0,7,7,['M']
台北市信義區吳興街,25.018832,121.571151,33.8年,92.19,5988,1,5房3廳3衛1室,1,11,10-11,['L']
台北市信義區松平路,25.030069,121.563536,18.3年,32.99,2999,1,1房1廳1衛1室,0,8,3,['M']
台北市信義區景雲街,25.019762,121.574037,18.0年,116.19,6388,3,3房4廳4衛2室,1,5,1-2,['M']
台北市信義區崇德街,25.023842,121.556012,37.3年,38.92,3100,0,2房1廳1衛1室,0,7,7,['M']
台北市信義區青雲街,25.019349,121.576944,40.2年,102.87,9500,1,6房4廳5衛2室,1,3,B1-3,['D']
台北市信義區永吉路,25.045846,121.569058,18.8年,63.65,4900,2,2房2廳2衛,0,14,14,['L']
台北市信義區信義路五段,25.033477,121.571243,18.7年,132.75,20680,3,3房2廳3.5衛2室,1,27,21,['L']
台北市信義區莊敬路,25.026506,121.568136,49.5年,56.12,6500,0,6房4廳3衛,1,7,7,['M']
台北市信義區瑞雲街,25.016133,121.576481,29.2年,23.98,1500,1,1房2廳1衛,1,7,4,['M']
台北市信義區中坡南路,25.041922,121.584653,39.8年,35.77,2468,0,3房2廳2衛1室,1,5,5,['A']
台北市信義區中坡南路,25.040977,121.58548,42.7年,29.18,2790,0,3房3廳2衛1室,1,5,5,['A']
台北市信義區吳興街,25.01976,121.57028,4.9年,18.17,2099,1,2房1廳1衛,1,7,1,['M']
台北市信義區忠孝東路五段,25.041234017621,121.56738745053,11.5年,36.4,5688,1,1房3廳2衛1室,1,13,11,['L']
台北市信義區忠孝東路五段,25.039587,121.575418,41.2年,63,4580,0,3房2廳1衛2室,0,7,B1-1,['M']
台北市信義區忠孝東路五段,25.0413,121.567415,11.5年,35.31,6088,1,1房2廳2衛,1,13,11,['L']
台北市信義區吳興街,25.025338,121.564429,35.3年,31.7,2500,0,1房2廳1衛,0,6,6,['M']
台北市信義區松德路,25.036489,121.574841,32.8年,78.58,6650,1,4房2廳2衛3室,0,30,27,['L']
台北市信義區富陽街,25.022942,121.556839,55.9年,22.21,2388,0,3房2廳1.5衛1室,1,4,1,['A']
台北市信義區松山路,25.047695,121.578892,41.3年,32.33,2498,0,3房2廳1.5衛,0,5,4,['A']
台北市信義區仁愛路四段,25.036512,121.560413,46.4年,27.11,2980,0,4房1廳3衛,0,5,4,['A']
台北市信義區信義路五段,25.033987547854,121.57404651177,19.2年,35.92,3488,1,2房1廳1衛,0,19,8,['L']
台北市信義區忠孝東路五段,25.039574,121.574118,43.8年,33.25,3750,0,3房2廳2衛,0,7,5,['M']
台北市信義區松平路,25.030356,121.564836,25.4年,146.52,15888,2,4房2廳4.5衛,0,10,2-3,['M']
台北市信義區信義路五段,25.021207,121.573632,29.3年,108.29,6688,3,7房4廳5衛,1,16,1,['L']
台北市信義區紫雲街,25.018616,121.574363,45.8年,70.08,3380,0,6房4廳4衛,1,6,1,['M']
台北市信義區松德路,25.035556,121.57478,40.6年,39.97,2980,0,6房3廳3衛,1,5,5,['A']
台北市信義區虎林街,25.047892,121.575554,40.8年,40.73,2800,0,6房4廳3衛,1,5,5,['A']
台北市信義區吳興街,25.018514,121.570238,38.5年,26.55,3980,0,4房4廳4衛,1,5,1,['A']
台北市信義區虎林街,25.035951,121.576742,57.6年,30.73,2588,0,3房2廳2衛,0,4,2,['A']
台北市信義區信義路六段,25.034332738611,121.57531759509,44.2年,35.71,2988,0,5房5衛,0,7,2,['M']
台北市信義區忠孝東路五段,25.037267092608,121.57212425859,28.8年,102.05,12800,1,3房2廳2衛,1,11,11,['L']
台北市信義區基隆路一段,25.045143832856,121.56725053719,24.2年,14.69,1666,0,1房1廳1衛,1,14,9,['L']
台北市信義區忠孝東路五段,25.03956,121.583417,42.3年,32.87,2950,0,8房1廳8衛,1,5,5,['A']
台北市信義區忠孝東路五段,25.041034,121.577216,5.1年,60.12,8450,0,3廳1衛,0,21,2,['L']
台北市信義區吳興街,25.026363814894,121.56412528986,24.5年,38.17,4088,1,2房2廳2衛,0,13,6,['L']
台北市信義區忠孝東路五段,25.040765211368,121.57335157339,21.5年,16.78,2188,1,1房2廳1衛1室,1,11,4,['L']
台北市信義區松德路,25.036871,121.574966,15.6年,185.86,22968,4,5房2廳5衛,0,15,3,['L']
台北市信義區吳興街,25.021879233707,121.56350494189,32.0年,102.9,8280,1,6房4廳4衛,1,17,16-17,['L']
台北市信義區松勤街,25.031813,121.564303,19.4年,224.65,29976,4,6房4廳6衛2室,0,7,2,['M']
台北市信義區松高路,25.03754,121.571183,28.3年,140.49,21360,2,5房2廳5衛2室,0,14,14,['L']
台北市信義區松平路,25.029727,121.563346,34.3年,60.14,5400,0,1房2廳1衛,0,7,B1-1,['M']
台北市信義區嘉興街,25.027414,121.557019,60.0年,43.26,6500,0,1房2廳2衛,0,2,1-2,['D']
台北市信義區忠孝東路五段,25.041034,121.577216,5.1年,29.66,4180,0,2廳,0,21,2,['L']
台北市信義區永吉路,25.043683,121.570082,12.8年,73.23,8888,2,3房2廳2衛,0,11,11,['L']
台北市信義區青雲街,25.020047,121.577533,37.9年,272.33,32680,1,8房5廳10衛6室,1,3,B1-3,['D']
