區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
北投區,63000000,63000000,625404.0,100.74,47,公寓(5樓含以下無電梯),商業用,一層
北投區,14500000,14500000,485457.0,29.87,45,華廈(10層含以下有電梯),住家用,六層
北投區,28650000,28650000,681120.0,49.69,5,華廈(10層含以下有電梯),住家用,四層
北投區,20800000,20800000,739362.0,28.13,53,公寓(5樓含以下無電梯),住家用,三層
北投區,15880000,15880000,612271.0,25.94,15,華廈(10層含以下有電梯),住家用,三層
北投區,23600000,23600000,635335.0,42.32,13,住宅大樓(11層含以上有電梯),商業用,九層
北投區,14000000,14000000,390987.0,35.81,35,公寓(5樓含以下無電梯),住家用,五層
北投區,63180000,63180000,1407051.0,52.47,2,住宅大樓(11層含以上有電梯),住家用,一層
北投區,54000000,54000000,863796.0,69.08,17,住宅大樓(11層含以上有電梯),住家用,六層
北投區,15300000,15300000,376134.0,40.68,31,華廈(10層含以下有電梯),住家用,五層
北投區,32000000,32000000,722185.0,44.31,54,透天厝,住家用,全
北投區,12550000,12550000,404759.0,31.01,49,華廈(10層含以下有電梯),住家用,二層
北投區,9290000,9290000,692466.0,13.42,31,華廈(10層含以下有電梯),住家用,六層
北投區,16790000,16790000,692853.0,24.23,31,華廈(10層含以下有電梯),住家用,六層
北投區,64000000,64000000,728476.0,87.85,10,華廈(10層含以下有電梯),住家用,三層
北投區,134090000,134090000,1275034.0,122.5,4,住宅大樓(11層含以上有電梯),住家用,十三層
北投區,17500000,17500000,517596.0,33.81,18,住宅大樓(11層含以上有電梯),商業用,六層
北投區,48000000,48000000,1491339.0,32.19,58,透天厝,住家用,全
北投區,22050000,22050000,485404.0,45.43,49,透天厝,住家用,全
北投區,18400000,18400000,591120.0,31.85,18,華廈(10層含以下有電梯),住家用,四層
北投區,19300000,19300000,589775.0,32.72,11,華廈(10層含以下有電梯),住家用,五層
北投區,38800000,38800000,796685.0,56.8,2,住宅大樓(11層含以上有電梯),住家用,七層
北投區,55500000,55500000,897214.0,69.66,2,住宅大樓(11層含以上有電梯),住家用,十四層
北投區,41000000,41000000,828691.0,57.1,2,住宅大樓(11層含以上有電梯),住家用,一層
北投區,37900000,37900000,770275.0,56.8,2,住宅大樓(11層含以上有電梯),住家用,六層
北投區,41500000,41500000,856106.0,56.69,2,住宅大樓(11層含以上有電梯),住家用,十層
北投區,39800000,39800000,875911.0,45.44,2,住宅大樓(11層含以上有電梯),住家用,十二層
北投區,54900000,54900000,838886.0,81.02,2,住宅大樓(11層含以上有電梯),住家用,九層
北投區,39900000,39900000,814291.0,56.8,2,住宅大樓(11層含以上有電梯),住家用,八層
北投區,42400000,42400000,869310.0,56.8,2,住宅大樓(11層含以上有電梯),住家用,十一層
北投區,48150000,48150000,781418.0,69.66,2,住宅大樓(11層含以上有電梯),住家用,七層
北投區,53400000,53400000,866334.0,69.66,2,住宅大樓(11層含以上有電梯),住家用,十一層
北投區,54550000,54550000,886063.0,69.66,2,住宅大樓(11層含以上有電梯),住家用,十三層
北投區,59950000,59950000,918659.0,81.02,2,住宅大樓(11層含以上有電梯),住家用,十四層
北投區,49850000,49850000,810582.0,69.66,2,住宅大樓(11層含以上有電梯),住家用,八層
北投區,49400000,49400000,746248.0,81.02,2,住宅大樓(11層含以上有電梯),住家用,六層
北投區,41090000,41090000,836080.0,56.8,2,住宅大樓(11層含以上有電梯),住家用,九層
北投區,16803713,16803713,651074.0,25.81,2,住宅大樓(11層含以上有電梯),住家用,六層
北投區,26272496,26272496,640122.0,41.04,2,住宅大樓(11層含以上有電梯),住家用,二層
北投區,19608065,19608065,648724.0,30.23,2,住宅大樓(11層含以上有電梯),住家用,五層
北投區,19810019,19810019,615765.0,43.24,2,住宅大樓(11層含以上有電梯),住家用,二層
北投區,21831876,21831876,688370.0,41.83,2,住宅大樓(11層含以上有電梯),住家用,八層
北投區,25703042,25703042,665229.0,48.65,2,住宅大樓(11層含以上有電梯),住家用,十二層
北投區,27645562,27645562,720119.0,48.49,2,住宅大樓(11層含以上有電梯),住家用,十層
