區域名稱,成交價/售價,總價格,每坪價格,坪數,屋齡,房屋規格,住宅類型,樓層
中正區,55000000,55000000,1288879.0,48.81,2,住宅大樓(11層含以上有電梯),住家用,八層
中正區,23580000,23580000,581203.0,40.57,48,華廈(10層含以下有電梯),住家用,五層
中正區,24550000,24550000,581107.0,42.25,48,華廈(10層含以下有電梯),住家用,五層
中正區,22080000,22080000,1252224.0,17.63,2,華廈(10層含以下有電梯),住家用,七層
中正區,21330000,21330000,1209688.0,17.63,2,華廈(10層含以下有電梯),住家用,三層
中正區,31000000,31000000,1167992.0,35.13,2,住宅大樓(11層含以上有電梯),辦公用,三層
中正區,32164500,32164500,1218815.0,26.39,2,住宅大樓(11層含以上有電梯),住家用,五層
中正區,28480000,28480000,1190858.0,23.92,2,住宅大樓(11層含以上有電梯),辦公用,四層
中正區,40160000,40160000,1228564.0,49.64,2,住宅大樓(11層含以上有電梯),住家用,七層
中正區,35500000,35500000,1293037.0,36.63,2,住宅大樓(11層含以上有電梯),住家用,八層
中正區,52570000,52570000,1349662.0,47.7,2,住宅大樓(11層含以上有電梯),住家用,十三層
中正區,21150000,21150000,1199480.0,17.63,2,華廈(10層含以下有電梯),住家用,六層
中正區,16720000,16720000,1199500.0,13.94,2,華廈(10層含以下有電梯),住家用,六層
中正區,19950000,19950000,1274796.0,21.24,2,華廈(10層含以下有電梯),住家用,一層
中正區,17350000,17350000,1249305.0,13.89,2,華廈(10層含以下有電梯),住家用,七層
中正區,23100000,23100000,1179427.0,25.03,2,華廈(10層含以下有電梯),住家用,七層
中正區,16000000,16000000,1145856.0,13.96,2,華廈(10層含以下有電梯),住家用,四層
中正區,16800000,16800000,1205238.0,13.94,2,華廈(10層含以下有電梯),住家用,二層
中正區,65893600,65893600,1153347.0,65.76,2,住宅大樓(11層含以上有電梯),住家用,十一層
中正區,65393600,65393600,1153347.0,65.76,2,住宅大樓(11層含以上有電梯),住家用,十二層
