行政區,路段,緯度,經度,行政區_中正區,行政區_大同區,行政區_中山區,行政區_松山區,行政區_大安區,行政區_萬華區,行政區_信義區,行政區_士林區,行政區_北投區,行政區_內湖區,行政區_南港區,行政區_文山區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
信義區,中坡南路,25.0413893705,121.585022525,0,0,0,0,0,0,1,0,0,0,0,0,42.8,120.0,2198,0,2,2,1,2,0,5,3,3,1,0,1,0,0,0
信義區,富陽街,25.0220604043,121.556298777,0,0,0,0,0,0,1,0,0,0,0,0,56.8,141.0,2500,0,3,2,2,3,0,4,2,2,1,0,1,0,0,0
信義區,莊敬路,25.0287640129,121.56508761,0,0,0,0,0,0,1,0,0,0,0,0,36.8,190.0,7580,1,4,2,5,4,0,9,5,5,1,0,0,0,0,0
信義區,虎林街,25.042156958,121.577555268,0,0,0,0,0,0,1,0,0,0,0,0,45.9,256.0,3788,0,3,2,2,3,0,7,6,6,1,0,0,0,1,0
信義區,仁愛路四段,25.0374697676,121.559408725,0,0,0,0,0,0,1,0,0,0,0,0,40.6,71.0,7998,1,4,2,2,4,0,12,3,3,1,0,1,0,0,0
信義區,吳興街,25.0247875523,121.563969514,0,0,0,0,0,0,1,0,0,0,0,0,36.4,173.0,2050,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
信義區,松隆路,25.0486325926,121.572632595,0,0,0,0,0,0,1,0,0,0,0,0,45.6,190.0,2380,0,4,2,2,4,0,5,5,5,1,0,1,0,0,0
信義區,松隆路,25.0486325926,121.572632595,0,0,0,0,0,0,1,0,0,0,0,0,45.6,190.0,2380,0,3,2,2,3,0,25,5,5,1,0,1,0,0,0
信義區,吳興街,25.0228703863,121.561299749,0,0,0,0,0,0,1,0,0,0,0,0,47.7,221.0,1380,0,2,2,1,2,0,5,5,5,1,0,1,0,0,0
信義區,信義路五段,25.0337026168,121.574341008,0,0,0,0,0,0,1,0,0,0,0,0,19.3,138.0,3488,1,2,1,1,2,0,19,8,8,1,0,1,0,0,0
信義區,松勤街,25.0321888953,121.561035085,0,0,0,0,0,0,1,0,0,0,0,0,18.3,178.0,2600,0,1,1,1,1,0,19,6,6,1,0,1,0,0,0
信義區,吳興街,25.017564,121.572151,0,0,0,0,0,0,1,0,0,0,0,0,42.4,68.0,2680,0,1,3,2,1,0,5,1,1,1,0,1,0,0,0
信義區,光復南路,25.0318425682,121.557614636,0,0,0,0,0,0,1,0,0,0,0,0,25.3,93.0,1298,0,1,1,1,1,0,13,2,2,1,0,1,0,0,0
信義區,忠孝東路五段,25.039765,121.575281,0,0,0,0,0,0,1,0,0,0,0,0,41.3,167.0,3480,0,3,2,1,3,0,7,1,1,1,0,0,0,0,0
信義區,松勇路,25.0335549817,121.570041126,0,0,0,0,0,0,1,0,0,0,0,0,13.8,71.0,31000,1,2,2,4,2,0,22,9,9,1,0,1,0,0,0
信義區,松智路,25.0309354614,121.564985256,0,0,0,0,0,0,1,0,0,0,0,0,23.5,117.0,36800,1,6,2,4,6,0,14,1,1,1,0,1,0,0,0
信義區,永吉路,25.0465705322,121.57831244,0,0,0,0,0,0,1,0,0,0,0,0,31.3,30.0,8980,0,3,5,5,3,0,3,1,3,3,0,0,0,0,1
信義區,中坡南路,25.0430422848,121.582545573,0,0,0,0,0,0,1,0,0,0,0,0,12.3,72.0,2980,1,2,1,1,2,0,7,1,1,1,0,1,0,0,0
信義區,基隆路二段,25.0321622358,121.559242597,0,0,0,0,0,0,1,0,0,0,0,0,40.3,122.0,5688,0,4,4,2,4,0,12,12,12,1,0,1,0,0,0
信義區,忠孝東路五段,25.042754482,121.580518953,0,0,0,0,0,0,1,0,0,0,0,0,53.7,135.0,3200,0,3,2,3,3,0,4,3,3,1,0,1,0,0,0
信義區,中坡南路,25.0430067846,121.582461467,0,0,0,0,0,0,1,0,0,0,0,0,12.3,215.0,2680,1,2,1,1,2,0,7,1,1,1,0,1,0,0,0
信義區,基隆路二段,25.0268082713,121.555552541,0,0,0,0,0,0,1,0,0,0,0,0,11.4,43.0,3600,1,2,1,1,2,0,15,11,11,1,0,1,0,0,0
信義區,光復南路,25.035891138,121.557702522,0,0,0,0,0,0,1,0,0,0,0,0,44.1,70.0,3873,0,3,2,2,3,0,12,3,3,1,0,0,0,0,0
信義區,忠孝東路五段,25.0407706551,121.573344862,0,0,0,0,0,0,1,0,0,0,0,0,21.5,139.0,2188,1,1,2,1,1,0,11,4,4,1,0,1,0,0,0
信義區,忠孝東路五段,25.0401886102,121.583975715,0,0,0,0,0,0,1,0,0,0,0,0,55.3,174.0,2598,0,3,2,1,3,0,4,2,2,1,0,1,0,0,0
信義區,忠孝東路五段,25.0407706551,121.573344862,0,0,0,0,0,0,1,0,0,0,0,0,21.5,139.0,2188,1,1,1,1,1,0,11,4,4,1,0,1,0,0,0
信義區,忠孝東路五段,25.0412796,121.5673989,0,0,0,0,0,0,1,0,0,0,0,0,11.6,117.0,6200,1,2,2,2,2,0,13,10,10,1,0,1,0,0,0
信義區,吳興街,25.0249573159,121.566815671,0,0,0,0,0,0,1,0,0,0,0,0,35.2,12.0,1620,0,1,1,1,1,0,5,2,2,1,0,1,0,0,0
信義區,光復南路,25.0358911752,121.557702522,0,0,0,0,0,0,1,0,0,0,0,0,44.1,186.0,3873,0,3,2,2,3,0,12,3,3,1,0,1,0,0,0
信義區,永吉路,25.0434895621,121.568598188,0,0,0,0,0,0,1,0,0,0,0,0,58.2,222.0,9888,0,4,3,3,4,0,2,1,2,2,0,0,0,0,1
信義區,光復南路,25.0307316573,121.557580139,0,0,0,0,0,0,1,0,0,0,0,0,17.6,248.0,1868,0,1,1,1,1,0,18,6,6,1,0,1,0,0,0
信義區,虎林街,25.0355061925,121.576111839,0,0,0,0,0,0,1,0,0,0,0,0,52.7,57.0,3800,0,3,2,2,3,0,4,1,1,1,0,1,0,0,0
信義區,信義路五段,25.0337026168,121.574341008,0,0,0,0,0,0,1,0,0,0,0,0,19.3,223.0,3298,0,2,1,1,2,0,19,9,9,1,0,1,0,0,0
信義區,忠孝東路四段,25.043171166,121.563508577,0,0,0,0,0,0,1,0,0,0,0,0,47.8,43.0,3880,0,6,2,6,6,0,5,5,5,1,0,1,0,0,0
信義區,永吉路,25.0458458393,121.569052536,0,0,0,0,0,0,1,0,0,0,0,0,19.8,169.0,4900,1,2,2,2,2,0,14,14,14,1,0,1,0,0,0
信義區,吳興街,25.0245693726,121.563970517,0,0,0,0,0,0,1,0,0,0,0,0,32.3,208.0,688,0,1,1,1,1,0,7,3,3,1,0,1,0,0,0
信義區,福德街,25.0392337279,121.585169785,0,0,0,0,0,0,1,0,0,0,0,0,47.8,237.0,1800,0,3,2,2,3,0,4,4,4,1,0,1,0,0,0
信義區,信義路五段,25.0234983401,121.571474599,0,0,0,0,0,0,1,0,0,0,0,0,40.4,41.0,2780,0,5,3,3,5,0,5,5,5,1,0,1,0,0,0
信義區,信義路五段,25.0234983401,121.571474599,0,0,0,0,0,0,1,0,0,0,0,0,40.4,41.0,2780,0,5,3,3,5,0,5,5,5,1,0,1,0,0,0
信義區,吳興街,25.0249573159,121.566815671,0,0,0,0,0,0,1,0,0,0,0,0,35.2,12.0,1620,0,1,1,1,1,0,5,2,2,1,0,1,0,0,0
信義區,光復南路,25.0362216977,121.558667474,0,0,0,0,0,0,1,0,0,0,0,0,46.0,185.0,3250,0,3,2,1,3,0,5,5,5,1,0,1,0,0,0
信義區,松智路,25.0297731904,121.564595305,0,0,0,0,0,0,1,0,0,0,0,0,17.4,208.0,13888,1,3,2,3,3,0,7,1,1,1,0,1,0,0,0
信義區,吳興街,25.0261060168,121.565628169,0,0,0,0,0,0,1,0,0,0,0,0,49.8,228.0,2268,0,3,2,2,3,0,4,2,2,1,0,1,0,0,0
信義區,吳興街,25.0261060168,121.565628169,0,0,0,0,0,0,1,0,0,0,0,0,49.8,57.0,2268,0,3,2,2,3,0,4,2,2,1,0,1,0,0,0
信義區,莊敬路,25.0291435622,121.562764416,0,0,0,0,0,0,1,0,0,0,0,0,40.6,138.0,5980,0,5,2,2,5,0,7,6,6,1,0,1,0,0,0
信義區,忠孝東路五段,25.0427841084,121.580549983,0,0,0,0,0,0,1,0,0,0,0,0,53.8,152.0,2600,0,2,2,2,2,0,4,2,2,1,0,1,0,0,0
信義區,福德街,25.0377765281,121.583570647,0,0,0,0,0,0,1,0,0,0,0,0,13.9,180.0,13506,1,3,2,2,3,0,13,5,5,1,0,1,0,0,0
信義區,和平東路三段,25.0217993161,121.558014739,0,0,0,0,0,0,1,0,0,0,0,0,47.4,224.0,2980,0,3,3,3,3,0,5,1,1,1,0,1,0,0,0
信義區,吳興街,25.022243039,121.563986123,0,0,0,0,0,0,1,0,0,0,0,0,41.6,115.0,2380,0,3,2,2,3,0,5,2,2,1,0,1,0,0,0
信義區,吳興街,25.0261060168,121.565628169,0,0,0,0,0,0,1,0,0,0,0,0,49.8,159.0,2268,0,3,2,2,3,0,4,2,2,1,0,1,0,0,0
信義區,吳興街,25.0302637176,121.560122061,0,0,0,0,0,0,1,0,0,0,0,0,48.2,177.0,3300,0,4,2,1,4,0,5,1,1,1,0,1,0,0,0
信義區,永吉路,25.044908902,121.570188886,0,0,0,0,0,0,1,0,0,0,0,0,19.3,142.0,6538,1,2,2,2,2,0,10,1,2,2,0,0,0,0,0
信義區,吳興街,25.0244116038,121.565762811,0,0,0,0,0,0,1,0,0,0,0,0,1.7,216.0,4298,1,3,2,5,3,0,10,9,9,1,0,1,0,0,0
信義區,虎林街,25.042331643,121.57687774,0,0,0,0,0,0,1,0,0,0,0,0,24.4,43.0,2680,0,3,2,2,3,0,5,2,2,1,0,1,0,0,0
信義區,虎林街,25.042331643,121.57687774,0,0,0,0,0,0,1,0,0,0,0,0,24.4,123.0,2680,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
信義區,虎林街,25.042331643,121.57687774,0,0,0,0,0,0,1,0,0,0,0,0,24.4,43.0,2680,0,3,2,2,3,0,5,3,3,1,0,1,0,0,0
信義區,青雲街,25.019347698,121.576939578,0,0,0,0,0,0,1,0,0,0,0,0,40.3,175.0,10988,1,5,3,5,5,0,3,1,3,3,0,0,0,0,0
信義區,福德街,25.0395611387,121.586605201,0,0,0,0,0,0,1,0,0,0,0,0,47.5,197.0,1988,0,3,2,1,3,0,5,3,3,1,0,1,0,0,0
信義區,青雲街,25.018583523,121.576769921,0,0,0,0,0,0,1,0,0,0,0,0,40.3,218.0,8500,0,4,3,4,4,0,3,-1,3,5,0,1,0,0,0
信義區,松智路,25.0297731904,121.564595305,0,0,0,0,0,0,1,0,0,0,0,0,17.4,90.0,13888,1,3,2,3,3,0,7,1,1,1,0,1,0,0,0
信義區,虎林街,25.042331643,121.57687774,0,0,0,0,0,0,1,0,0,0,0,0,24.4,113.0,2680,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0
信義區,青雲街,25.0201817489,121.577139745,0,0,0,0,0,0,1,0,0,0,0,0,40.2,142.0,11000,1,6,4,5,6,0,3,-1,3,5,0,1,0,0,0
信義區,青雲街,25.019347698,121.576939578,0,0,0,0,0,0,1,0,0,0,0,0,40.2,142.0,11000,1,6,4,5,6,0,3,-1,3,5,0,1,0,0,0
信義區,青雲街,25.0201817489,121.577139745,0,0,0,0,0,0,1,0,0,0,0,0,40.3,142.0,11000,1,6,4,5,6,0,3,-1,3,5,0,1,0,0,0
信義區,青雲街,25.019347698,121.576939578,0,0,0,0,0,0,1,0,0,0,0,0,40.3,142.0,11000,1,6,4,5,6,0,3,-1,3,5,0,1,0,0,0
信義區,青雲街,25.0201817489,121.577139745,0,0,0,0,0,0,1,0,0,0,0,0,40.2,142.0,9880,1,6,4,5,6,0,3,-1,3,5,0,1,0,0,0
信義區,青雲街,25.019347698,121.576939578,0,0,0,0,0,0,1,0,0,0,0,0,40.2,142.0,9880,1,6,4,5,6,0,3,-1,3,5,0,1,0,0,0
信義區,青雲街,25.0201817489,121.577139745,0,0,0,0,0,0,1,0,0,0,0,0,40.3,142.0,9880,1,6,4,5,6,0,3,-1,3,5,0,1,0,0,0
信義區,青雲街,25.019347698,121.576939578,0,0,0,0,0,0,1,0,0,0,0,0,40.3,142.0,9880,1,6,4,5,6,0,3,-1,3,5,0,1,0,0,0
信義區,青雲街,25.019347698,121.576939578,0,0,0,0,0,0,1,0,0,0,0,0,40.3,142.0,9880,1,6,4,5,6,0,3,-1,3,5,0,1,0,0,0
信義區,松德路,25.0379360598,121.577686366,0,0,0,0,0,0,1,0,0,0,0,0,44.1,41.0,2988,0,2,2,1,2,0,7,6,6,1,0,1,0,0,0
信義區,松信路,25.0440492218,121.571938695,0,0,0,0,0,0,1,0,0,0,0,0,35.8,103.0,5388,0,5,3,2,5,0,3,1,3,3,0,1,0,0,0
信義區,松智路,25.0308502215,121.566081467,0,0,0,0,0,0,1,0,0,0,0,0,27.9,178.0,5988,1,2,2,2,2,0,13,3,3,1,0,1,0,0,0
信義區,富陽街,25.0222327181,121.557829182,0,0,0,0,0,0,1,0,0,0,0,0,40.3,199.0,2268,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0
信義區,紫雲街,25.0172267369,121.574575155,0,0,0,0,0,0,1,0,0,0,0,0,30.3,223.0,10000,0,4,4,4,4,0,3,-1,3,5,0,1,0,0,0
信義區,吳興街,25.0230722236,121.561557032,0,0,0,0,0,0,1,0,0,0,0,0,47.7,242.0,1480,0,2,1,1,2,0,5,2,2,1,0,1,0,0,0
信義區,吳興街,25.0230722236,121.561557032,0,0,0,0,0,0,1,0,0,0,0,0,47.7,44.0,1480,0,3,1,1,3,0,5,2,2,1,0,1,0,0,0
信義區,吳興街,25.0184457379,121.570219662,0,0,0,0,0,0,1,0,0,0,0,0,38.4,66.0,1980,0,3,2,1,3,0,5,3,3,1,0,1,0,0,0
信義區,吳興街,25.018373759,121.570477946,0,0,0,0,0,0,1,0,0,0,0,0,10.0,88.0,3388,1,3,2,2,3,0,6,6,6,1,0,1,0,0,0
信義區,松仁路,25.0295692445,121.569340274,0,0,0,0,0,0,1,0,0,0,0,0,30.2,114.0,16800,1,4,2,3,4,0,14,4,4,1,0,1,0,0,0
信義區,忠孝東路五段,25.0401886102,121.583975715,0,0,0,0,0,0,1,0,0,0,0,0,55.3,158.0,2488,0,3,2,1,3,0,4,2,2,1,1,0,0,0,0
信義區,信義路五段,25.0236458447,121.570910849,0,0,0,0,0,0,1,0,0,0,0,0,52.4,208.0,2400,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0
信義區,信義路五段,25.0236458447,121.570910849,0,0,0,0,0,0,1,0,0,0,0,0,52.4,208.0,2400,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0
信義區,光復南路,25.0362216977,121.558667474,0,0,0,0,0,0,1,0,0,0,0,0,46.0,69.0,3250,0,4,2,2,4,0,5,5,5,1,0,1,0,0,0
信義區,信義路六段,25.0326408597,121.575341349,0,0,0,0,0,0,1,0,0,0,0,0,45.2,91.0,4360,0,4,3,2,4,0,5,1,1,1,0,1,0,0,0
信義區,信義路五段,25.0236458447,121.570910849,0,0,0,0,0,0,1,0,0,0,0,0,52.4,126.0,2400,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0
信義區,信義路五段,25.0236458447,121.570910849,0,0,0,0,0,0,1,0,0,0,0,0,52.4,126.0,2400,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0
信義區,虎林街,25.0433509963,121.576766446,0,0,0,0,0,0,1,0,0,0,0,0,41.9,198.0,3388,0,3,1,1,3,0,7,3,3,1,0,0,0,1,0
信義區,松隆路,25.048116227,121.576627993,0,0,0,0,0,0,1,0,0,0,0,0,11.5,220.0,8900,1,4,2,2,4,0,14,9,9,1,0,1,0,0,0
信義區,吳興街,25.0261060168,121.565628169,0,0,0,0,0,0,1,0,0,0,0,0,49.8,233.0,2268,0,3,2,2,3,0,4,2,2,1,0,1,0,0,0
信義區,信義路四段,25.0332629992,121.558461163,0,0,0,0,0,0,1,0,0,0,0,0,43.3,42.0,2680,0,1,1,1,1,0,12,9,9,1,0,1,0,0,0
信義區,基隆路二段,25.0249562688,121.553639824,0,0,0,0,0,0,1,0,0,0,0,0,15.5,68.0,5688,1,3,2,2,3,0,15,2,2,1,0,1,0,0,0
信義區,林口街,25.0407505585,121.581414508,0,0,0,0,0,0,1,0,0,0,0,0,35.4,93.0,6950,0,2,1,2,2,0,10,1,1,1,0,0,0,0,0
信義區,富陽街,25.0231337208,121.556169814,0,0,0,0,0,0,1,0,0,0,0,0,42.9,68.0,3280,0,9,1,9,9,0,7,7,7,1,0,1,0,0,0
信義區,信義路五段,25.0337261513,121.570995802,0,0,0,0,0,0,1,0,0,0,0,0,32.2,175.0,11000,1,4,2,3,4,0,7,2,2,1,0,1,0,0,0
信義區,吳興街,25.0260947624,121.566941036,0,0,0,0,0,0,1,0,0,0,0,0,46.3,197.0,2988,0,4,2,3,4,0,5,5,5,1,0,1,0,0,0
信義區,莊敬路,25.02799031,121.565780714,0,0,0,0,0,0,1,0,0,0,0,0,43.3,238.0,3899,0,4,1,2,4,0,7,4,4,1,0,1,0,0,0
信義區,和平東路三段,25.0240681753,121.553209921,0,0,0,0,0,0,1,0,0,0,0,0,18.1,43.0,1750,0,1,1,1,1,0,14,11,11,1,0,1,0,0,0
信義區,莊敬路,25.0307723909,121.561151045,0,0,0,0,0,0,1,0,0,0,0,0,45.3,71.0,4500,0,2,2,1,2,0,7,6,6,1,0,0,0,1,0
信義區,富陽街,25.0224440082,121.556266501,0,0,0,0,0,0,1,0,0,0,0,0,50.1,187.0,2058,0,6,3,3,6,0,4,4,4,1,0,1,0,0,0
信義區,虎林街,25.0374128645,121.576684002,0,0,0,0,0,0,1,0,0,0,0,0,56.3,235.0,2000,0,6,1,3,6,0,25,4,5,2,0,1,0,0,0
信義區,吳興街,25.0201480338,121.569897883,0,0,0,0,0,0,1,0,0,0,0,0,30.4,255.0,680,0,1,1,1,1,0,7,-1,-1,1,0,0,1,0,0
信義區,信義路五段,25.0333861309,121.571237889,0,0,0,0,0,0,1,0,0,0,0,0,18.8,124.0,15900,1,3,2,4,3,0,27,21,21,1,0,1,0,0,0
信義區,信義路五段,25.0337026168,121.574341008,0,0,0,0,0,0,1,0,0,0,0,0,0.0,222.0,3100,0,2,2,1,2,0,19,4,4,1,0,1,0,0,0
內湖區,康寧路三段,25.0745713318,121.611871493,0,0,0,0,0,0,0,0,0,1,0,0,38.9,45.0,2300,0,3,2,2,3,0,5,5,5,1,1,0,0,0,0
內湖區,民權東路六段,25.071455017,121.606209081,0,0,0,0,0,0,0,0,0,1,0,0,19.7,75.0,1200,1,2,1,1,2,0,9,2,2,1,0,1,0,0,0
內湖區,大湖山莊街,25.0896988358,121.599969455,0,0,0,0,0,0,0,0,0,1,0,0,38.9,100.0,2450,0,3,2,1,3,0,5,3,3,1,0,1,0,0,0
內湖區,成功路二段,25.0664124413,121.589981212,0,0,0,0,0,0,0,0,0,1,0,0,36.8,126.0,3500,1,6,4,2,6,0,7,-1,1,3,0,1,0,0,0
內湖區,文湖街,25.0885722582,121.560420521,0,0,0,0,0,0,0,0,0,1,0,0,32.3,172.0,3188,1,3,2,2,3,0,9,1,1,1,0,1,0,0,0
內湖區,成功路四段,25.0862422626,121.598345735,0,0,0,0,0,0,0,0,0,1,0,0,39.7,197.0,6288,1,4,4,3,4,0,4,-2,4,7,0,1,0,0,0
內湖區,民權東路六段,25.0693708358,121.598259038,0,0,0,0,0,0,0,0,0,1,0,0,19.4,243.0,14800,1,9,7,9,9,0,5,1,5,5,0,1,0,0,0
內湖區,麗山街,25.0828987394,121.57970995,0,0,0,0,0,0,0,0,0,1,0,0,7.8,265.0,8800,1,3,2,3,3,0,13,10,10,1,0,1,0,0,0
內湖區,港華街,25.0842079923,121.573368377,0,0,0,0,0,0,0,0,0,1,0,0,46.3,69.0,2799,0,3,2,2,3,0,4,4,4,1,1,0,0,0,0
內湖區,文湖街,25.0910453069,121.561111069,0,0,0,0,0,0,0,0,0,1,0,0,45.4,118.0,1880,0,3,2,1,3,0,4,1,1,1,0,1,0,0,0
內湖區,成功路二段,25.0660943975,121.588972736,0,0,0,0,0,0,0,0,0,1,0,0,46.3,140.0,1666,0,3,2,2,3,0,4,3,3,1,1,0,0,0,0
內湖區,大湖街,25.0820614011,121.599803945,0,0,0,0,0,0,0,0,0,1,0,0,24.2,223.0,9500,0,6,4,4,6,0,3,1,3,3,0,1,0,0,0
內湖區,內湖路二段,25.0836954237,121.580281574,0,0,0,0,0,0,0,0,0,1,0,0,29.9,43.0,6988,1,6,4,3,6,0,10,10,10,1,0,1,0,0,0
內湖區,民權東路六段,25.0683479216,121.600992274,0,0,0,0,0,0,0,0,0,1,0,0,17.2,95.0,9888,1,5,3,5,5,0,4,-1,4,6,0,1,0,0,0
內湖區,新豐街,25.0594282257,121.582586151,0,0,0,0,0,0,0,0,0,1,0,0,5.8,119.0,5088,1,3,2,2,3,0,11,9,9,1,0,1,0,0,0
內湖區,南京東路六段,25.0585376934,121.583029084,0,0,0,0,0,0,0,0,0,1,0,0,13.3,143.0,11888,1,4,2,2,4,0,18,15,15,1,0,1,0,0,0
內湖區,內湖路二段,25.0824928766,121.581009952,0,0,0,0,0,0,0,0,0,1,0,0,43.3,180.0,3800,0,4,2,2,4,0,12,5,5,1,0,1,0,0,0
內湖區,東湖路,25.0706956536,121.615976121,0,0,0,0,0,0,0,0,0,1,0,0,30.3,43.0,898,0,1,1,1,1,0,10,5,5,1,0,0,1,0,0
內湖區,陽光街,25.0757150303,121.585316441,0,0,0,0,0,0,0,0,0,1,0,0,43.3,157.0,1798,0,2,2,1,2,0,5,2,2,1,0,1,0,0,0
內湖區,行善路,25.0556267515,121.575603999,0,0,0,0,0,0,0,0,0,1,0,0,27.8,188.0,2980,0,3,2,2,3,0,8,8,8,1,0,1,0,0,0
內湖區,內湖路三段,25.0886689725,121.584919476,0,0,0,0,0,0,0,0,0,1,0,0,46.2,210.0,1798,0,3,2,2,3,0,5,3,3,1,0,1,0,0,0
內湖區,陽光街,25.074397068,121.585550492,0,0,0,0,0,0,0,0,0,1,0,0,6.7,231.0,1368,0,1,1,1,1,0,5,5,5,1,0,1,0,0,0
內湖區,金湖路,25.0741388278,121.604010664,0,0,0,0,0,0,0,0,0,1,0,0,6.3,71.0,1588,0,1,1,1,1,0,7,6,6,1,0,1,0,0,0
內湖區,大湖山莊街,25.0874298689,121.601857124,0,0,0,0,0,0,0,0,0,1,0,0,38.2,95.0,2288,0,3,2,1,3,0,5,5,5,1,0,1,0,0,0
內湖區,大湖山莊街,25.0874298689,121.601857124,0,0,0,0,0,0,0,0,0,1,0,0,38.2,111.0,2368,0,2,2,1,2,0,5,4,4,1,0,1,0,0,0
內湖區,金龍路,25.0879808942,121.587316822,0,0,0,0,0,0,0,0,0,1,0,0,0.0,182.0,1958,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
內湖區,金龍路,25.0879808942,121.587316822,0,0,0,0,0,0,0,0,0,1,0,0,42.2,182.0,1998,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0
內湖區,康樂街,25.0752453427,121.621415467,0,0,0,0,0,0,0,0,0,1,0,0,39.6,210.0,2680,0,3,2,2,3,0,3,1,1,1,0,1,0,0,0
內湖區,成功路四段,25.0822481518,121.59274283,0,0,0,0,0,0,0,0,0,1,0,0,12.8,46.0,6680,1,4,2,2,4,0,12,3,3,1,0,1,0,0,0
內湖區,成功路四段,25.0827159867,121.592495544,0,0,0,0,0,0,0,0,0,1,0,0,31.7,75.0,7388,0,2,2,1,2,0,11,2,2,1,0,0,0,0,0
內湖區,陽光街,25.074397068,121.585550492,0,0,0,0,0,0,0,0,0,1,0,0,6.7,100.0,1360,0,1,1,1,1,0,5,3,3,1,0,1,0,0,0
內湖區,民權東路六段,25.0694195572,121.593074206,0,0,0,0,0,0,0,0,0,1,0,0,26.1,125.0,6980,1,4,2,3,4,0,4,1,4,4,0,0,0,0,1
內湖區,東湖路,25.0705516501,121.615205221,0,0,0,0,0,0,0,0,0,1,0,0,35.3,197.0,6800,1,6,4,3,6,0,13,12,13,2,0,1,0,0,0
內湖區,港華街,25.0839563564,121.574931063,0,0,0,0,0,0,0,0,0,1,0,0,42.8,225.0,1766,0,3,3,2,3,0,5,5,5,1,0,1,0,0,0
內湖區,文德路,25.0783093786,121.581163246,0,0,0,0,0,0,0,0,0,1,0,0,42.1,44.0,2580,1,3,2,2,3,0,12,6,6,1,0,1,0,0,0
內湖區,文湖街,25.0895414175278,121.559435881736,0,0,0,0,0,0,0,0,0,1,0,0,8.2,72.0,5000,1,4,2,2,4,0,10,1,2,2,0,1,0,0,0
內湖區,成功路二段,25.0697066499,121.590972262,0,0,0,0,0,0,0,0,0,1,0,0,10.8,200.0,8688,1,4,2,3,4,0,14,14,14,1,0,1,0,0,0
內湖區,內湖路一段,25.0823912126,121.571039261,0,0,0,0,0,0,0,0,0,1,0,0,32.0,221.0,4860,1,4,2,2,4,0,12,3,3,1,0,1,0,0,0
內湖區,民權東路六段,25.0681619599,121.602718778,0,0,0,0,0,0,0,0,0,1,0,0,24.6,77.0,6130,1,6,2,4,6,0,4,-1,4,6,0,0,0,0,1
內湖區,內湖路一段,25.0815756178,121.572039579,0,0,0,0,0,0,0,0,0,1,0,0,47.8,104.0,1856,0,4,3,2,4,0,5,5,5,1,0,1,0,0,0
內湖區,康樂街,25.0720488981,121.618796667,0,0,0,0,0,0,0,0,0,1,0,0,28.2,186.0,2298,1,2,2,1,2,0,13,3,3,1,0,1,0,0,0
內湖區,東湖路,25.0688575936,121.614341427,0,0,0,0,0,0,0,0,0,1,0,0,40.7,207.0,2080,0,4,2,2,4,0,5,5,5,1,0,1,0,0,0
內湖區,金湖路,25.0825394258,121.596686395,0,0,0,0,0,0,0,0,0,1,0,0,44.3,73.0,2380,0,2,2,1,2,0,5,2,2,1,0,1,0,0,0
內湖區,康樂街,25.0711024061,121.616517094,0,0,0,0,0,0,0,0,0,1,0,0,33.7,96.0,989,0,1,1,1,1,0,6,2,2,1,0,0,1,0,0
內湖區,安康路,25.0679385293,121.615650542,0,0,0,0,0,0,0,0,0,1,0,0,35.4,166.0,2200,0,4,2,2,4,0,5,4,4,1,1,0,0,0,0
內湖區,成功路五段,25.0742154788,121.607435928,0,0,0,0,0,0,0,0,0,1,0,0,25.2,241.0,9288,1,5,3,5,5,0,14,13,14,2,0,1,0,0,0
內湖區,文湖街,25.0909065242,121.559168651,0,0,0,0,0,0,0,0,0,1,0,0,8.2,66.0,2750,1,2,2,1,2,0,10,3,3,1,0,1,0,0,0
內湖區,新豐街,25.0610680258,121.585793459,0,0,0,0,0,0,0,0,0,1,0,0,16.6,143.0,4380,1,3,2,2,3,0,8,2,2,1,0,1,0,0,0
內湖區,內湖路三段,25.0876782079,121.589134688,0,0,0,0,0,0,0,0,0,1,0,0,44.1,168.0,1568,0,2,2,1,2,0,5,4,4,1,0,1,0,0,0
內湖區,新明路,25.0557320874,121.582728435,0,0,0,0,0,0,0,0,0,1,0,0,16.9,64.0,3600,1,3,2,2,3,0,11,3,3,1,0,1,0,0,0
內湖區,內湖路一段,25.0876950914,121.55948883,0,0,0,0,0,0,0,0,0,1,0,0,35.8,118.0,3988,1,5,2,3,5,0,5,4,5,2,0,1,0,0,0
內湖區,成功路二段,25.0650145962,121.592850246,0,0,0,0,0,0,0,0,0,1,0,0,49.8,224.0,1250,0,2,1,1,2,0,4,4,4,1,0,1,0,0,0
