id,district,latitude,longitude,dist_zhongshan,dist_zhongzheng,dist_xinyi,dist_neihu,dist_beitou,dist_nangang,dist_shilin,dist_datong,dist_daan,dist_wenshan,dist_songshan,dist_wanhua,building_area,land_area,total_price,unit_price,house_age,has_parking,rooms,halls,bathrooms,type_apartment,type_building,type_mansion,type_house,transaction_date,distance_to_mrt
2611,松山區,25.050364,121.56836,0,0,0,0,0,0,0,0,0,0,1,0,25.41,8.7,1970.0,77.53,51.1,0,3,2,2,1,0,0,0,11409,428
2612,松山區,25.049701,121.570078,0,0,0,0,0,0,0,0,0,0,1,0,32.21,2.41,2200.0,68.3,18.1,1,2,1,1,0,1,0,0,11409,633
2613,松山區,25.049701,121.570078,0,0,0,0,0,0,0,0,0,0,1,0,27.1,2.38,2208.0,90.03,18.1,1,2,1,1,0,1,0,0,11408,633
2614,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,10.48,1.17,1435.0,136.99,19.3,0,1,1,1,0,1,0,0,11408,100
2615,松山區,25.05005,121.575983,0,0,0,0,0,0,0,0,0,0,1,0,26.09,2.47,1000.0,38.33,39.8,0,2,2,1,0,1,0,0,11408,32
2616,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,17.19,1.86,2168.0,126.16,19.3,0,2,1,1,0,1,0,0,11408,100
2617,松山區,25.05058,121.568531,0,0,0,0,0,0,0,0,0,0,1,0,38.17,11.4,2080.0,54.49,51.1,0,3,2,2,1,0,0,0,11408,439
2618,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,25.4,2.34,1920.0,75.58,19.3,1,2,1,1,0,1,0,0,11407,100
2619,松山區,25.050029,121.574539,0,0,0,0,0,0,0,0,0,0,1,0,11.32,1.19,950.0,83.93,30.1,0,1,0,0,0,1,0,0,11407,190
2620,松山區,25.051495,121.569793,0,0,0,0,0,0,0,0,0,0,1,0,12.89,1.54,1468.0,113.92,20.2,0,1,2,1,0,1,0,0,11407,565
2621,松山區,25.050676,121.576121,0,0,0,0,0,0,0,0,0,0,1,0,53.95,3.15,4280.0,92.85,7.4,1,3,2,2,0,1,0,0,11407,57
2622,松山區,25.051495,121.569793,0,0,0,0,0,0,0,0,0,0,1,0,17.97,1.56,1363.0,94.13,20.2,1,2,2,1,0,1,0,0,11407,565
2623,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,18.51,1.83,1920.0,103.74,12.3,0,1,1,1,0,1,0,0,11407,100
2624,松山區,25.052287,121.568508,0,0,0,0,0,0,0,0,0,0,1,0,15.04,6.35,1000.0,66.47,56.2,0,3,2,1,1,0,0,0,11407,429
2625,松山區,25.050336,121.571961,0,0,0,0,0,0,0,0,0,0,1,0,14.4,2.13,1190.0,82.63,29.8,0,2,1,1,0,1,0,0,11407,477
2626,松山區,25.049701,121.570078,0,0,0,0,0,0,0,0,0,0,1,0,10.59,1.06,980.0,92.56,18.1,0,1,1,1,0,1,0,0,11407,633
2627,松山區,25.054102,121.570254,0,0,0,0,0,0,0,0,0,0,1,0,25.58,2.73,1680.0,65.69,31.0,0,2,2,2,0,1,0,0,11407,677
2628,松山區,25.050094,121.577661,0,0,0,0,0,0,0,0,0,0,1,0,10.81,1.26,190.0,17.57,26.3,0,1,1,1,0,0,1,0,11407,22
2629,松山區,25.050603,121.575337,0,0,0,0,0,0,0,0,0,0,1,0,25.61,9.8,1650.0,64.43,48.8,0,1,1,1,1,0,0,0,11406,111
2630,松山區,25.050385,121.570334,0,0,0,0,0,0,0,0,0,0,1,0,43.68,4.35,2150.0,49.22,40.7,0,5,1,5,0,1,0,0,11406,640
2631,松山區,25.054664,121.569265,0,0,0,0,0,0,0,0,0,0,1,0,114.15,10.87,8360.0,73.24,14.7,1,1,0,0,0,1,0,0,11406,611
2632,松山區,25.0515,121.569836,0,0,0,0,0,0,0,0,0,0,1,0,35.59,3.0,2765.0,88.98,8.5,1,2,2,1,0,1,0,0,11406,570
2633,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,20.87,2.29,2415.0,115.72,19.3,0,3,2,2,0,1,0,0,11406,100
2634,松山區,25.052486,121.569515,0,0,0,0,0,0,0,0,0,0,1,0,29.38,7.99,1600.0,54.45,44.8,0,3,2,1,1,0,0,0,11406,544
2635,松山區,25.052695,121.569159,0,0,0,0,0,0,0,0,0,0,1,0,22.65,7.79,1536.0,67.83,45.3,0,2,2,2,1,0,0,0,11405,510
2636,松山區,25.053197,121.56846,0,0,0,0,0,0,0,0,0,0,1,0,40.43,5.54,3800.0,106.06,8.3,1,2,2,2,0,1,0,0,11405,454
2637,松山區,25.051097,121.568043,0,0,0,0,0,0,0,0,0,0,1,0,13.18,1.33,1200.0,91.07,36.8,0,1,1,1,0,1,0,0,11405,375
2638,松山區,25.052742,121.568684,0,0,0,0,0,0,0,0,0,0,1,0,41.12,11.41,2796.0,67.99,27.1,1,4,2,2,0,0,1,0,11405,460
2639,松山區,25.050029,121.574539,0,0,0,0,0,0,0,0,0,0,1,0,20.06,2.12,2025.0,100.97,30.1,0,1,1,1,0,1,0,0,11405,190
2640,松山區,25.049787,121.572743,0,0,0,0,0,0,0,0,0,0,1,0,26.9,4.21,1825.0,67.83,37.6,0,1,1,1,0,1,0,0,11405,392
2641,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,25.16,2.34,2300.0,95.83,19.3,1,3,2,2,0,1,0,0,11405,100
2642,松山區,25.050676,121.576121,0,0,0,0,0,0,0,0,0,0,1,0,41.18,2.67,3520.0,90.75,7.4,1,3,2,2,0,1,0,0,11405,57
2643,松山區,25.050676,121.576121,0,0,0,0,0,0,0,0,0,0,1,0,53.95,3.15,3570.0,66.17,7.4,1,3,2,2,0,1,0,0,11405,57
2644,松山區,25.050707,121.572778,0,0,0,0,0,0,0,0,0,0,1,0,27.68,6.65,1722.0,62.2,38.3,0,3,2,2,1,0,0,0,11405,390
2645,松山區,25.049684,121.572782,0,0,0,0,0,0,0,0,0,0,1,0,32.26,5.07,2010.0,62.31,37.6,0,1,2,1,0,1,0,0,11404,389
2646,松山區,25.051097,121.568043,0,0,0,0,0,0,0,0,0,0,1,0,13.05,1.16,800.0,61.29,36.8,0,1,0,1,0,1,0,0,11404,375
2647,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,10.14,1.12,1420.0,140.08,19.3,0,2,1,1,0,1,0,0,11404,100
2648,松山區,25.050132,121.567995,0,0,0,0,0,0,0,0,0,0,1,0,33.1,10.44,2980.0,90.04,50.8,0,2,2,1,1,0,0,0,11404,399
2649,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,10.48,1.17,1488.0,142.04,19.3,0,1,1,1,0,1,0,0,11404,100
2650,松山區,25.049701,121.570078,0,0,0,0,0,0,0,0,0,0,1,0,14.96,1.47,1000.0,66.82,18.1,0,1,0,1,0,1,0,0,11404,633
2651,松山區,25.051214,121.578367,0,0,0,0,0,0,0,0,0,0,1,0,35.02,2.79,2970.0,84.81,18.7,1,3,2,1,0,1,0,0,11404,97
2652,松山區,25.051399,121.577015,0,0,0,0,0,0,0,0,0,0,1,0,41.74,6.78,850.0,20.36,47.9,0,2,1,2,1,0,0,0,11404,126
2653,松山區,25.049988,121.569009,0,0,0,0,0,0,0,0,0,0,1,0,22.15,2.23,1700.0,76.76,36.0,0,2,1,2,0,1,0,0,11404,510
2654,松山區,25.050151,121.569551,0,0,0,0,0,0,0,0,0,0,1,0,31.86,3.09,1688.0,52.98,45.6,0,4,2,2,0,1,0,0,11404,562
2655,松山區,25.051081,121.568925,0,0,0,0,0,0,0,0,0,0,1,0,37.96,3.81,2980.0,78.5,36.2,0,3,2,2,0,1,0,0,11403,472
2656,松山區,25.049732,121.568594,0,0,0,0,0,0,0,0,0,0,1,0,20.24,6.81,1790.0,88.42,55.2,0,3,2,1,1,0,0,0,11403,479
2657,松山區,25.05017,121.575229,0,0,0,0,0,0,0,0,0,0,1,0,21.77,4.96,1620.0,74.41,48.5,0,4,2,2,1,0,0,0,11403,112
2658,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,32.63,3.02,3060.0,93.77,16.7,0,3,2,2,0,1,0,0,11403,100
2659,松山區,25.050094,121.577661,0,0,0,0,0,0,0,0,0,0,1,0,14.81,1.89,1333.0,89.99,24.8,0,2,1,1,0,0,1,0,11403,22
2660,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,18.35,1.76,1950.0,106.25,9.3,0,2,1,1,0,1,0,0,11403,100
2661,松山區,25.050094,121.577661,0,0,0,0,0,0,0,0,0,0,1,0,14.84,1.89,1360.0,91.66,24.8,0,1,1,1,0,0,1,0,11403,22
2662,松山區,25.050029,121.574539,0,0,0,0,0,0,0,0,0,0,1,0,14.2,1.5,1267.0,89.23,30.1,0,1,1,1,0,1,0,0,11403,190
2663,松山區,25.052711,121.570486,0,0,0,0,0,0,0,0,0,0,1,0,10.71,1.2,908.0,84.79,31.0,0,1,1,1,0,1,0,0,11403,655
2664,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,37.94,3.72,3680.0,97.0,19.3,1,2,1,1,0,1,0,0,11403,100
2665,松山區,25.050143,121.570931,0,0,0,0,0,0,0,0,0,0,1,0,114.89,18.65,6800.0,59.19,31.3,0,2,0,1,0,1,0,0,11403,591
2666,松山區,25.05085,121.574546,0,0,0,0,0,0,0,0,0,0,1,0,24.89,2.04,2380.0,95.63,3.1,0,1,1,1,0,1,0,0,11403,203
2667,松山區,25.052711,121.570486,0,0,0,0,0,0,0,0,0,0,1,0,22.82,2.3,1500.0,65.72,31.0,0,2,1,1,0,1,0,0,11403,655
2668,松山區,25.050041,121.575348,0,0,0,0,0,0,0,0,0,0,1,0,10.07,1.12,1228.0,121.91,19.3,0,1,1,1,0,1,0,0,11403,100
2669,松山區,25.05005,121.575983,0,0,0,0,0,0,0,0,0,0,1,0,38.12,3.65,2860.0,75.02,39.8,0,3,2,2,0,1,0,0,11403,32
2670,萬華區,25.041231,121.504726,0,0,0,0,0,0,0,0,0,0,0,1,7.92,1.64,500.0,63.16,48.8,0,1,1,1,1,0,0,0,11501,331
2671,萬華區,25.041177,121.505017,0,0,0,0,0,0,0,0,0,0,0,1,9.65,2.6,600.0,62.18,48.6,0,1,1,1,1,0,0,0,11501,303
2672,萬華區,25.041164,121.504947,0,0,0,0,0,0,0,0,0,0,0,1,9.82,2.6,605.0,61.6,48.6,0,1,0,1,1,0,0,0,11501,311
2673,萬華區,25.035781,121.498569,0,0,0,0,0,0,0,0,0,0,0,1,28.25,6.47,530.0,18.76,37.5,0,3,1,2,1,0,0,0,11501,111
2674,萬華區,25.034206,121.505051,0,0,0,0,0,0,0,0,0,0,0,1,33.01,3.45,2185.0,85.32,6.9,1,1,1,1,0,1,0,0,11501,404
2675,萬華區,25.041231,121.504726,0,0,0,0,0,0,0,0,0,0,0,1,7.92,1.64,280.0,35.37,48.8,0,1,1,1,0,0,1,0,11501,331
2676,萬華區,25.02876,121.501221,0,0,0,0,0,0,0,0,0,0,0,1,5.56,2.3,244.0,43.86,50.8,0,2,1,1,1,0,0,0,11501,724
2677,萬華區,25.035047,121.499776,0,0,0,0,0,0,0,0,0,0,0,1,20.91,1.15,1510.0,76.92,0.3,1,1,1,1,0,1,0,0,11412,7
2678,萬華區,25.035047,121.499776,0,0,0,0,0,0,0,0,0,0,0,1,14.58,4.61,500.0,34.3,50.8,0,2,1,1,1,0,0,0,11412,7
2679,萬華區,25.042662,121.500955,0,0,0,0,0,0,0,0,0,0,0,1,50.4,6.82,3385.0,71.22,1.4,1,4,2,2,0,1,0,0,11412,738
2680,萬華區,25.034223,121.491018,0,0,0,0,0,0,0,0,0,0,0,1,31.56,9.08,1360.0,43.09,42.7,0,3,2,2,1,0,0,0,11412,957
2681,萬華區,25.039492,121.502062,0,0,0,0,0,0,0,0,0,0,0,1,25.69,1.16,1465.0,75.18,10.0,1,1,1,1,0,1,0,0,11412,455
2682,萬華區,25.042263,121.504826,0,0,0,0,0,0,0,0,0,0,0,1,7.95,0.1,475.0,59.75,23.2,0,1,1,1,0,1,0,0,11412,305
2683,萬華區,25.027994,121.505792,0,0,0,0,0,0,0,0,0,0,0,1,8.49,3.14,440.0,51.86,57.6,0,1,1,1,1,0,0,0,11412,948
2684,萬華區,25.032115,121.493845,0,0,0,0,0,0,0,0,0,0,0,1,20.62,5.06,440.0,21.34,44.4,0,4,2,2,0,0,1,0,11412,735
2685,萬華區,25.038751,121.497596,0,0,0,0,0,0,0,0,0,0,0,1,50.31,4.57,3210.0,67.86,20.7,1,2,2,2,0,1,0,0,11412,422
2686,萬華區,25.043183,121.500737,0,0,0,0,0,0,0,0,0,0,0,1,116.91,15.05,2270.0,19.42,11.3,1,3,2,2,0,1,0,0,11412,767
2687,萬華區,25.032941,121.490864,0,0,0,0,0,0,0,0,0,0,0,1,41.96,11.5,1800.0,42.9,40.7,0,3,2,2,1,0,0,0,11412,1005
2688,萬華區,25.036103,121.492978,0,0,0,0,0,0,0,0,0,0,0,1,29.3,8.39,1170.0,39.93,56.0,0,4,2,1,1,0,0,0,11412,732
2689,萬華區,25.040752,121.506803,0,0,0,0,0,0,0,0,0,0,0,1,8.58,0.85,610.0,71.13,45.3,0,1,1,1,0,1,0,0,11412,176
2690,萬華區,25.03309,121.502641,0,0,0,0,0,0,0,0,0,0,0,1,35.98,9.52,1758.0,48.87,38.8,0,3,2,2,1,0,0,0,11412,283
2691,萬華區,25.035923,121.492971,0,0,0,0,0,0,0,0,0,0,0,1,20.39,3.74,850.0,41.7,49.2,0,2,1,1,1,0,0,0,11412,731
2692,萬華區,25.029102,121.495084,0,0,0,0,0,0,0,0,0,0,0,1,34.09,10.68,2400.0,70.41,45.8,0,1,0,0,1,0,0,0,11412,850
2693,萬華區,25.037046,121.500904,0,0,0,0,0,0,0,0,0,0,0,1,17.03,4.57,694.0,40.76,46.8,0,6,0,4,1,0,0,0,11412,197
2694,萬華區,25.039492,121.502062,0,0,0,0,0,0,0,0,0,0,0,1,15.5,1.05,1160.0,74.85,10.0,0,1,1,1,0,1,0,0,11412,455
2695,萬華區,25.036425,121.503587,0,0,0,0,0,0,0,0,0,0,0,1,36.86,3.18,3450.0,94.08,0.6,1,3,1,2,0,1,0,0,11412,245
2696,萬華區,25.040255,121.504143,0,0,0,0,0,0,0,0,0,0,0,1,30.57,2.36,426.4,13.95,39.6,0,3,2,2,0,1,0,0,11412,434
2697,萬華區,25.038364,121.496545,0,0,0,0,0,0,0,0,0,0,0,1,15.37,4.32,500.0,32.54,42.5,0,3,2,2,1,0,0,0,11412,461
2698,萬華區,25.038014,121.50066,0,0,0,0,0,0,0,0,0,0,0,1,26.98,5.75,1400.0,51.89,39.3,0,4,1,2,1,0,0,0,11412,307
2699,萬華區,25.032695,121.499916,0,0,0,0,0,0,0,0,0,0,0,1,23.17,7.24,520.0,22.44,43.8,0,2,1,1,1,0,0,0,11412,269
2700,萬華區,25.041563,121.500997,0,0,0,0,0,0,0,0,0,0,0,1,15.2,3.72,825.0,54.28,42.9,0,2,1,1,1,0,0,0,11411,687
2701,萬華區,25.035047,121.499776,0,0,0,0,0,0,0,0,0,0,0,1,18.53,5.9,765.0,41.28,53.8,0,1,1,1,1,0,0,0,11411,7
2702,萬華區,25.030124,121.497299,0,0,0,0,0,0,0,0,0,0,0,1,25.86,4.66,2400.0,92.8,0.8,0,2,2,2,0,1,0,0,11411,620
2703,萬華區,25.033476,121.493164,0,0,0,0,0,0,0,0,0,0,0,1,18.69,2.89,700.0,37.46,45.7,0,2,0,1,0,1,0,0,11411,743
2704,萬華區,25.030215,121.497322,0,0,0,0,0,0,0,0,0,0,0,1,26.94,4.66,2250.0,83.52,0.8,0,1,2,2,0,1,0,0,11411,610
2705,萬華區,25.039644,121.505835,0,0,0,0,0,0,0,0,0,0,0,1,37.55,3.33,3660.0,101.37,3.0,1,3,2,2,0,1,0,0,11411,337
2706,萬華區,25.032742,121.491814,0,0,0,0,0,0,0,0,0,0,0,1,18.28,1.84,950.0,51.96,42.8,0,2,1,2,0,0,1,0,11411,911
2707,萬華區,25.039472,121.502062,0,0,0,0,0,0,0,0,0,0,0,1,31.84,1.57,2088.0,82.15,10.0,1,2,1,1,0,1,0,0,11411,453
2708,萬華區,25.030128,121.501771,0,0,0,0,0,0,0,0,0,0,0,1,16.58,8.77,1130.0,68.17,58.7,0,2,1,1,1,0,0,0,11411,589
2709,萬華區,25.030215,121.497322,0,0,0,0,0,0,0,0,0,0,0,1,37.65,4.72,1964.31,63.01,0.8,1,2,1,2,0,1,0,0,11411,610
2710,萬華區,25.039689,121.50504,0,0,0,0,0,0,0,0,0,0,0,1,18.39,1.5,334.0,18.16,8.3,0,3,2,2,0,1,0,0,11411,391
2711,萬華區,25.042372,121.504186,0,0,0,0,0,0,0,0,0,0,0,1,7.02,1.7,280.0,39.86,48.3,0,1,0,1,1,0,0,0,11411,377
2712,萬華區,25.033518,121.492305,0,0,0,0,0,0,0,0,0,0,0,1,12.87,2.34,244.0,18.96,42.9,0,3,1,1,0,0,1,0,11411,833
2713,萬華區,25.028432,121.494839,0,0,0,0,0,0,0,0,0,0,0,1,46.57,9.46,2588.0,55.57,38.8,0,4,2,2,0,0,1,0,11411,925
2714,萬華區,25.039492,121.502062,0,0,0,0,0,0,0,0,0,0,0,1,15.76,1.07,1260.0,79.93,10.0,0,1,1,1,0,1,0,0,11411,455
2715,萬華區,25.032152,121.500077,0,0,0,0,0,0,0,0,0,0,0,1,7.43,2.23,400.0,53.82,53.7,0,2,2,1,1,0,0,0,11411,330
2716,萬華區,25.034126,121.497044,0,0,0,0,0,0,0,0,0,0,0,1,27.65,10.79,1000.0,36.16,53.3,0,1,0,0,1,0,0,0,11411,315
2717,萬華區,25.029532,121.499821,0,0,0,0,0,0,0,0,0,0,0,1,30.14,7.79,800.0,26.55,50.5,0,3,2,1,1,0,0,0,11411,620
2718,萬華區,25.030124,121.497299,0,0,0,0,0,0,0,0,0,0,0,1,56.15,8.08,4050.0,72.13,0.8,1,3,2,2,0,1,0,0,11411,620
2719,萬華區,25.039689,121.50504,0,0,0,0,0,0,0,0,0,0,0,1,45.2,3.01,3238.0,79.9,8.3,1,3,2,2,0,1,0,0,11411,391
2720,萬華區,25.041797,121.504504,0,0,0,0,0,0,0,0,0,0,0,1,18.01,1.36,1718.0,95.37,0.5,0,1,2,1,0,1,0,0,11411,342
2721,萬華區,25.028035,121.50452,0,0,0,0,0,0,0,0,0,0,0,1,48.36,12.52,3950.0,81.68,12.7,1,3,2,2,0,1,0,0,11411,883
2722,萬華區,25.034656,121.491158,0,0,0,0,0,0,0,0,0,0,0,1,27.49,8.85,1588.0,57.78,49.8,0,1,0,0,1,0,0,0,11411,936
2723,萬華區,25.035153,121.493374,0,0,0,0,0,0,0,0,0,0,0,1,26.35,6.7,800.0,30.36,53.7,0,3,2,1,1,0,0,0,11411,686
2724,萬華區,25.031157,121.491253,0,0,0,0,0,0,0,0,0,0,0,1,20.57,6.35,800.0,38.89,52.0,0,3,2,2,1,0,0,0,11411,1039
2725,萬華區,25.039492,121.502062,0,0,0,0,0,0,0,0,0,0,0,1,53.44,3.04,3858.0,82.28,10.0,1,3,2,2,0,1,0,0,11411,455
2726,萬華區,25.041797,121.504504,0,0,0,0,0,0,0,0,0,0,0,1,18.01,1.36,1620.0,89.93,0.5,0,1,1,1,0,1,0,0,11411,342
2727,萬華區,25.02712,121.504098,0,0,0,0,0,0,0,0,0,0,0,1,40.98,14.58,2300.0,56.13,34.7,0,3,2,2,0,0,1,0,11411,964
2728,萬華區,25.042662,121.500955,0,0,0,0,0,0,0,0,0,0,0,1,40.46,5.28,3080.0,82.64,1.4,1,3,2,2,0,1,0,0,11411,738
2729,萬華區,25.029426,121.501792,0,0,0,0,0,0,0,0,0,0,0,1,57.43,12.24,4150.0,72.26,14.5,1,3,2,2,0,1,0,0,11411,667
2730,萬華區,25.042662,121.500955,0,0,0,0,0,0,0,0,0,0,0,1,39.64,5.14,3132.0,86.11,1.4,1,3,2,2,0,1,0,0,11410,738
2731,萬華區,25.039677,121.505984,0,0,0,0,0,0,0,0,0,0,0,1,40.63,16.64,2650.0,65.22,48.2,0,3,2,4,1,0,0,0,11410,325
2732,萬華區,25.02855,121.503966,0,0,0,0,0,0,0,0,0,0,0,1,62.52,16.18,4520.0,72.29,12.7,1,4,2,2,0,1,0,0,11410,808
2733,萬華區,25.042662,121.500955,0,0,0,0,0,0,0,0,0,0,0,1,50.94,6.82,4050.0,84.9,1.4,1,5,2,3,0,1,0,0,11410,738
2734,萬華區,25.030215,121.497322,0,0,0,0,0,0,0,0,0,0,0,1,37.65,4.72,2302.75,75.01,0.8,1,2,1,2,0,1,0,0,11410,610
2735,萬華區,25.039492,121.502062,0,0,0,0,0,0,0,0,0,0,0,1,16.24,1.09,1200.0,73.9,10.0,0,1,1,1,0,1,0,0,11410,455
2736,萬華區,25.035437,121.498371,0,0,0,0,0,0,0,0,0,0,0,1,19.84,4.39,1160.0,58.46,48.3,0,3,1,1,1,0,0,0,11410,129
2737,萬華區,25.037986,121.495327,0,0,0,0,0,0,0,0,0,0,0,1,20.25,3.76,916.0,45.24,43.3,0,1,1,1,0,0,1,0,11410,544
2738,萬華區,25.042662,121.500955,0,0,0,0,0,0,0,0,0,0,0,1,50.4,6.82,3320.0,69.78,1.4,1,4,2,2,0,1,0,0,11410,738
2739,萬華區,25.042662,121.500955,0,0,0,0,0,0,0,0,0,0,0,1,32.32,4.07,2539.0,87.48,1.4,1,2,2,1,0,1,0,0,11410,738
2740,萬華區,25.028871,121.495941,0,0,0,0,0,0,0,0,0,0,0,1,39.43,4.84,2080.0,52.75,37.1,0,4,2,2,0,0,1,0,11410,816
2741,萬華區,25.034676,121.490435,0,0,0,0,0,0,0,0,0,0,0,1,12.81,4.18,666.0,51.97,49.7,0,2,1,1,1,0,0,0,11410,1016
2742,萬華區,25.031371,121.496312,0,0,0,0,0,0,0,0,0,0,0,1,17.57,5.29,850.0,48.38,56.1,0,2,2,1,1,0,0,0,11410,568
2743,萬華區,25.030982,121.492774,0,0,0,0,0,0,0,0,0,0,0,1,21.1,7.36,1075.0,50.95,0.0,0,2,2,1,1,0,0,0,11410,903
2744,萬華區,25.04118,121.506578,0,0,0,0,0,0,0,0,0,0,0,1,22.3,1.65,2288.0,102.61,4.0,0,1,1,1,0,1,0,0,11410,153
2745,萬華區,25.038751,121.497596,0,0,0,0,0,0,0,0,0,0,0,1,50.31,4.57,3210.0,67.87,20.7,1,3,2,2,0,1,0,0,11410,422
2746,萬華區,25.029292,121.500776,0,0,0,0,0,0,0,0,0,0,0,1,9.51,3.49,600.0,63.09,50.8,0,2,1,1,1,0,0,0,11410,656
2747,萬華區,25.030215,121.497322,0,0,0,0,0,0,0,0,0,0,0,1,56.15,8.08,3796.22,76.99,0.8,1,3,2,2,0,1,0,0,11410,610
2748,萬華區,25.039625,121.503159,0,0,0,0,0,0,0,0,0,0,0,1,10.68,4.35,540.0,50.57,55.4,0,2,1,1,1,0,0,0,11410,498
2749,萬華區,25.038815,121.506369,0,0,0,0,0,0,0,0,0,0,0,1,12.75,1.07,1100.0,86.25,9.2,0,1,1,1,0,1,0,0,11410,381
2750,萬華區,25.030215,121.497322,0,0,0,0,0,0,0,0,0,0,0,1,56.15,8.08,4125.0,73.46,0.8,1,3,2,2,0,1,0,0,11410,610
2751,萬華區,25.03607,121.493708,0,0,0,0,0,0,0,0,0,0,0,1,27.05,8.98,1100.0,40.67,44.7,0,3,2,1,1,0,0,0,11410,651
2752,萬華區,25.028636,121.501499,0,0,0,0,0,0,0,0,0,0,0,1,11.12,4.33,450.0,40.46,50.8,0,2,1,1,1,0,0,0,11410,745
2753,萬華區,25.030229,121.499646,0,0,0,0,0,0,0,0,0,0,0,1,52.26,8.38,2970.0,56.83,16.8,1,3,2,2,0,0,1,0,11410,543
2754,萬華區,25.030215,121.497322,0,0,0,0,0,0,0,0,0,0,0,1,51.03,7.02,3469.25,79.01,0.8,1,2,2,2,0,1,0,0,11410,610
2755,萬華區,25.037649,121.497088,0,0,0,0,0,0,0,0,0,0,0,1,17.48,6.81,500.0,28.6,52.5,0,3,1,2,1,0,0,0,11410,363
2756,萬華區,25.039351,121.499154,0,0,0,0,0,0,0,0,0,0,0,1,63.18,18.15,3450.0,54.61,54.7,0,9,0,2,1,0,0,0,11410,432
2757,萬華區,25.03917,121.49856,0,0,0,0,0,0,0,0,0,0,0,1,9.01,1.33,500.0,55.52,43.4,0,1,1,1,0,0,1,0,11410,424
2758,萬華區,25.039492,121.502062,0,0,0,0,0,0,0,0,0,0,0,1,34.13,1.73,2180.0,79.38,10.0,1,2,2,1,0,1,0,0,11410,455
2759,萬華區,25.0268,121.503795,0,0,0,0,0,0,0,0,0,0,0,1,31.85,6.81,1900.0,59.65,39.0,0,2,2,1,0,1,0,0,11410,989
2760,萬華區,25.031379,121.502177,0,0,0,0,0,0,0,0,0,0,0,1,28.67,7.93,1575.0,54.93,47.3,0,3,2,1,1,0,0,0,11410,454
2761,萬華區,25.037604,121.501523,0,0,0,0,0,0,0,0,0,0,0,1,24.57,3.05,1290.0,52.5,38.5,0,2,1,1,0,0,1,0,11410,243
2762,萬華區,25.037719,121.504863,0,0,0,0,0,0,0,0,0,0,0,1,14.32,1.11,950.0,66.34,42.3,0,1,1,1,0,1,0,0,11410,442
2763,萬華區,25.03123,121.494605,0,0,0,0,0,0,0,0,0,0,0,1,24.46,8.02,1250.0,51.1,54.6,0,4,1,1,1,0,0,0,11410,721
2764,萬華區,25.036985,121.505088,0,0,0,0,0,0,0,0,0,0,0,1,41.78,3.92,2647.0,63.35,39.7,0,3,2,2,0,1,0,0,11410,423
2765,萬華區,25.033909,121.49552,0,0,0,0,0,0,0,0,0,0,0,1,40.38,12.81,1860.0,46.06,44.9,0,3,2,2,1,0,0,0,11410,479
2766,萬華區,25.027994,121.505792,0,0,0,0,0,0,0,0,0,0,0,1,8.49,3.14,590.0,69.53,57.6,0,2,2,1,1,0,0,0,11410,948
2767,萬華區,25.028182,121.501269,0,0,0,0,0,0,0,0,0,0,0,1,13.88,5.97,830.0,59.8,50.8,0,3,0,3,1,0,0,0,11410,788
2768,萬華區,25.027968,121.500824,0,0,0,0,0,0,0,0,0,0,0,1,11.12,4.58,480.0,43.15,50.8,0,1,1,1,1,0,0,0,11410,803
2769,萬華區,25.027019,121.504189,0,0,0,0,0,0,0,0,0,0,0,1,30.92,6.67,1825.0,59.02,39.0,0,3,2,2,0,1,0,0,11409,977
2770,萬華區,25.039498,121.501811,0,0,0,0,0,0,0,0,0,0,0,1,16.34,1.72,950.0,58.16,43.8,0,2,2,2,0,0,1,0,11409,454
2771,萬華區,25.039644,121.505835,0,0,0,0,0,0,0,0,0,0,0,1,30.8,2.67,2935.0,100.62,3.0,1,2,2,1,0,1,0,0,11409,337
2772,萬華區,25.038263,121.50564,0,0,0,0,0,0,0,0,0,0,0,1,32.09,3.41,2088.0,65.06,37.9,0,3,2,2,0,0,1,0,11409,479
2773,萬華區,25.042681,121.501056,0,0,0,0,0,0,0,0,0,0,0,1,22.11,3.27,1990.0,90.01,1.4,0,1,0,0,0,1,0,0,11409,727
2774,萬華區,25.042662,121.50082,0,0,0,0,0,0,0,0,0,0,0,1,27.74,3.41,2420.0,99.98,1.4,1,1,0,0,0,1,0,0,11409,753
2775,萬華區,25.036511,121.492651,0,0,0,0,0,0,0,0,0,0,0,1,23.94,8.62,908.0,37.93,55.9,0,2,2,1,1,0,0,0,11409,774
