"id","district","latitude","longitude","dist_zhongshan","dist_zhongzheng","dist_xinyi","dist_neihu","dist_beitou","dist_nangang","dist_shilin","dist_datong","dist_daan","dist_wenshan","dist_songshan","dist_wanhua","house_age","building_area","land_area","total_price","unit_price","has_parking","floor","total_floor","rooms","halls","bathrooms","extra_rooms","type_apartment","type_building","type_house","type_mansion","type_studio","transaction_date","created_at","updated_at","deleted_at","distance_to_mrt"
"111","中正區","25.0296952","121.5189136","0","1","0","0","0","0","0","0","0","0","0","0","24.90","37.13","10.59","4275","115.15","1","5","5","5","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"373"
"112","中正區","25.0352075","121.5302533","0","1","0","0","0","0","0","0","0","0","0","0","42.20","15.36","4.01","720","46.86","0","1","5","3","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"189"
"113","中正區","25.0272750","121.5139094","0","1","0","0","0","0","0","0","0","0","0","0","50.20","22.53","7.18","1600","71.01","0","4","4","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"935"
"114","中正區","25.0255976","121.5160030","0","1","0","0","0","0","0","0","0","0","0","0","44.40","30.81","7.96","1280","41.55","0","4","5","3","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"799"
"115","中正區","25.0179654","121.5247199","0","1","0","0","0","0","0","0","0","0","0","0","57.50","12.15","6.86","1644","135.36","0","1","5","2","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"555"
"116","中正區","25.0252146","121.5118794","0","1","0","0","0","0","0","0","0","0","0","0","53.50","23.76","7.49","1000","42.08","0","2","4","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"1333"
"117","中正區","25.0226565","121.5205783","0","1","0","0","0","0","0","0","0","0","0","0","50.90","26.04","9.30","1776","68.20","0","4","4","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"548"
"118","中正區","25.0360218","121.5297415","0","1","0","0","0","0","0","0","0","0","0","0","59.30","40.82","17.24","3130","76.68","0","3","4","4","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"297"
"119","中正區","25.0168439","121.5303726","0","1","0","0","0","0","0","0","0","0","0","0","49.80","32.44","11.93","1600","49.32","0","4","4","3","2","1","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"465"
"120","中正區","25.0387698","121.5313191","0","1","0","0","0","0","0","0","0","0","0","0","43.00","33.68","8.63","3558","105.64","0","3","5","3","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"357"
"121","中正區","25.0375001","121.5304118","0","1","0","0","0","0","0","0","0","0","0","0","48.50","34.07","23.90","4850","142.36","0","1","4","3","2","2","0","1","0","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"520"
"122","中正區","25.0327830","121.5058330","0","1","0","0","0","0","0","0","0","0","0","0","28.10","11.55","2.38","1225","106.06","0","3","11","0","1","1","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"670"
"123","中正區","25.0391555","121.5269604","0","1","0","0","0","0","0","0","0","0","0","0","2.60","128.42","14.21","18000","140.16","1","18","20","3","2","3","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"717"
"124","中正區","25.0387061","121.5082192","0","1","0","0","0","0","0","0","0","0","0","0","6.30","99.31","8.76","10200","110.41","1","12","22","0","0","0","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"384"
"125","中正區","25.0193141","121.5237249","0","1","0","0","0","0","0","0","0","0","0","0","22.80","25.03","4.89","2068","82.62","0","2","13","2","2","1","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"528"
"126","中正區","25.0459746","121.5158306","0","1","0","0","0","0","0","0","0","0","0","0","35.20","19.84","1.07","1890","95.24","0","21","27","2","1","1","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"125"
"127","中正區","25.0351331","121.5257740","0","1","0","0","0","0","0","0","0","0","0","0","44.30","42.46","4.08","4010","94.45","0","11","12","4","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"269"
"128","中正區","25.0454273","121.5122507","0","1","0","0","0","0","0","0","0","0","0","0","1.40","40.53","2.62","4340","137.76","1","14","15","2","2","1","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"557"
"129","中正區","25.0454273","121.5122507","0","1","0","0","0","0","0","0","0","0","0","0","1.40","43.41","2.99","4584","132.62","1","7","15","2","2","1","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"557"
"130","中正區","25.0257748","121.5117331","0","1","0","0","0","0","0","0","0","0","0","0","1.50","38.82","5.51","2788","71.82","1","9","11","2","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"1284"
"131","中正區","25.0193141","121.5237249","0","1","0","0","0","0","0","0","0","0","0","0","22.80","48.55","8.50","2800","70.96","1","3","13","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"528"
"132","中正區","25.0322172","121.5206087","0","1","0","0","0","0","0","0","0","0","0","0","6.60","254.87","37.44","34079","151.53","1","6","14","0","0","0","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"210"
"133","中正區","25.0270694","121.5211023","0","1","0","0","0","0","0","0","0","0","0","0","6.50","28.97","2.47","3680","138.55","1","5","14","2","1","1","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"103"
"134","中正區","25.0317547","121.5186150","0","1","0","0","0","0","0","0","0","0","0","0","47.70","26.26","2.22","2268","86.36","0","11","11","3","2","1","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"91"
"135","中正區","25.0279353","121.5161614","0","1","0","0","0","0","0","0","0","0","0","0","4.10","87.06","13.37","10608","156.22","1","19","21","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"702"
"136","中正區","25.0232175","121.5176280","0","1","0","0","0","0","0","0","0","0","0","0","10.30","40.86","3.34","3720","103.92","1","3","15","3","2","2","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"787"
"137","中正區","25.0235967","121.5176295","0","1","0","0","0","0","0","0","0","0","0","0","17.50","19.36","1.63","1950","96.55","1","6","15","2","1","1","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"749"
"138","中正區","25.0207249","121.5230274","0","1","0","0","0","0","0","0","0","0","0","0","15.00","30.14","3.10","2400","94.11","1","4","13","3","2","1","0","0","1","0","0","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"560"
"139","中正區","25.0358800","121.5264807","0","1","0","0","0","0","0","0","0","0","0","0","42.10","37.26","7.66","3450","92.60","0","5","6","3","2","2","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"278"
"140","中正區","25.0398720","121.5234653","0","1","0","0","0","0","0","0","0","0","0","0","10.90","5.75","1.02","590","102.65","1","3","6","3","2","2","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"620"
"141","中正區","25.0272646","121.5143156","0","1","0","0","0","0","0","0","0","0","0","0","41.40","43.41","8.67","2600","59.89","0","5","7","3","2","2","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"905"
"142","中正區","25.0249410","121.5179027","0","1","0","0","0","0","0","0","0","0","0","0","43.50","29.73","6.73","2050","68.95","0","2","5","2","2","1","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"605"
"143","中正區","25.0359596","121.5269468","0","1","0","0","0","0","0","0","0","0","0","0","0.60","26.01","5.21","4200","161.46","0","5","10","2","2","1","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"264"
"144","中正區","25.0348638","121.5304203","0","1","0","0","0","0","0","0","0","0","0","0","17.80","59.13","14.12","6550","114.91","1","4","6","3","2","2","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"148"
"145","中正區","25.0265186","121.5159474","0","1","0","0","0","0","0","0","0","0","0","0","40.00","28.89","5.75","1940","67.14","0","7","7","3","2","1","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"774"
"146","中正區","25.0334763","121.5063149","0","1","0","0","0","0","0","0","0","0","0","0","34.80","55.09","13.42","3520","83.67","1","4","6","3","2","2","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"568"
"147","中正區","25.0265231","121.5120335","0","1","0","0","0","0","0","0","0","0","0","0","47.10","11.62","2.68","410","35.29","0","5","7","3","1","2","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"1178"
"148","中正區","25.0180203","121.5296048","0","1","0","0","0","0","0","0","0","0","0","0","46.30","40.08","8.06","1250","31.19","0","2","7","3","2","2","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"267"
"149","中正區","25.0272758","121.5137013","0","1","0","0","0","0","0","0","0","0","0","0","7.80","30.32","5.73","2188","72.17","1","3","7","2","2","1","0","0","0","0","1","0","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"952"
"150","中正區","25.0267228","121.5195550","0","1","0","0","0","0","0","0","0","0","0","0","17.40","12.26","1.34","2000","163.13","0","11","14","1","1","1","0","0","0","0","0","1","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"310"
"151","中正區","25.0341459","121.5317352","0","1","0","0","0","0","0","0","0","0","0","0","7.30","19.71","2.07","3118","158.21","0","4","14","1","1","1","0","0","0","0","0","1","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"235"
"152","中正區","25.0449065","121.5140225","0","1","0","0","0","0","0","0","0","0","0","0","33.30","8.88","0.88","319","35.96","0","7","9","1","1","1","0","0","0","0","0","1","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"395"
"153","中正區","25.0460583","121.5098947","0","1","0","0","0","0","0","0","0","0","0","0","37.80","22.26","1.82","1790","80.40","0","7","12","1","1","1","0","0","0","0","0","1","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"405"
"154","中正區","25.0396069","121.5294993","0","1","0","0","0","0","0","0","0","0","0","0","10.70","14.18","3.19","2088","147.24","0","4","7","1","1","1","0","0","0","0","0","1","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"432"
"155","中正區","25.0301597","121.5177562","0","1","0","0","0","0","0","0","0","0","0","0","16.50","33.93","2.24","3000","102.54","1","4","15","1","2","1","0","0","0","0","0","1","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"331"
"156","中正區","25.0251475","121.5233731","0","1","0","0","0","0","0","0","0","0","0","0","20.30","12.31","1.23","1380","112.09","0","9","11","1","1","1","0","0","0","0","0","1","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"51"
"157","中正區","25.0347609","121.5263669","0","1","0","0","0","0","0","0","0","0","0","0","27.90","10.72","1.05","1850","172.61","0","9","12","1","1","1","0","0","0","0","0","1","11410","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"175"
"158","中正區","25.0225777","121.5172983","0","1","0","0","0","0","0","0","0","0","0","0","48.80","21.96","6.35","1570","71.51","0","3","4","3","1","1","0","1","0","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"883"
"159","中正區","25.0223116","121.5211119","0","1","0","0","0","0","0","0","0","0","0","0","43.90","46.88","13.01","1440","30.72","0","4","5","4","2","2","0","1","0","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"546"
"160","中正區","25.0260111","121.5086723","0","1","0","0","0","0","0","0","0","0","0","0","48.30","39.16","13.32","2230","56.94","0","4","5","3","2","2","0","1","0","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"1377"
"161","中正區","25.0218246","121.5183652","0","1","0","0","0","0","0","0","0","0","0","0","46.70","35.53","9.98","2000","56.28","0","5","5","3","2","1","0","1","0","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"842"
"162","中正區","25.0299705","121.5071626","0","1","0","0","0","0","0","0","0","0","0","0","47.10","19.70","6.85","1800","91.38","0","1","4","3","2","1","0","1","0","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"905"
"163","中正區","25.0374545","121.5305405","0","1","0","0","0","0","0","0","0","0","0","0","53.10","27.76","10.21","2720","97.97","0","2","4","2","2","1","0","1","0","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"516"
"164","中正區","25.0215090","121.5182549","0","1","0","0","0","0","0","0","0","0","0","0","18.50","42.28","3.33","3060","72.37","1","9","15","3","2","2","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"882"
"165","中正區","25.0193141","121.5237249","0","1","0","0","0","0","0","0","0","0","0","0","22.80","58.13","10.00","3868","79.50","1","10","13","4","2","2","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"528"
"166","中正區","25.0188431","121.5241490","0","1","0","0","0","0","0","0","0","0","0","0","7.60","35.95","3.42","2530","70.38","1","3","13","2","1","1","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"518"
"167","中正區","25.0247071","121.5176441","0","1","0","0","0","0","0","0","0","0","0","0","6.90","42.21","3.76","3300","94.61","1","12","12","2","2","1","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"652"
"168","中正區","25.0253408","121.5119493","0","1","0","0","0","0","0","0","0","0","0","0","8.60","37.23","7.14","2830","90.96","1","7","11","2","2","1","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"1313"
"169","中正區","25.0412886","121.5262461","0","1","0","0","0","0","0","0","0","0","0","0","2.00","98.73","6.37","12015","150.02","1","18","22","0","0","0","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"467"
"170","中正區","25.0412886","121.5262461","0","1","0","0","0","0","0","0","0","0","0","0","2.00","100.54","6.61","12286","150.00","1","18","22","0","0","0","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"467"
"171","中正區","25.0367883","121.5223424","0","1","0","0","0","0","0","0","0","0","0","0","29.30","40.67","8.95","4620","113.59","1","8","11","3","2","2","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"726"
"172","中正區","25.0349908","121.5302524","0","1","0","0","0","0","0","0","0","0","0","0","1.40","63.28","9.15","9375","174.07","1","7","13","4","2","2","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"158"
"173","中正區","25.0247071","121.5176441","0","1","0","0","0","0","0","0","0","0","0","0","6.90","40.45","3.61","3115","95.00","1","9","12","2","2","2","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"652"
"174","中正區","25.0188431","121.5241490","0","1","0","0","0","0","0","0","0","0","0","0","7.60","53.42","5.39","950","17.78","1","6","13","3","2","2","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"518"
"175","中正區","25.0258550","121.5198487","0","1","0","0","0","0","0","0","0","0","0","0","3.90","50.34","6.88","5480","120.63","1","7","14","3","2","2","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"319"
"176","中正區","25.0318770","121.5067047","0","1","0","0","0","0","0","0","0","0","0","0","17.60","71.61","12.23","6938","102.95","1","10","20","3","2","2","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"694"
"177","中正區","25.0390878","121.5256818","0","1","0","0","0","0","0","0","0","0","0","0","43.20","39.27","4.23","3488","88.82","0","9","11","3","2","1","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"745"
"178","中正區","25.0448898","121.5136359","0","1","0","0","0","0","0","0","0","0","0","0","39.10","9.79","1.03","728","74.35","0","10","12","0","1","1","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"435"
"179","中正區","25.0314030","121.5198540","0","1","0","0","0","0","0","0","0","0","0","0","16.10","11.04","1.26","1948","176.45","0","3","14","1","1","1","0","0","1","0","0","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"169"
"180","中正區","25.0359402","121.5298502","0","1","0","0","0","0","0","0","0","0","0","0","4.50","93.53","22.88","11680","128.79","1","2","7","0","0","0","0","0","0","0","1","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"286"
"181","中正區","25.0427673","121.5138847","0","1","0","0","0","0","0","0","0","0","0","0","40.90","49.64","5.75","3600","72.53","0","9","10","0","0","0","0","0","0","0","1","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"316"
"182","中正區","25.0173679","121.5302857","0","1","0","0","0","0","0","0","0","0","0","0","2.70","28.23","5.97","2800","112.16","1","6","7","2","1","1","0","0","0","0","1","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"395"
"183","中正區","25.0269845","121.5117778","0","1","0","0","0","0","0","0","0","0","0","0","47.30","21.53","4.22","1600","74.30","0","5","7","3","2","1","0","0","0","0","1","0","11409","2026-03-26 21:58:51","2026-03-26 22:03:50",NULL,"1155"
