行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,建坪,房屋總價,單價,房,廳,衛,車位數量,是否加蓋,房屋類型_公寓,房屋類型_大樓,房屋類型_華廈,房屋類型_透天,緯度,經度,成交年月
0,0,0,0,0,0,0,0,1,0,0,0,9.72,0,87.59,0,0,0,0,0,0,0,1,0,25.021921,121.54118,11407
0,0,0,0,0,0,0,0,1,0,0,0,6.48,0,82.98,0,0,0,0,0,0,0,1,0,25.030027,121.541447,11407
0,0,0,0,0,0,0,0,1,0,0,0,15.2,0,147.94,0,0,0,0,0,1,0,0,0,25.022041,121.539966,11407
0,0,0,0,0,0,0,0,1,0,0,0,8.09,0,108.58,0,0,0,0,0,0,0,1,0,25.029663,121.53041,11407
0,0,0,0,0,0,0,0,1,0,0,0,5.13,0,90.92,0,0,0,0,0,0,1,0,0,25.02133,121.530511,11407
0,0,0,0,0,0,0,0,1,0,0,0,14.29,0,82.92,0,0,0,0,0,1,0,0,0,25.033117,121.529224,11407
0,0,0,0,0,0,0,0,1,0,0,0,3.5,0,154.67,0,0,0,0,0,0,0,1,0,25.034668,121.535166,11407
0,0,0,0,0,0,0,0,1,0,0,0,3.71,0,158.38,0,0,0,0,0,0,0,1,0,25.032996,121.531858,11407
0,0,0,0,0,0,0,0,1,0,0,0,7.93,0,42.68,0,0,0,0,0,0,0,1,0,25.023663,121.537151,11407
0,0,0,0,0,0,0,0,1,0,0,0,24.43,0,91.14,0,0,0,0,0,1,0,0,0,25.025484,121.535245,11407
0,0,0,0,0,0,0,0,1,0,0,0,3.25,0,87.58,0,0,0,0,0,0,1,0,0,25.021862,121.540927,11407
0,0,0,0,0,0,0,0,1,0,0,0,8.13,0,100.22,0,0,0,0,0,1,0,0,0,25.027959,121.542519,11407
0,0,0,0,0,0,0,0,1,0,0,0,6.35,0,94.15,0,0,0,0,0,1,0,0,0,25.023662,121.539795,11407
0,0,0,0,0,0,0,0,1,0,0,0,5.26,0,125.74,0,0,0,0,0,1,0,0,0,25.026018,121.532334,11407
0,0,0,0,0,0,0,0,1,0,0,0,4.39,0,89.99,0,0,0,0,0,1,0,0,0,25.018949,121.532571,11407
0,0,0,0,0,0,0,0,1,0,0,0,3.41,0,34.75,0,0,0,0,0,0,1,0,0,25.018585,121.530696,11407
0,0,0,0,0,0,0,0,1,0,0,0,1.03,0,122.8,0,0,0,0,0,0,1,0,0,25.026569,121.531622,11407
0,0,0,0,0,0,0,0,1,0,0,0,1.9,0,181.94,0,0,0,0,0,0,0,1,0,25.029079,121.525678,11407
0,0,0,0,0,0,0,0,1,0,0,0,5.22,0,91.33,0,0,0,0,0,0,0,1,0,25.020021,121.532452,11407
0,0,0,0,0,0,0,0,1,0,0,0,2.73,0,94.52,0,0,0,0,0,0,1,0,0,25.022016,121.52698,11406
0,0,0,0,0,0,0,0,1,0,0,0,10.44,0,85.95,0,0,0,0,0,1,0,0,0,25.024635,121.525382,11406
0,0,0,0,0,0,0,0,1,0,0,0,1.27,0,145.64,0,0,0,0,0,0,1,0,0,25.033603,121.53884,11406
0,0,0,0,0,0,0,0,1,0,0,0,1.23,0,173.79,0,0,0,0,0,1,0,0,0,25.033253,121.53905,11406
0,0,0,0,0,0,0,0,1,0,0,0,5.45,0,96.93,0,0,0,0,0,1,0,0,0,25.025191,121.533679,11406
0,0,0,0,0,0,0,0,1,0,0,0,1.62,0,219.06,0,0,0,0,0,0,1,0,0,25.027363,121.524938,11406
0,0,0,0,0,0,0,0,1,0,0,0,0.9,0,132.53,0,0,0,0,0,0,1,0,0,25.026569,121.531622,11406
0,0,0,0,0,0,0,0,1,0,0,0,19.41,0,72.31,0,0,0,0,0,1,0,0,0,25.024059,121.525765,11406
0,0,0,0,0,0,0,0,1,0,0,0,12.78,0,107.14,0,0,0,0,0,1,0,0,0,25.03194,121.531882,11406
0,0,0,0,0,0,0,0,1,0,0,0,5.14,0,39.01,0,0,0,0,0,0,0,1,0,25.026384,121.540514,11406
0,0,0,0,0,0,0,0,1,0,0,0,11.63,0,110.94,0,0,0,0,0,0,0,1,0,25.031875,121.539323,11406
0,0,0,0,0,0,0,0,1,0,0,0,16.69,0,126.21,0,0,0,0,0,0,0,1,0,25.028098,121.53906,11406
0,0,0,0,0,0,0,0,1,0,0,0,20.56,0,223.51,0,0,0,0,0,0,1,0,0,25.031489,121.53819,11406
0,0,0,0,0,0,0,0,1,0,0,0,2.5,0,98.07,0,0,0,0,0,0,1,0,0,25.02172,121.530992,11406
0,0,0,0,0,0,0,0,1,0,0,0,6.63,0,148.17,0,0,0,0,0,0,1,0,0,25.033421,121.531185,11406
0,0,0,0,0,0,0,0,1,0,0,0,3.16,0,146.79,0,0,0,0,0,0,0,1,0,25.028702,121.529601,11406
0,0,0,0,0,0,0,0,1,0,0,0,20.8,0,111.43,0,0,0,0,0,0,0,1,0,25.028065,121.533743,11406
0,0,0,0,0,0,0,0,1,0,0,0,7.54,0,122.86,0,0,0,0,0,0,0,1,0,25.026643,121.539392,11406
0,0,0,0,0,0,0,0,1,0,0,0,7.34,0,116.25,0,0,0,0,0,1,0,0,0,25.030869,121.529567,11406
0,0,0,0,0,0,0,0,1,0,0,0,3.36,0,92.53,0,0,0,0,0,0,1,0,0,25.025444,121.540158,11406
0,0,0,0,0,0,0,0,1,0,0,0,2.07,0,154.98,0,0,0,0,0,0,0,1,0,25.025304,121.529887,11406
0,0,0,0,0,0,0,0,1,0,0,0,7.5,0,87.55,0,0,0,0,0,1,0,0,0,25.023953,121.526638,11406
0,0,0,0,0,0,0,0,1,0,0,0,2.25,0,107.31,0,0,0,0,0,0,1,0,0,25.025236,121.542216,11406
0,0,0,0,0,0,0,0,1,0,0,0,2.23,0,97.77,0,0,0,0,0,0,1,0,0,25.025444,121.540158,11406
0,0,0,0,0,0,0,0,1,0,0,0,7.71,0,94.93,0,0,0,0,0,1,0,0,0,25.021337,121.532953,11406
0,0,0,0,0,0,0,0,1,0,0,0,16.6,0,99.43,0,0,0,0,0,1,0,0,0,25.029543,121.52778,11406
0,0,0,0,0,0,0,0,1,0,0,0,15.2,0,94.06,0,0,0,0,0,1,0,0,0,25.02913,121.525653,11406
0,0,0,0,0,0,0,0,1,0,0,0,12.34,0,74.43,0,0,0,0,0,1,0,0,0,25.028236,121.539752,11406
0,0,0,0,0,0,0,0,1,0,0,0,3.02,0,99.99,0,0,0,0,0,1,0,0,0,25.023051,121.533186,11406
0,0,0,0,0,0,0,0,1,0,0,0,1.12,0,122.57,0,0,0,0,0,0,1,0,0,25.026569,121.531622,11405
0,0,0,0,0,0,0,0,1,0,0,0,10.51,0,91.72,0,0,0,0,0,1,0,0,0,25.028368,121.541669,11405
0,0,0,0,0,0,0,0,1,0,0,0,5.75,0,105.42,0,0,0,0,0,0,1,0,0,25.027321,121.538067,11405
0,0,0,0,0,0,0,0,1,0,0,0,10.51,0,42.02,0,0,0,0,0,0,0,1,0,25.019575,121.53221,11405
0,0,0,0,0,0,0,0,1,0,0,0,1.12,0,156.75,0,0,0,0,0,0,1,0,0,25.025525,121.540074,11405
0,0,0,0,0,0,0,0,1,0,0,0,1.57,0,109.94,0,0,0,0,0,0,1,0,0,25.026614,121.543242,11405
0,0,0,0,0,0,0,0,1,0,0,0,14.04,0,90.32,0,0,0,0,0,1,0,0,0,25.028274,121.528324,11405
0,0,0,0,0,0,0,0,1,0,0,0,6.39,0,97.9,0,0,0,0,0,0,1,0,0,25.030414,121.539088,11405
0,0,0,0,0,0,0,0,1,0,0,0,0.85,0,157.37,0,0,0,0,0,0,1,0,0,25.026409,121.533205,11405
0,0,0,0,0,0,0,0,1,0,0,0,5.45,0,124.16,0,0,0,0,0,0,0,1,0,25.034916,121.534867,11405
0,0,0,0,0,0,0,0,1,0,0,0,1.55,0,130.58,0,0,0,0,0,0,1,0,0,25.027858,121.543744,11405
0,0,0,0,0,0,0,0,1,0,0,0,2.41,0,163.65,0,0,0,0,0,0,0,1,0,25.019666,121.530496,11405
0,0,0,0,0,0,0,0,1,0,0,0,2.32,0,61.71,0,0,0,0,0,0,0,1,0,25.026159,121.530849,11405
0,0,0,0,0,0,0,0,1,0,0,0,2.99,0,149.35,0,0,0,0,0,0,0,1,0,25.028011,121.525492,11405
0,0,0,0,0,0,0,0,1,0,0,0,7.16,0,152.53,0,0,0,0,0,0,1,0,0,25.023324,121.525952,11405
0,0,0,0,0,0,0,0,1,0,0,0,8.08,0,98.49,0,0,0,0,0,1,0,0,0,25.032304,121.531464,11405
0,0,0,0,0,0,0,0,1,0,0,0,10.74,0,118.59,0,0,0,0,0,1,0,0,0,25.028411,121.524978,11405
0,0,0,0,0,0,0,0,1,0,0,0,8.31,0,93.86,0,0,0,0,0,1,0,0,0,25.022616,121.539454,11405
0,0,0,0,0,0,0,0,1,0,0,0,17.7,0,89.82,0,0,0,0,0,1,0,0,0,25.023977,121.533764,11405
0,0,0,0,0,0,0,0,1,0,0,0,7.48,0,97.94,0,0,0,0,0,0,1,0,0,25.02991,121.539358,11405
0,0,0,0,0,0,0,0,1,0,0,0,1.96,0,152.6,0,0,0,0,0,0,0,1,0,25.026369,121.54037,11405
0,0,0,0,0,0,0,0,1,0,0,0,7.5,0,88.67,0,0,0,0,0,1,0,0,0,25.024546,121.530049,11405
0,0,0,0,0,0,0,0,1,0,0,0,11.31,0,71.67,0,0,0,0,0,1,0,0,0,25.023717,121.530664,11405
0,0,0,0,0,0,0,0,1,0,0,0,3.36,0,86.55,0,0,0,0,0,0,1,0,0,25.025444,121.540158,11405
0,0,0,0,0,0,0,0,1,0,0,0,1.57,0,110.09,0,0,0,0,0,0,1,0,0,25.033603,121.53884,11405
0,0,0,0,0,0,0,0,1,0,0,0,3.24,0,130.08,0,0,0,0,0,1,0,0,0,25.028447,121.528604,11405
0,0,0,0,0,0,0,0,1,0,0,0,9.45,0,57.79,0,0,0,0,0,1,0,0,0,25.030454,121.531298,11405
0,0,0,0,0,0,0,0,1,0,0,0,5.32,0,104.02,0,0,0,0,0,0,1,0,0,25.025262,121.541584,11405
0,0,0,0,0,0,0,0,1,0,0,0,16.49,0,89.1,0,0,0,0,0,1,0,0,0,25.034937,121.533563,11405
0,0,0,0,0,0,0,0,1,0,0,0,8.62,0,85.0,0,0,0,0,0,1,0,0,0,25.025118,121.524781,11405
0,0,0,0,0,0,0,0,1,0,0,0,8.62,0,109.77,0,0,0,0,0,0,0,1,0,25.026313,121.538863,11405
0,0,0,0,0,0,0,0,1,0,0,0,1.26,0,161.28,0,0,0,0,0,0,0,1,0,25.024555,121.527295,11405
0,0,0,0,0,0,0,0,1,0,0,0,14.75,0,87.26,0,0,0,0,0,1,0,0,0,25.018501,121.531437,11405
0,0,0,0,0,0,0,0,1,0,0,0,10.22,0,107.34,0,0,0,0,0,1,0,0,0,25.032579,121.532142,11405
0,0,0,0,0,0,0,0,1,0,0,0,0.86,0,121.96,0,0,0,0,0,0,1,0,0,25.021485,121.527654,11405
0,0,0,0,0,0,0,0,1,0,0,0,4.55,0,104.9,0,0,0,0,0,0,1,0,0,25.022803,121.526123,11405
0,0,0,0,0,0,0,0,1,0,0,0,9.6,0,99.93,0,0,0,0,0,1,0,0,0,25.029336,121.528183,11405
0,0,0,0,0,0,0,0,1,0,0,0,1.38,0,121.89,0,0,0,0,0,0,1,0,0,25.026569,121.531622,11404
0,0,0,0,0,0,0,0,1,0,0,0,0.81,0,161.06,0,0,0,0,0,0,1,0,0,25.033603,121.53884,11404
0,0,0,0,0,0,0,0,1,0,0,0,5.04,0,158.71,0,0,0,0,0,1,0,0,0,25.032929,121.538998,11404
0,0,0,0,0,0,0,0,1,0,0,0,7.69,0,63.66,0,0,0,0,0,0,0,1,0,25.02179,121.528422,11404
0,0,0,0,0,0,0,0,1,0,0,0,3.07,0,145.39,0,0,0,0,0,0,0,1,0,25.02427,121.526471,11404
0,0,0,0,0,0,0,0,1,0,0,0,4.88,0,116.39,0,0,0,0,0,0,1,0,0,25.029745,121.526738,11404
0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,29.42,0,0,0,0,0,1,0,0,0,25.028833,121.543869,11404
0,0,0,0,0,0,0,0,1,0,0,0,10.53,0,116.66,0,0,0,0,0,1,0,0,0,25.028278,121.527029,11404
0,0,0,0,0,0,0,0,1,0,0,0,9.68,0,83.46,0,0,0,0,0,1,0,0,0,25.025694,121.534096,11404
0,0,0,0,0,0,0,0,1,0,0,0,4.45,0,37.45,0,0,0,0,0,0,0,1,0,25.029377,121.529881,11404
0,0,0,0,0,0,0,0,1,0,0,0,10.05,0,57.01,0,0,0,0,0,1,0,0,0,25.029542,121.542436,11404
0,0,0,0,0,0,0,0,1,0,0,0,7.53,0,104.93,0,0,0,0,0,0,0,1,0,25.02437,121.530062,11404
0,0,0,0,0,0,0,0,1,0,0,0,11.92,0,84.56,0,0,0,0,0,1,0,0,0,25.023369,121.530537,11404
0,0,0,0,0,0,0,0,1,0,0,0,9.37,0,108.02,0,0,0,0,0,1,0,0,0,25.0345,121.533728,11404
0,0,0,0,0,0,0,0,1,0,0,0,20.32,0,239.68,0,0,0,0,0,0,1,0,0,25.031489,121.53819,11404
0,0,0,0,0,0,0,0,1,0,0,0,1.32,0,140.13,0,0,0,0,0,0,1,0,0,25.021693,121.52753,11404
0,0,0,0,0,0,0,0,1,0,0,0,6.52,0,392.78,0,0,0,0,0,1,0,0,0,25.031744,121.529406,11404
0,0,0,0,0,0,0,0,1,0,0,0,17.09,0,75.51,0,0,0,0,0,1,0,0,0,25.027514,121.539982,11404
0,0,0,0,0,0,0,0,1,0,0,0,11.8,0,108.6,0,0,0,0,0,1,0,0,0,25.030911,121.531008,11404
0,0,0,0,0,0,0,0,1,0,0,0,10.81,0,86.25,0,0,0,0,0,0,0,1,0,25.024651,121.536013,11404
0,0,0,0,0,0,0,0,1,0,0,0,6.28,0,101.47,0,0,0,0,0,1,0,0,0,25.025406,121.529359,11404
0,0,0,0,0,0,0,0,1,0,0,0,14.3,0,90.35,0,0,0,0,0,0,0,1,0,25.023112,121.526161,11404
0,0,0,0,0,0,0,0,1,0,0,0,5.75,0,102.46,0,0,0,0,0,1,0,0,0,25.023302,121.540873,11404
0,0,0,0,0,0,0,0,1,0,0,0,6.39,0,100.05,0,0,0,0,0,0,1,0,0,25.029917,121.538317,11404
0,0,0,0,0,0,0,0,1,0,0,0,0.96,0,114.25,0,0,0,0,0,0,1,0,0,25.025262,121.541584,11404
0,0,0,0,0,0,0,0,1,0,0,0,9.53,0,106.05,0,0,0,0,0,0,0,1,0,25.028451,121.526791,11404
0,0,0,0,0,0,0,0,1,0,0,0,5.05,0,85.15,0,0,0,0,0,0,1,0,0,25.0212,121.531558,11404
0,0,0,0,0,0,0,0,1,0,0,0,7.94,0,72.96,0,0,0,0,0,1,0,0,0,25.031926,121.531577,11404
0,0,0,0,0,0,0,0,1,0,0,0,18.76,0,193.89,0,0,0,0,0,1,0,0,0,25.026557,121.531429,11404
0,0,0,0,0,0,0,0,1,0,0,0,6.26,0,150.35,0,0,0,0,0,0,1,0,0,25.026362,121.539731,11404
0,0,0,0,0,0,0,0,1,0,0,0,6.54,0,88.15,0,0,0,0,0,0,0,1,0,25.02335,121.537013,11404
0,0,0,0,0,0,0,0,1,0,0,0,5.7,0,99.31,0,0,0,0,0,0,0,1,0,25.022545,121.539156,11404
0,0,0,0,0,0,0,0,1,0,0,0,13.26,0,190.63,0,0,0,0,0,0,1,0,0,25.026362,121.539731,11404
0,0,0,0,0,0,0,0,1,0,0,0,7.57,0,105.09,0,0,0,0,0,0,1,0,0,25.030813,121.54156,11404
0,0,0,0,0,0,0,0,1,0,0,0,6.39,0,114.01,0,0,0,0,0,0,1,0,0,25.029931,121.53826,11404
0,0,0,0,0,0,0,0,1,0,0,0,5.82,0,85.41,0,0,0,0,0,0,1,0,0,25.022624,121.532283,11404
0,0,0,0,0,0,0,0,1,0,0,0,8.33,0,82.09,0,0,0,0,0,1,0,0,0,25.020219,121.531798,11404
0,0,0,0,0,0,0,0,1,0,0,0,7.89,0,111.03,0,0,0,0,0,0,0,1,0,25.022296,121.538876,11404
0,0,0,0,0,0,0,0,1,0,0,0,2.48,0,139.61,0,0,0,0,0,0,0,1,0,25.025418,121.530527,11404
0,0,0,0,0,0,0,0,1,0,0,0,0.89,0,127.08,0,0,0,0,0,0,1,0,0,25.025444,121.540158,11404
0,0,0,0,0,0,0,0,1,0,0,0,6.94,0,70.76,0,0,0,0,0,0,1,0,0,25.029078,121.539038,11404
0,0,0,0,0,0,0,0,1,0,0,0,68.06,0,146.6,0,0,0,0,0,0,0,1,0,25.019136,121.532591,11404
0,0,0,0,0,0,0,0,1,0,0,0,2.88,0,97.25,0,0,0,0,0,0,1,0,0,25.025547,121.540418,11404
0,0,0,0,0,0,0,0,1,0,0,0,11.37,0,98.69,0,0,0,0,0,1,0,0,0,25.025111,121.5332,11404
0,0,0,0,0,0,0,0,1,0,0,0,5.89,0,98.96,0,0,0,0,0,0,0,1,0,25.022556,121.539207,11404
0,0,0,0,0,0,0,0,1,0,0,0,4.43,0,90.87,0,0,0,0,0,0,1,0,0,25.026475,121.532483,11404
0,0,0,0,0,0,0,0,1,0,0,0,8.98,0,111.73,0,0,0,0,0,0,0,1,0,25.02898,121.52895,11404
0,0,0,0,0,0,0,0,1,0,0,0,6.79,0,88.39,0,0,0,0,0,1,0,0,0,25.023409,121.53026,11403
0,0,0,0,0,0,0,0,1,0,0,0,16.98,0,116.92,0,0,0,0,0,0,1,0,0,25.035251,121.533117,11403
0,0,0,0,0,0,0,0,1,0,0,0,2.32,0,164.59,0,0,0,0,0,0,0,1,0,25.024207,121.52648,11403
0,0,0,0,0,0,0,0,1,0,0,0,8.77,0,100.4,0,0,0,0,0,1,0,0,0,25.029007,121.527254,11403
0,0,0,0,0,0,0,0,1,0,0,0,10.58,0,116.29,0,0,0,0,0,0,0,1,0,25.021171,121.532204,11403
0,0,0,0,0,0,0,0,1,0,0,0,1.18,0,161.37,0,0,0,0,0,0,0,1,0,25.027077,121.53435,11403
0,0,0,0,0,0,0,0,1,0,0,0,3.05,0,96.61,0,0,0,0,0,1,0,0,0,25.028693,121.531019,11403
0,0,0,0,0,0,0,0,1,0,0,0,14.67,0,104.49,0,0,0,0,0,1,0,0,0,25.028299,121.530719,11403
0,0,0,0,0,0,0,0,1,0,0,0,6.96,0,89.99,0,0,0,0,0,1,0,0,0,25.021416,121.52815,11403
0,0,0,0,0,0,0,0,1,0,0,0,3.08,0,84.98,0,0,0,0,0,0,1,0,0,25.025444,121.540158,11403
0,0,0,0,0,0,0,0,1,0,0,0,9.0,0,108.93,0,0,0,0,0,0,0,1,0,25.026079,121.53063,11403
0,0,0,0,0,0,0,0,1,0,0,0,1.05,0,86.96,0,0,0,0,0,1,0,0,0,25.028318,121.543991,11403
0,0,0,0,0,0,0,0,1,0,0,0,8.67,0,84.94,0,0,0,0,0,1,0,0,0,25.024582,121.525045,11403
0,0,0,0,0,0,0,0,1,0,0,0,8.84,0,102.43,0,0,0,0,0,0,1,0,0,25.02991,121.539358,11403
0,0,0,0,0,0,0,0,1,0,0,0,5.3,0,139.69,0,0,0,0,0,1,0,0,0,25.027841,121.53372,11403
0,0,0,0,0,0,0,0,1,0,0,0,2.21,0,156.5,0,0,0,0,0,0,0,1,0,25.024005,121.529083,11403
0,0,0,0,0,0,0,0,1,0,0,0,1.07,0,128.22,0,0,0,0,0,0,1,0,0,25.025528,121.537169,11403
0,0,0,0,0,0,0,0,1,0,0,0,2.36,0,131.73,0,0,0,0,0,0,1,0,0,25.026409,121.533205,11403
0,0,0,0,0,0,0,0,1,0,0,0,4.38,0,74.45,0,0,0,0,0,1,0,0,0,25.029268,121.530001,11403
0,0,0,0,0,0,0,0,1,0,0,0,1.82,0,31.26,0,0,0,0,0,0,1,0,0,25.025444,121.540158,11403
0,0,0,0,0,0,0,0,1,0,0,0,4.12,0,93.95,0,0,0,0,0,0,1,0,0,25.034498,121.5384,11403
0,0,0,0,0,0,0,0,1,0,0,0,7.14,0,98.12,0,0,0,0,0,1,0,0,0,25.027123,121.533326,11403
0,0,0,0,0,0,0,0,1,0,0,0,14.28,0,46.91,0,0,0,0,0,1,0,0,0,25.028698,121.527897,11403
0,0,0,0,0,0,0,0,1,0,0,0,2.41,0,129.76,0,0,0,0,0,0,1,0,0,25.026367,121.533731,11403
0,0,0,0,0,0,0,0,1,0,0,0,5.49,0,122.97,0,0,0,0,0,0,1,0,0,25.034812,121.537586,11403
0,0,0,0,0,0,0,0,1,0,0,0,10.07,0,157.71,0,0,0,0,0,1,0,0,0,25.032929,121.538998,11403
0,0,0,0,0,0,0,0,1,0,0,0,6.44,0,152.94,0,0,0,0,0,0,1,0,0,25.019777,121.533298,11403
0,0,0,0,0,0,0,0,1,0,0,0,11.95,0,88.1,0,0,0,0,0,1,0,0,0,25.023208,121.528151,11403
0,0,0,0,0,0,0,0,1,0,0,0,4.6,0,129.97,0,0,0,0,0,0,0,1,0,25.019501,121.53296,11403
0,0,0,0,0,0,0,0,1,0,0,0,6.68,0,97.08,0,0,0,0,0,0,1,0,0,25.028424,121.542168,11403
0,0,0,0,0,0,0,0,1,0,0,0,1.27,0,144.49,0,0,0,0,0,0,1,0,0,25.033603,121.53884,11403
0,0,0,0,0,0,0,0,1,0,0,0,9.83,0,96.63,0,0,0,0,0,0,0,1,0,25.024412,121.535996,11403
0,0,0,0,0,0,0,0,1,0,0,0,9.91,0,73.92,0,0,0,0,0,1,0,0,0,25.02434,121.529303,11403
0,0,0,0,0,0,0,0,1,0,0,0,12.13,0,90.84,0,0,0,0,0,0,0,1,0,25.028956,121.529128,11403
0,0,0,0,0,0,0,0,1,0,0,0,5.98,0,107.05,0,0,0,0,0,0,0,1,0,25.030027,121.541447,11403
0,0,0,0,0,0,0,0,1,0,0,0,1.7,0,106.96,0,0,0,0,0,0,1,0,0,25.027108,121.525133,11403
0,0,0,0,0,0,0,0,1,0,0,0,7.17,0,124.58,0,0,0,0,0,0,0,1,0,25.022146,121.530034,11403
0,0,0,0,0,0,0,0,1,0,0,0,4.04,0,19.48,0,0,0,0,0,0,0,1,0,25.027343,121.54295,11403
0,0,0,0,0,0,0,0,1,0,0,0,1.45,0,159.43,0,0,0,0,0,0,0,1,0,25.022602,121.529163,11403
0,0,0,0,0,0,0,0,1,0,0,0,2.96,0,90.14,0,0,0,0,0,0,1,0,0,25.018469,121.530815,11403
0,0,0,0,0,0,0,0,1,0,0,0,13.84,0,136.52,0,0,0,0,0,1,0,0,0,25.026958,121.531591,11403
0,0,0,0,0,0,0,0,1,0,0,0,4.04,0,19.48,0,0,0,0,0,0,0,1,0,25.027343,121.54295,11403
0,0,0,0,0,0,0,0,1,0,0,0,12.25,0,112.46,0,0,0,0,0,0,0,1,0,25.032624,121.530199,11403
0,0,0,0,0,0,0,0,1,0,0,0,5.63,0,40.3,0,0,0,0,0,0,0,1,0,25.030288,121.531178,11403
0,0,0,0,0,0,0,0,1,0,0,0,8.31,0,84.01,0,0,0,0,0,1,0,0,0,25.028348,121.529431,11403
0,0,0,0,0,0,0,0,1,0,0,0,10.53,0,83.72,0,0,0,0,0,1,0,0,0,25.022623,121.530786,11403
0,0,0,0,0,0,0,0,1,0,0,0,5.67,0,119.53,0,0,0,0,0,0,0,1,0,25.020252,121.531839,11403
0,0,0,0,0,0,0,0,1,0,0,0,0.52,0,97.23,0,0,0,0,0,0,1,0,0,25.026569,121.531622,11403
0,0,0,0,0,0,0,0,0,1,0,0,8.06,0,75.25,0,0,0,0,0,0,1,0,0,24.991837,121.569612,11501
0,0,0,0,0,0,0,0,0,1,0,0,27.79,0,50.17,0,0,0,0,0,0,1,0,0,24.991933,121.570787,11412
0,0,0,0,0,0,0,0,0,1,0,0,7.79,0,63.11,0,0,0,0,0,1,0,0,0,24.98973,121.570049,11412
0,0,0,0,0,0,0,0,0,1,0,0,1.98,0,65.35,0,0,0,0,0,0,1,0,0,24.988873,121.560371,11412
0,0,0,0,0,0,0,0,0,1,0,0,11.98,0,40.62,0,0,0,0,0,1,0,0,0,24.982689,121.56739,11412
0,0,0,0,0,0,0,0,0,1,0,0,12.13,0,57.67,0,0,0,0,0,0,1,0,0,24.991403,121.564089,11412
0,0,0,0,0,0,0,0,0,1,0,0,6.54,0,57.13,0,0,0,0,0,1,0,0,0,24.989819,121.573048,11412
0,0,0,0,0,0,0,0,0,1,0,0,9.09,0,60.2,0,0,0,0,0,0,1,0,0,24.985366,121.561571,11411
0,0,0,0,0,0,0,0,0,1,0,0,3.95,0,64.95,0,0,0,0,0,0,0,1,0,24.987413,121.562033,11411
0,0,0,0,0,0,0,0,0,1,0,0,5.78,0,54.02,0,0,0,0,0,0,0,1,0,24.989059,121.573096,11411
0,0,0,0,0,0,0,0,0,1,0,0,7.03,0,29.41,0,0,0,0,0,1,0,0,0,24.983769,121.56715,11411
0,0,0,0,0,0,0,0,0,1,0,0,14.53,0,61.48,0,0,0,0,0,0,1,0,0,24.992465,121.570506,11411
0,0,0,0,0,0,0,0,0,1,0,0,6.99,0,59.26,0,0,0,0,0,0,1,0,0,24.988387,121.567258,11411
0,0,0,0,0,0,0,0,0,1,0,0,21.38,0,105.49,0,0,0,0,0,0,1,0,0,24.996705,121.570929,11411
0,0,0,0,0,0,0,0,0,1,0,0,9.47,0,47.16,0,0,0,0,0,1,0,0,0,24.983537,121.56994,11411
0,0,0,0,0,0,0,0,0,1,0,0,5.36,0,74.63,0,0,0,0,0,0,1,0,0,24.989079,121.568635,11411
0,0,0,0,0,0,0,0,0,1,0,0,9.63,0,70.01,0,0,0,0,0,0,1,0,0,24.990684,121.567309,11411
0,0,0,0,0,0,0,0,0,1,0,0,2.25,0,30.53,0,0,0,0,0,1,0,0,0,24.986537,121.569349,11411
0,0,0,0,0,0,0,0,0,1,0,0,4.84,0,63.52,0,0,0,0,0,0,0,1,0,24.989672,121.566957,11410
0,0,0,0,0,0,0,0,0,1,0,0,2.8,0,90.2,0,0,0,0,0,0,0,1,0,24.989178,121.575021,11410
0,0,0,0,0,0,0,0,0,1,0,0,10.46,0,49.04,0,0,0,0,0,0,0,1,0,24.990195,121.567986,11410
0,0,0,0,0,0,0,0,0,1,0,0,4.85,0,71.11,0,0,0,0,0,0,1,0,0,24.988834,121.565275,11410
0,0,0,0,0,0,0,0,0,1,0,0,12.13,0,53.94,0,0,0,0,0,0,1,0,0,24.992517,121.562162,11410
0,0,0,0,0,0,0,0,0,1,0,0,4.04,0,61.24,0,0,0,0,0,0,1,0,0,24.992144,121.561416,11410
0,0,0,0,0,0,0,0,0,1,0,0,10.3,0,56.28,0,0,0,0,0,0,0,1,0,24.991257,121.562564,11410
0,0,0,0,0,0,0,0,0,1,0,0,5.97,0,80.43,0,0,0,0,0,0,1,0,0,24.98951,121.569194,11410
0,0,0,0,0,0,0,0,0,1,0,0,7.94,0,63.43,0,0,0,0,0,1,0,0,0,24.990302,121.560333,11410
0,0,0,0,0,0,0,0,0,1,0,0,6.54,0,51.76,0,0,0,0,0,1,0,0,0,24.984067,121.568137,11410
0,0,0,0,0,0,0,0,0,1,0,0,5.61,0,67.91,0,0,0,0,0,0,1,0,0,24.988889,121.57044,11410
0,0,0,0,0,0,0,0,0,1,0,0,22.47,0,56.57,0,0,0,0,0,0,1,0,0,24.992184,121.577881,11410
0,0,0,0,0,0,0,0,0,1,0,0,29.54,0,103.43,0,0,0,0,0,0,1,0,0,24.996705,121.570929,11410
0,0,0,0,0,0,0,0,0,1,0,0,7.88,0,61.37,0,0,0,0,0,0,1,0,0,24.990103,121.567048,11410
