路段,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,單價(萬/坪)
台北市中正區廈門街,32.7,58.78,4488.0,1,4.0,3.0,4.0,1.0,0,5.0,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.35250085062947
台北市中正區信義路二段,7.7,13.48,2380.0,0,1.0,1.0,1.0,0.0,0,14.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,176.55786350148367
台北市中正區和平西路二段,28.6,14.83,1560.0,0,2.0,2.0,1.0,0.0,1,11.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105.19217801753203
台北市中正區杭州南路一段,13.8,128.77,14988.0,2,4.0,2.0,3.0,2.0,0,7.0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,116.39356993088451
台北市中正區寧波西街,20.8,25.23,4767.0,0,4.0,3.0,2.0,1.0,1,11.0,11,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,188.94173602853746
台北市中正區牯嶺街,4.4,52.27,6488.0,1,2.0,2.0,2.0,0.0,0,14.0,13,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124.12473694279701
台北市中正區師大路,61.8,39.6,7980.0,0,5.0,4.0,4.0,1.0,1,2.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201.5151515151515
台北市中正區南昌路二段,20.8,28.09,3100.0,1,2.0,1.0,1.0,0.0,0,11.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110.35955856176575
台北市中正區重慶南路三段,17.3,10.7,1080.0,0,1.0,1.0,1.0,0.0,0,12.0,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.93457943925235
台北市中正區羅斯福路三段,39.7,44.8,5380.0,0,5.0,3.0,3.0,0.0,1,6.0,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120.08928571428572
台北市中正區羅斯福路三段,0.3,17.44,2633.0,1,1.0,1.0,1.0,0.0,0,14.0,13,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150.97477064220183
台北市中正區羅斯福路四段,20.2,12.07,1799.0,0,1.0,1.0,2.0,1.0,1,15.0,13,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149.04722452361227
台北市中正區羅斯福路四段,20.2,15.17,2300.0,0,2.0,2.0,1.0,1.0,1,15.0,14,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,151.61502966381016
台北市中正區仁愛路二段,42.0,57.56,6880.0,0,4.0,2.0,2.0,0.0,1,6.0,5,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119.52744961779013
台北市中正區廈門街,42.3,39.31,2650.0,0,2.0,2.0,2.0,0.0,0,5.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67.41287204273722
台北市中正區羅斯福路三段,40.4,42.5,4650.0,0,7.0,3.0,3.0,1.0,1,6.0,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109.41176470588235
台北市中正區南昌路一段,16.9,14.02,2350.0,0,1.0,1.0,1.0,0.0,0,15.0,9,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167.61768901569187
台北市中正區中華路二段,51.6,34.31,1988.0,0,5.0,2.0,5.0,0.0,1,4.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57.94229087729524
台北市中正區羅斯福路三段,0.3,27.29,4258.0,1,1.0,1.0,2.0,0.0,0,14.0,13,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,156.02784902894834
台北市中正區羅斯福路三段,30.7,45.64,4108.0,0,4.0,2.0,2.0,0.0,0,5.0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.00876424189308
台北市中正區臨沂街,59.6,41.15,4680.0,0,5.0,2.0,4.0,0.0,1,4.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,113.73025516403402
台北市中正區同安街,18.7,69.37,4800.0,2,3.0,2.0,3.0,0.0,0,7.0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69.19417615684013
台北市中正區和平西路一段,17.8,40.26,4280.0,0,3.0,2.0,2.0,0.0,0,15.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106.3089915548932
台北市中正區廈門街,50.1,34.73,3380.0,0,2.0,3.0,1.0,0.0,1,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97.3221998272387
台北市中正區重慶南路三段,50.4,38.33,3600.0,0,7.0,1.0,2.0,0.0,0,4.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93.92121054004697
台北市中正區重慶南路三段,16.4,10.11,1780.0,0,1.0,1.0,1.0,0.0,0,6.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,176.06330365974284
台北市中正區杭州南路一段,16.1,23.14,2798.0,2,1.0,2.0,1.0,1.0,1,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120.9161624891962
台北市中正區南海路,45.4,21.1,1600.0,0,2.0,2.0,1.0,0.0,0,7.0,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.82938388625593
台北市中正區寧波西街,10.3,38.66,3850.0,1,3.0,1.0,2.0,0.0,0,5.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.58613554061046
台北市中正區廈門街,46.7,26.09,2320.0,0,6.0,2.0,3.0,0.0,1,5.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88.92295898811805
台北市中正區水源路,20.8,10.08,1358.0,0,1.0,1.0,1.0,0.0,1,11.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,134.72222222222223
台北市中正區武昌街一段,79.2,43.77,8288.0,0,6.0,3.0,3.0,1.0,1,2.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189.35343842814711
台北市中正區臨沂街,53.3,23.33,2900.0,0,4.0,3.0,2.0,2.0,1,4.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,124.30347192456065
台北市中正區汀州路一段,50.3,16.93,980.0,0,2.0,2.0,1.0,1.0,1,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57.885410513880686
台北市中正區廈門街,59.0,102.03,7358.0,0,7.0,3.0,5.0,3.0,1,5.0,3,5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.11604430069588
台北市中正區杭州南路一段,33.8,330.15,18000.0,1,13.0,3.0,6.0,6.0,1,4.0,-2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.520672421626536
台北市中正區重慶南路二段,5.6,34.68,5888.0,0,2.0,2.0,2.0,1.0,0,14.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,169.78085351787774
台北市中正區晉江街,47.8,35.32,3988.0,0,3.0,2.0,2.0,1.0,1,5.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112.91053227633068
台北市中正區杭州南路一段,9.9,22.68,3380.0,0,0.0,1.0,1.0,0.0,0,7.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,149.0299823633157
台北市中正區信義路二段,44.8,53.36,6136.0,0,5.0,2.0,3.0,0.0,0,12.0,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,114.99250374812594
台北市中正區重慶南路三段,15.2,32.31,3380.0,0,3.0,1.0,2.0,0.0,1,6.0,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104.6115753636645
台北市中正區廈門街,59.0,46.8,3380.0,0,4.0,2.0,2.0,0.0,0,5.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.22222222222223
台北市中正區杭州南路一段,18.2,109.37,10888.0,2,4.0,2.0,4.0,2.0,0,14.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.55197951906372
台北市中正區南昌路二段,18.5,33.26,3511.0,2,2.0,2.0,1.0,0.0,0,13.0,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105.5622369212267
台北市中正區南昌路一段,43.4,32.76,3800.0,0,4.0,2.0,2.0,1.0,0,5.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115.995115995116
台北市中正區仁愛路二段,14.0,182.59,22800.0,4,3.0,3.0,3.0,2.0,0,18.0,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124.86992715920915
台北市中正區愛國東路,17.7,15.35,2666.0,0,2.0,1.0,1.0,0.0,1,8.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,173.68078175895766
台北市中正區中華路二段,48.7,31.71,2300.0,0,3.0,2.0,2.0,0.0,0,7.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.53232418795332
台北市中正區南昌路二段,37.9,43.14,4980.0,0,3.0,2.0,2.0,2.0,0,10.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115.43810848400557
台北市中正區水源路,6.9,91.53,9500.0,2,2.0,2.0,2.0,3.0,0,15.0,13,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103.79110674095925
台北市中正區臨沂街,1.9,51.94,7508.0,1,2.0,2.0,2.0,0.0,0,10.0,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144.55140546784753
台北市中正區仁愛路一段,42.7,37.41,3800.0,0,3.0,2.0,2.0,0.0,0,5.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101.57711841753543
台北市中正區南昌路二段,29.3,26.31,2880.0,0,2.0,2.0,1.0,0.0,0,11.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109.46408209806158
台北市中正區寧波東街,64.8,66.99,9999.0,0,3.0,4.0,5.0,5.0,1,3.0,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149.26108374384236
台北市中正區羅斯福路二段,38.7,44.45,4980.0,0,2.0,2.0,2.0,1.0,0,12.0,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,112.03599550056242
台北市中正區汀州路一段,50.3,15.9,600.0,0,3.0,2.0,2.0,1.0,1,4.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37.735849056603776
台北市中正區水源路,47.0,50.53,3380.0,0,6.0,1.0,3.0,1.0,0,10.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.89095586780131
台北市中正區杭州南路一段,2.9,126.79,19698.0,3,0.0,1.0,0.0,0.0,0,20.0,11,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155.3592554617872
台北市中正區杭州南路一段,2.9,128.39,20267.0,3,0.0,1.0,0.0,0.0,0,20.0,18,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157.85497312874836
台北市中正區杭州南路一段,2.9,126.79,19983.0,3,0.0,1.0,0.0,0.0,0,20.0,11,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157.60706680337566
台北市中正區中華路二段,61.1,31.0,3980.0,0,2.0,1.0,2.0,2.0,1,2.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128.38709677419354
台北市中正區汀州路二段,12.1,19.94,2500.0,0,1.0,1.0,1.0,0.0,0,11.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,125.37612838515545
台北市中正區衡陽路,48.4,19.19,1400.0,0,0.0,1.0,1.0,0.0,0,8.0,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.95466388744137
台北市中正區仁愛路二段,16.6,113.57,13508.0,1,4.0,2.0,4.0,2.0,0,7.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,118.9398608787532
台北市中正區紹興北街,42.1,24.48,1380.0,0,0.0,1.0,1.0,1.0,0,9.0,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.372549019607845
台北市中正區和平西路一段,6.9,19.01,2888.0,0,1.0,1.0,1.0,0.0,0,14.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,151.92004208311414
台北市中正區羅斯福路三段,13.5,57.2,5600.0,1,2.0,2.0,2.0,1.0,0,13.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97.90209790209789
台北市中正區和平西路一段,17.8,14.62,2438.0,0,2.0,1.0,1.0,0.0,1,14.0,11,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,166.75786593707252
台北市中正區信義路二段,7.7,16.77,3219.0,0,1.0,1.0,1.0,0.0,0,14.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,191.9499105545617
台北市中正區羅斯福路四段,20.2,46.0,4200.0,1,2.0,3.0,2.0,1.0,1,15.0,12,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91.30434782608695
台北市中正區博愛路,12.3,231.95,38000.0,2,4.0,3.0,6.0,3.0,0,31.0,26,27,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,163.82841129553785
台北市中正區信義路二段,7.7,21.02,3788.0,0,1.0,1.0,1.0,0.0,0,14.0,9,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,180.209324452902
台北市中正區仁愛路二段,49.3,79.53,8880.0,0,5.0,2.0,3.0,0.0,0,12.0,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111.65597887589588
台北市中正區寧波東街,38.4,31.73,4388.0,0,2.0,2.0,2.0,1.0,0,7.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138.29183737787582
台北市中正區連雲街,1.9,131.39,18029.0,3,0.0,2.0,4.0,0.0,0,13.0,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,137.21744424994293
台北市中正區金門街,13.1,24.91,3200.0,0,3.0,1.0,1.0,0.0,1,10.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128.46246487354475
台北市中正區南昌路二段,18.5,13.9,1398.0,1,1.0,1.0,1.0,1.0,1,13.0,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.57553956834532
台北市中正區汀州路二段,56.0,27.23,2448.0,0,5.0,0.0,2.0,1.0,0,5.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.90084465662872
台北市中正區信義路二段,7.7,13.48,2488.0,0,1.0,1.0,1.0,0.0,0,14.0,14,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184.56973293768544
台北市中正區南昌路一段,16.9,33.6,3588.0,1,1.0,2.0,1.0,0.0,0,15.0,11,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106.78571428571428
台北市中正區臨沂街,51.1,30.5,3355.0,0,3.0,2.0,2.0,0.0,0,4.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110.0
台北市中正區中華路一段,9.7,90.31,15438.0,1,4.0,2.0,3.0,2.0,0,25.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170.9445244159008
台北市中正區晉江街,47.5,21.67,2166.0,0,2.0,2.0,1.0,0.0,0,4.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99.95385325334563
台北市中正區同安街,0.7,51.81,6488.0,1,3.0,2.0,2.0,1.0,0,7.0,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,125.22679019494305
台北市中正區羅斯福路三段,0.3,16.73,2675.0,0,1.0,1.0,1.0,0.0,0,14.0,11,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,159.89240884638374
台北市中正區同安街,0.7,51.81,6188.0,1,3.0,2.0,2.0,1.0,0,7.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119.43640223895001
台北市中正區博愛路,10.4,48.92,6800.0,1,3.0,2.0,2.0,0.0,0,15.0,15,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139.00245298446444
台北市中正區羅斯福路四段,20.2,11.44,1988.0,0,2.0,1.0,2.0,0.0,1,15.0,12,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,173.7762237762238
台北市中正區三元街,13.2,107.32,7200.0,4,4.0,3.0,5.0,1.0,0,11.0,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67.08907938874395
台北市中正區杭州南路一段,46.8,119.15,8500.0,2,13.0,5.0,11.0,1.0,1,6.0,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71.33864876206462
台北市中正區博愛路,12.3,91.19,10800.0,2,3.0,2.0,3.0,0.0,0,31.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118.43403882004606
台北市中正區杭州南路一段,48.9,48.07,4780.0,0,4.0,2.0,2.0,0.0,0,11.0,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.43831911795299
台北市中正區中華路二段,48.7,31.71,2380.0,0,4.0,0.0,2.0,0.0,0,7.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.0551876379691
台北市中正區汀州路二段,49.2,30.33,2730.0,0,4.0,1.0,2.0,0.0,0,4.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.00989119683483
台北市中正區同安街,0.7,51.81,6288.0,1,3.0,2.0,2.0,1.0,0,7.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121.36653155761435
台北市中正區水源路,42.4,40.44,3400.0,0,3.0,2.0,2.0,1.0,0,12.0,12,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84.07517309594462
台北市中正區詔安街,40.7,23.43,1550.0,0,3.0,2.0,1.0,0.0,0,5.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66.15450277422109
台北市中正區羅斯福路四段,40.6,34.44,3100.0,0,4.0,4.0,4.0,0.0,0,7.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.01161440185831
台北市中正區同安街,51.8,24.03,2160.0,0,3.0,2.0,2.0,0.0,0,4.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.8876404494382
台北市中正區同安街,0.7,51.81,6088.0,1,3.0,2.0,2.0,1.0,0,7.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,117.50627292028565
台北市中正區忠孝東路二段,53.3,21.87,3610.0,0,0.0,1.0,1.0,0.0,0,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,165.06630086876999
台北市中正區臨沂街,16.8,91.97,12688.0,2,4.0,2.0,3.0,0.0,0,9.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,137.95802979232357
台北市中正區臨沂街,15.5,37.58,4588.0,1,2.0,2.0,2.0,0.0,0,6.0,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122.08621607237893
台北市中正區羅斯福路三段,47.5,27.57,800.0,0,0.0,1.0,1.0,0.0,0,7.0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.017047515415307
台北市中正區南昌路一段,113.0,9.75,5380.0,0,5.0,3.0,3.0,2.0,1,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,551.7948717948718
台北市中正區三元街,8.1,30.32,2350.0,1,2.0,2.0,1.0,0.0,0,7.0,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.5065963060686
台北市中正區愛國東路,46.4,43.21,5380.0,0,0.0,2.0,1.0,0.0,0,7.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124.5082156908123
台北市中正區信義路二段,47.8,30.24,4288.0,0,3.0,2.0,2.0,0.0,0,12.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,141.7989417989418
台北市中正區臨沂街,56.7,36.2,5780.0,0,4.0,2.0,2.0,0.0,0,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,159.6685082872928
台北市中正區懷寧街,61.1,46.06,4375.0,0,2.0,2.0,1.0,2.0,0,9.0,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94.98480243161094
台北市中正區臨沂街,58.4,34.19,3755.0,0,3.0,2.0,1.0,0.0,0,5.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109.82743492249196
台北市中正區臨沂街,26.3,25.47,4850.0,1,1.0,1.0,1.0,0.0,0,6.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190.42010208087947
台北市中正區金華街,35.7,230.53,33450.0,0,0.0,4.0,0.0,0.0,0,12.0,-1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,145.10042076953107
台北市中正區博愛路,54.2,27.25,3200.0,0,3.0,2.0,1.0,0.0,0,4.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,117.43119266055047
台北市中正區廈門街,18.2,33.74,3580.0,0,7.0,2.0,4.0,0.0,1,5.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106.10551274451689
台北市中正區鎮江街,51.4,40.45,3800.0,0,2.0,1.0,2.0,3.0,0,7.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.94313967861557
台北市中正區臨沂街,55.0,41.62,3980.0,0,4.0,2.0,2.0,0.0,0,4.0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95.6271023546372
台北市中正區重慶南路三段,17.3,8.47,980.0,0,1.0,0.0,1.0,0.0,0,12.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115.70247933884296
台北市中正區新生南路一段,47.5,33.86,3898.0,0,3.0,2.0,1.0,0.0,0,7.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115.12108682811578
台北市中正區重慶南路三段,42.0,40.66,2380.0,0,7.0,2.0,7.0,0.0,1,5.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.534185932120025
台北市中正區齊東街,47.9,18.41,1999.0,0,5.0,2.0,3.0,0.0,1,5.0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108.58229223248235
台北市中正區羅斯福路三段,13.7,19.02,2180.0,0,1.0,1.0,1.0,0.0,0,10.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.6161934805468
台北市中正區杭州南路一段,58.8,42.03,8900.0,0,4.0,1.0,5.0,0.0,0,5.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,211.753509398049
台北市中正區廈門街,59.0,46.8,4980.0,0,3.0,3.0,2.0,0.0,1,5.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,106.41025641025642
台北市中正區晉江街,74.2,12.67,3680.0,0,2.0,2.0,1.0,0.0,0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290.4498816101026
台北市北投區石牌路二段,33.4,21.88,1388.0,0,2.0,1.0,1.0,0.0,0,5.0,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63.436928702010974
台北市北投區中山北路七段,41.5,28.68,1800.0,0,3.0,2.0,2.0,0.0,1,7.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,62.76150627615063
台北市北投區中央北路一段,13.9,61.46,5168.0,1,4.0,2.0,2.0,0.0,0,15.0,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,84.0872111942727
台北市北投區溫泉路,45.1,11.62,758.0,0,1.0,2.0,1.0,0.0,0,7.0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,65.23235800344234
台北市北投區中央北路二段,10.6,66.86,4180.0,1,4.0,2.0,2.0,0.0,0,14.0,7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,62.51869578223153
台北市北投區杏林一路,59.2,18.2,3600.0,0,2.0,2.0,1.0,0.0,1,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,197.8021978021978
台北市北投區大業路,2.4,50.49,4680.0,1,3.0,2.0,2.0,0.0,0,24.0,18,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,92.6916221033868
台北市北投區三合街二段,30.5,32.99,2680.0,1,2.0,2.0,2.0,0.0,0,7.0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,81.23673840557744
台北市北投區中和街,47.5,23.23,1100.0,0,3.0,2.0,1.0,0.0,0,4.0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,47.35256134309083
台北市北投區致遠一路二段,1.6,69.67,7280.0,1,3.0,2.0,1.0,1.0,0,14.0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,104.49260800918616
台北市北投區大同街,1.7,49.06,4436.0,1,3.0,2.0,2.0,0.0,0,18.0,7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,90.41989400733794
台北市北投區行義路,17.4,92.93,5600.0,2,3.0,2.0,3.0,0.0,0,5.0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,60.26041106208974
台北市北投區大業路,29.4,56.54,4280.0,1,3.0,2.0,3.0,1.0,0,9.0,7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,75.69862044570216
台北市北投區光明路,8.6,50.77,3680.0,1,2.0,2.0,2.0,0.0,0,24.0,8,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,72.48375024620839
台北市北投區大屯路,13.5,46.15,2980.0,1,3.0,2.0,2.0,0.0,1,5.0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,64.57204767063922
台北市北投區三合街一段,10.7,49.08,3800.0,1,1.0,2.0,2.0,2.0,0,9.0,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,77.42461287693561
