區域,地址,價格,類型,屋齡,總坪數,實際坪數,樓層,規格,車位,緯度,經度
中山區,台北市中山區興安街,2928,住宅大樓,39.7年,建坪29.64,主+陽23.23,3/14樓,3房(室)2廳1衛,0,25.055825418,121.542838197
中山區,台北市中山區建國北路二段,1550,套房,29.4年,建坪14.18,主+陽10.10,4/7樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),0,25.0585949846,121.537354625
中山區,台北市中山區明水路,5780,住宅大樓,31.7年,建坪59.41,主+陽42.15,9~10/14樓,4房(室)2廳3衛(含加蓋--房(室)--廳1衛),1,25.0781009209,121.549358134
中山區,台北市中山區新生北路一段,3168,住宅大樓,37.6年,建坪40.46,主+陽35.55,8/14樓,1房(室)2廳2衛,1,25.0477940435,121.529599426
中山區,台北市中山區民族東路,1750,公寓,41.8年,建坪37.93,主+陽32.28,5/5樓,4房(室)2廳2衛(含加蓋1房(室)1廳--衛),0,25.0666485387,121.542958267
中山區,台北市中山區松江路,988,華廈,29.6年,建坪19.42,主+陽7.08,2/6樓,1房(室)1廳1衛,1,25.0679515391,121.532734988
中山區,台北市中山區樂群二路,17980,住宅大樓,13.5年,建坪118.96,主+陽56.70,6/11樓,4房(室)2廳3衛,2,25.0780483531,121.55345636
中山區,台北市中山區新生北路三段,3300,公寓,54.2年,建坪34.37,主34.37,4/4樓,4房(室)2廳2衛(含加蓋--房(室)1廳1衛),0,25.0670471873,121.528092076
中山區,台北市中山區新生北路三段,3300,公寓,54.2年,建坪34.37,主34.37,4/4樓,3房(室)3廳3衛(含加蓋--房(室)1廳1衛),0,25.067088076,121.528173214
中山區,台北市中山區德惠街,768,華廈,46.2年,建坪8.29,主+陽6.78,6/9樓,1房(室)1廳1衛,0,25.0667275049,121.52691802
中山區,台北市中山區建國北路二段,3600,住宅大樓,1.6年,建坪27.43,主+陽14.79,11/13樓,2房(室)2廳1衛,1,25.0545892212496,121.536508215344
中山區,台北市中山區新生北路三段,6600,公寓,54.2年,建坪68.75,主68.75,4/4樓,7房(室)3廳4衛(含加蓋--房(室)1廳2衛),0,25.0670471873,121.528092076
中山區,台北市中山區大直街,3693,公寓,47.0年,建坪29.95,主+平29.94,1/4樓,3房(室)3廳2衛(含加蓋--房(室)1廳--衛),0,25.0809124286719,121.545494307105
中山區,台北市中山區吉林路,3688,華廈,40.4年,建坪40.37,主+陽33.17,4/5樓,3房(室)2廳2衛,1,25.0585975209,121.52943573
中山區,台北市中山區南京東路二段,2380,套房,15.4年,建坪38.41,主+陽9.70,8/18樓,1房(室)1廳1衛,2,25.0518451344,121.53217589
中山區,台北市中山區松江路,3880,華廈,1.0年,建坪26.47,主+陽16.18,8/10樓,2房(室)2廳2衛,1,25.0591436585,121.532421416
中山區,台北市中山區建國北路二段,9913,住宅大樓,3.4年,建坪72.27,主+陽39.81,12/15樓,3房(室)2廳2衛,1,25.061097,121.53536
中山區,台北市中山區復興北路,6600,華廈,41.9年,建坪59.14,主+平40.33,B1~1/7樓,5房(室)3廳3衛(含加蓋2房(室)1廳1衛),0,25.0616997505,121.542754333
中山區,台北市中山區長安東路一段,6300,華廈,15.6年,建坪73.11,主+陽40.76,2/7樓,3房(室)2廳2衛,1,25.0473499,121.5296177
中山區,台北市中山區民生東路一段,1599,華廈,18.4年,建坪15.88,主+陽9.63,5/7樓,1房(室)1廳1衛,1,25.0573148897,121.526519194
中山區,台北市中山區建國北路二段,2256,住宅大樓,1.5年,建坪15.04,主+陽9.20,2/13樓,1房(室)1廳1衛,1,25.0546557921,121.536459757
中山區,台北市中山區建國北路二段,2257,住宅大樓,1.5年,建坪15.05,主+陽9.21,2/13樓,--房(室)1廳1衛,1,25.0546557921,121.536459757
中山區,台北市中山區建國北路二段,1588,住宅大樓,37.7年,建坪15.48,主+陽11.23,9/15樓,1房(室)1廳1衛,1,25.0552930571,121.537226569
中山區,台北市中山區新生北路二段,1498,住宅大樓,44.1年,建坪19.26,主+陽13.99,11/12樓,1房(室)2廳2衛,0,25.0556616337,121.527185581
中山區,台北市中山區錦州街,2880,住宅大樓,45.8年,建坪34.39,主28.90,7/12樓,2房(室)2廳2衛,0,25.0604377496,121.529860946
中山區,台北市中山區南京東路二段,2200,住宅大樓,15.4年,建坪26.74,主+陽9.28,18/18樓,1房(室)1廳1衛,1,25.0518451344,121.53217589
中山區,台北市中山區林森北路,1288,華廈,37.0年,建坪13.97,主8.27,2/7樓,2房(室)1廳1衛,0,25.0500934983,121.526302403
中山區,台北市中山區民族東路,1888,華廈,33.2年,建坪30.45,主+陽+露14.85,7/9樓,1房(室)1廳1衛,1,25.0682368084,121.526049183
中山區,台北市中山區新生北路二段,2000,住宅大樓,28.2年,建坪21.33,主+陽12.96,11/12樓,2房(室)2廳1衛(含加蓋1房(室)--廳--衛),1,25.0567108194,121.527224051
中山區,台北市中山區合江街,6250,華廈,43.8年,建坪51.69,主+平34.31,B1~1/7樓,4房(室)2廳5衛(含加蓋2房(室)--廳2衛),0,25.0586671487254,121.540210737417
中山區,台北市中山區四平街,3688,華廈,53.7年,建坪42.82,主+陽42.82,3/7樓,--房(室)2廳1衛,1,25.0537440827,121.530885006
中山區,台北市中山區五常街,2388,住宅大樓,10.1年,建坪18.72,主+陽10.54,11/12樓,1房(室)1廳1衛,1,25.0644320418594,121.538518550703
中山區,台北市中山區民生東路三段,3800,華廈,45.0年,建坪83.97,主74.76,B1/7樓,2房(室)1廳1衛,1,25.058154,121.537686
中山區,台北市中山區南京東路三段,7380,住宅大樓,0.5年,建坪66.30,主+陽28.84,2/14樓,3房(室)2廳3衛,2,25.0531597154,121.538135591
中山區,台北市中山區長春路,14800,住宅大樓,11.7年,建坪138.40,主+陽67.93,12~13/13樓,2房(室)2廳3衛,2,25.0549903282,121.529131274
中山區,台北市中山區建國北路二段,1150,套房,37.7年,建坪12.31,主+陽8.81,7/15樓,1房(室)1廳1衛,1,25.0552930571,121.537226569
中山區,台北市中山區德惠街,4480,華廈,41.3年,建坪56.82,主+陽52.95,8/10樓,3房(室)2廳2衛,1,25.066743259,121.52618792
中山區,台北市中山區中山北路二段,6500,住宅大樓,16.3年,建坪65.71,主+陽34.55,8/12樓,3房(室)2廳2衛,1,25.0575647936,121.52357992
中山區,台北市中山區長春路,4110,住宅大樓,16.0年,建坪40.70,主+陽17.74,13/14樓,1房(室)1廳1衛,2,25.0548324886,121.524761752
中山區,台北市中山區北安路,3788,華廈,31.5年,建坪34.48,主+陽+露30.91,2/6樓,4房(室)2廳2衛,1,25.0838499302038,121.549782528344
中山區,台北市中山區樂群二路,6999,華廈,17.0年,建坪84.18,主+陽41.79,6/7樓,--房(室)--廳--衛,2,25.0789005221065,121.562184492065
中山區,台北市中山區大直街,3500,公寓,47.3年,建坪31.81,主+平31.82,1/4樓,5房(室)1廳4衛(含加蓋1房(室)1廳2衛),0,25.0836545669083,121.546795281207
中山區,台北市中山區松江路,1380,套房,21.4年,建坪10.01,主+陽6.51,5/8樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),0,25.0543126631,121.534678215
中山區,台北市中山區劍南路,5880,住宅大樓,1.7年,建坪35.52,主+陽20.53,11/19樓,2房(室)2廳1衛,1,25.0867141064,121.555862212
中山區,台北市中山區建國北路二段,3832,住宅大樓,1.5年,建坪25.05,主+陽15.33,2/13樓,2房(室)1廳1衛,1,25.0546557921,121.536459757
中山區,台北市中山區建國北路二段,2335,住宅大樓,1.5年,建坪15.07,主+陽9.23,6/13樓,1房(室)1廳1衛,1,25.0546557921,121.536459757
中山區,台北市中山區明水路,6968,住宅大樓,0.7年,建坪43.74,主21.75,1/25樓,3房(室)2廳1衛,1,25.0776597015,121.545291789
中山區,台北市中山區堤頂大道二段,5388,華廈,24.3年,建坪63.76,主+陽34.73,5/9樓,4房(室)2廳2衛(含加蓋1房(室)--廳--衛),1,25.0782181727663,121.56484996
中山區,台北市中山區明水路,6818,住宅大樓,0.7年,建坪34.13,主22.31,1/25樓,3房(室)2廳1衛,1,25.0776754365362,121.545426931046
中山區,台北市中山區基湖路,12888,華廈,25.1年,建坪98.82,主+陽57.18,8~10/10樓,5房(室)3廳3衛(含加蓋2房(室)--廳--衛),2,25.0777727538,121.563182489
中山區,台北市中山區,8888,住宅大樓,--年,建坪59.78,主+陽24.80,24/25樓,2房(室)2廳1衛,2,25.0777655249702,121.54555133268
中山區,台北市中山區建國北路三段,2850,住宅大樓,10.3年,建坪29.35,主13.33,4/14樓,1房(室)2廳1衛,1,25.0651121,121.5372176
中山區,台北市中山區基湖路,19680,住宅大樓,24.9年,建坪146.23,主+陽87.56,1/13樓,4房(室)2廳4衛(含加蓋--房(室)--廳1衛),2,25.0768509,121.564817
中山區,台北市中山區民權東路二段,5288,公寓,56.0年,建坪24.90,主24.90,1/4樓,3房(室)2廳2衛(含加蓋--房(室)--廳1衛),0,25.0613302,121.5338779
中山區,台北市中山區松江路,3198,住宅大樓,42.9年,建坪34.02,主+陽28.83,10/12樓,2房(室)1廳1衛,1,25.0458332482,121.533123211623
中山區,台北市中山區新生北路一段,1368,住宅大樓,45.1年,建坪17.22,主14.26,9/12樓,--房(室)1廳1衛,0,25.0470018,121.5315364
中山區,台北市中山區德惠街,890,套房,47.9年,建坪9.36,主+陽7.75,8/10樓,1房(室)1廳1衛,0,25.0667353124,121.526580139
中山區,台北市中山區德惠街,925,套房,47.9年,建坪9.73,主7.84,8/10樓,1房(室)1廳1衛,0,25.0667353124,121.526580139
中山區,台北市中山區基湖路,11618,華廈,16.9年,建坪92.48,主+陽50.15,3/6樓,5房(室)2廳2衛,1,25.0777053917,121.564026429
中山區,台北市中山區新生北路二段,2250,倉庫,48.3年,建坪45.10,主45.10,B1/7樓,--房(室)--廳2衛,1,25.0535000229,121.527790314
中山區,台北市中山區長安東路一段,1800,住宅大樓,18.2年,建坪19.25,主+陽9.04,4/13樓,2房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0491755647,121.523942127
中山區,台北市中山區德惠街,7600,住宅大樓,10.1年,建坪72.02,主+陽40.50,2/13樓,3房(室)2廳3衛,1,25.0664948172984,121.525029372984
中山區,台北市中山區農安街,2450,住宅大樓,3.4年,建坪22.00,主+陽13.28,2/14樓,1房(室)1廳1衛,1,25.0650190646,121.525058499
中山區,台北市中山區北安路,2988,公寓,37.3年,建坪35.31,主+陽32.87,3/5樓,3房(室)2廳2衛,1,25.08585926762,121.556316015955
中山區,台北市中山區新生北路三段,3450,住宅大樓,16.3年,建坪35.82,主+陽15.29,12/13樓,1房(室)1廳1衛,1,25.0654327851,121.526755885
中山區,台北市中山區新生北路三段,6880,華廈,34.3年,建坪123.29,主+陽89.05,8~9/9樓,9房(室)2廳1衛,1,25.0670743966409,121.527045679237
中山區,台北市中山區中山北路一段,8832,住宅大樓,2.2年,建坪67.18,主+陽33.26,22/23樓,2房(室)2廳2衛,1,25.0487437518,121.522249863
中山區,台北市中山區明水路,11968,住宅大樓,18.2年,建坪98.43,主+陽50.70,8/11樓,3房(室)2廳2衛,2,25.0793892880144,121.552666340971
中山區,台北市中山區北安路,23822,住宅大樓,6.9年,建坪156.79,主+陽65.62,16/17樓,--房(室)2廳5衛,4,25.0823127897341,121.549971084656
中山區,台北市中山區北安路,23725,住宅大樓,6.9年,建坪156.34,主+陽65.43,16/17樓,--房(室)2廳5衛,4,25.0823243,121.550127126984
中山區,台北市中山區復興北路,1380,住宅大樓,17.3年,建坪12.36,主+陽7.78,3/12樓,1房(室)2廳1衛(含加蓋1房(室)--廳--衛),1,25.0640737,121.5440743
中山區,台北市中山區新生北路三段,3780,華廈,35.4年,建坪55.96,主+陽+露48.51,7~8/10樓,4房(室)2廳2衛,0,25.0657072,121.5268621
中山區,台北市中山區樂群二路,9580,華廈,17.4年,建坪69.78,主+陽43.86,4/5樓,3房(室)2廳2衛,1,25.0785712238999,121.554779113492
中山區,台北市中山區基湖路,15000,華廈,16.4年,建坪120.68,主+陽57.99,2/10樓,4房(室)2廳3衛,2,25.0772585,121.5646406
中山區,台北市中山區民權東路三段,8800,住宅大樓,39.2年,建坪81.34,主+陽60.74,12~13/19樓,4房(室)2廳3衛(含加蓋1房(室)--廳--衛),1,25.062099,121.543194
中山區,台北市中山區民生東路二段,12000,透天厝,65.0年,建坪51.45,主51.45,1~2/2樓,7房(室)3廳3衛(含加蓋4房(室)1廳3衛),0,25.0579148148,121.531328471
中山區,台北市中山區明水路,10388,住宅大樓,22.9年,建坪123.16,主+陽54.01,3/14樓,5房(室)2廳3衛(含加蓋1房(室)--廳--衛),2,25.0795687242,121.551126255
中山區,台北市中山區明水路,5980,華廈,30.9年,建坪71.70,主+陽46.30,4/7樓,4房(室)2廳2衛,1,25.0778744985,121.547775533
中山區,台北市中山區明水路,13600,華廈,8.6年,建坪80.94,主+陽43.60,5/9樓,3房(室)2廳2衛,2,25.0775238,121.5477908
中山區,台北市中山區北安路,10888,住宅大樓,19.7年,建坪101.44,主+陽46.98,6/14樓,4房(室)2廳3衛(含加蓋1房(室)--廳--衛),2,25.0818126,121.5501796
中山區,台北市中山區農安街,4268,住宅大樓,39.8年,建坪38.84,主+陽30.25,12/12樓,3房(室)2廳1衛,0,25.0646756566,121.536392598
中山區,台北市中山區天祥路,1500,住宅大樓,9.3年,建坪13.55,主7.51,3/12樓,1房(室)1廳1衛,0,25.0609372259,121.520943231
中山區,台北市中山區新生北路三段,2688,住宅大樓,45.0年,建坪43.15,主30.68,7/14樓,2房(室)2廳2衛,0,25.0629207,121.5279997
中山區,台北市中山區敬業三路,3750,華廈,25.5年,建坪47.09,主+陽25.99,7/8樓,4房(室)1廳1.5衛,1,25.0779182235162,121.55703281909
中山區,台北市中山區北安路,46000,住宅大樓,6.9年,建坪313.13,主+陽131.06,16/17樓,--房(室)4廳10衛,8,25.0822690627598,121.55009446627
中山區,台北市中山區松江路,1168,套房,47.4年,建坪9.30,主+陽7.31,7/12樓,--房(室)1廳1衛,1,25.0477348639,121.532729284
中山區,台北市中山區林森北路,2700,華廈,48.4年,建坪24.83,主+平21.37,1/6樓,2房(室)2廳1衛,0,25.0477061,121.528526
中山區,台北市中山區建國北路一段,2980,公寓,59.3年,建坪28.28,主28.28,1/4樓,2房(室)2廳1衛,0,25.0492194,121.5352086
中山區,台北市中山區中山北路二段,1388,華廈,48.0年,建坪10.91,主+陽9.82,6/10樓,2房(室)1廳1衛,0,25.0616084,121.5251465
中山區,台北市中山區天祥路,2292,公寓,58.2年,建坪12.48,主12.48,3/3樓,3房(室)2廳2衛(含加蓋2房(室)1廳1衛),0,25.0618552749,121.52073255
中山區,台北市中山區長安東路一段,6800,華廈,6.8年,建坪72.05,主+陽39.08,5/5樓,3房(室)2廳3衛,1,25.0471912406177,121.529288462566
中山區,台北市中山區長安東路一段,6688,華廈,6.8年,建坪72.05,主+陽39.08,5/5樓,3房(室)2廳3衛,1,25.0472292757966,121.529237426984
中山區,台北市中山區松江路,10788,住宅大樓,7.0年,建坪92.00,主+陽45.01,11/12樓,--房(室)1廳--衛,1,25.0476721096939,121.530899444428
中山區,台北市中山區合江街,2700,公寓,50.1年,建坪30.15,主+陽30.15,4/4樓,6房(室)4廳2衛(含加蓋3房(室)2廳1衛),0,25.0595513453,121.539917137
中山區,台北市中山區敬業三路,11850,華廈,25.1年,建坪109.38,主+陽60.07,5/8樓,6房(室)2廳3衛(含加蓋2房(室)--廳--衛),1,25.0794151,121.5559834
中山區,台北市中山區北安路,3480,華廈,9.9年,建坪35.07,主+陽17.81,4/7樓,2房(室)2廳1衛,1,25.0860929,121.5545209
中山區,台北市中山區德惠街,1388,住宅大樓,21.9年,建坪16.44,主+陽7.86,9/12樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0665841396,121.523667103
中山區,台北市中山區明水路,9800,住宅大樓,18.3年,建坪82.89,主+陽44.09,3/15樓,4房(室)2廳2衛(含加蓋1房(室)--廳--衛),2,25.0783716127328,121.546923585582
中山區,台北市中山區民族東路,6800,華廈,11.6年,建坪106.20,主+陽56.77,4~5/6樓,--房(室)--廳3衛(含加蓋--房(室)--廳1衛),1,25.0682503,121.5296593
中山區,台北市中山區林森北路,1380,套房,29.4年,建坪18.37,主+陽6.76,10/10樓,1房(室)1廳1衛,1,25.0611532453,121.525467602
中山區,台北市中山區明水路,2088,住宅大樓,29.6年,建坪12.93,主8.45,9~10/16樓,2房(室)1廳1衛(含加蓋1房(室)--廳--衛),1,25.0791037032,121.55209292
中山區,台北市中山區中山北路二段,3100,公寓,36.6年,建坪33.55,主+陽29.45,3/5樓,3房(室)2廳2衛,0,25.055778,121.523821
中山區,台北市中山區建國北路二段,6888,住宅大樓,15.2年,建坪86.73,主+陽38.87,2/15樓,4房(室)2廳2衛,2,25.0609478801107,121.536558138623
中山區,台北市中山區長安東路一段,3500,華廈,53.1年,建坪49.03,主49.03,3/6樓,4房(室)1廳2衛,0,25.0485188,121.5279357
中山區,台北市中山區新生北路二段,2220,公寓,57.9年,建坪26.03,主26.03,2/4樓,3房(室)2廳1衛,0,25.0553905794,121.528109266
中山區,台北市中山區明水路,6180,住宅大樓,0.7年,建坪39.68,主+陽24.80,5/25樓,--房(室)2廳1衛,1,25.0776597015,121.545291789
中山區,台北市中山區新生北路二段,1398,住宅大樓,40.9年,建坪17.97,主+陽14.78,12/12樓,1房(室)1廳1衛,0,25.0553133496,121.52703894
中山區,台北市中山區林森北路,1688,住宅大樓,49.1年,建坪18.78,主16.21,8/12樓,3房(室)1廳1衛,0,25.0555872963,121.52557212
中山區,台北市中山區建國北路三段,3980,公寓,45.5年,建坪47.76,主+平+夾35.55,1/5樓,2房(室)2廳2衛(含加蓋--房(室)1廳1衛),0,25.0668464942141,121.536178684061
中山區,台北市中山區建國北路二段,3650,住宅大樓,41.4年,建坪37.58,主+陽31.38,8/14樓,3房(室)2廳2衛,1,25.0589278706,121.537310585
中山區,台北市中山區中山北路二段,5300,住宅大樓,3.0年,建坪51.67,主+陽26.27,10~11/13樓,1房(室)2廳2衛,1,25.0573688636,121.524762792
中山區,台北市中山區農安街,3988,華廈,46.2年,建坪50.63,主+陽48.34,3/7樓,5房(室)2廳2衛(含加蓋1房(室)--廳--衛),0,25.0640109458,121.533762294
中山區,台北市中山區伊通街,1188,套房,17.9年,建坪9.43,主+陽5.25,5/6樓,--房(室)1廳1衛(含加蓋--房(室)--廳0.5衛),0,25.0489773073,121.53573868
中山區,台北市中山區中山北路二段,5980,住宅大樓,1.4年,建坪49.82,主+陽31.15,12/15樓,2房(室)2廳2衛,1,25.0592716916,121.52525302
中山區,台北市中山區農安街,3298,住宅大樓,42.0年,建坪41.44,主+陽35.99,7/12樓,3房(室)2廳2衛,1,25.0647989892,121.526116823
中山區,台北市中山區林森北路,6550,華廈,0.8年,建坪58.26,主+陽29.58,9/9樓,3房(室)2廳2衛,1,25.0478715786,121.52764502
中山區,台北市中山區松江路,7398,住宅大樓,17.3年,建坪69.57,主+陽36.65,13/14樓,4房(室)2廳2衛,2,25.0563348129,121.530896793
中山區,台北市中山區長安東路一段,1780,華廈,47.9年,建坪17.61,主+陽14.33,6/7樓,3房(室)1廳1衛,0,25.0492511373,121.526620653
中山區,台北市中山區松江路,7990,華廈,46.3年,建坪52.37,主+平52.38,1/7樓,2房(室)2廳2衛,1,25.0492716527,121.533865448
中山區,台北市中山區合江街,4200,公寓,58.5年,建坪21.64,主21.64,1/4樓,1房(室)2廳1衛(含加蓋--房(室)--廳1衛),0,25.0597872791,121.539142742
中山區,台北市中山區吉林路,3368,華廈,42.9年,建坪40.62,主+露35.22,7/7樓,5房(室)3廳3衛(含加蓋2房(室)1廳1衛),1,25.0572552091,121.529217358
中山區,台北市中山區新生北路三段,950,住宅大樓,44.9年,建坪12.10,主+陽9.74,10/12樓,1房(室)--廳1衛,1,25.065384745,121.527292207
中山區,台北市中山區林森北路,11716,住宅大樓,12.3年,建坪98.35,主+陽47.14,21/24樓,4房(室)3廳3衛,3,25.0568540553,121.525612358
中山區,台北市中山區林森北路,1998,公寓,48.7年,建坪31.28,主+陽31.28,4/5樓,3房(室)2廳2衛,1,25.0505098356,121.526345471
中山區,台北市中山區,2068,住宅大樓,--年,建坪12.17,主+陽7.67,11/15樓,--房(室)1廳1衛,0,25.0461468037159,121.531759755898
中山區,台北市中山區,3446,住宅大樓,--年,建坪22.90,主+陽11.74,11/15樓,2房(室)1廳1衛,1,25.0461540936951,121.53178121357
中山區,台北市中山區建國北路二段,8200,住宅大樓,3.3年,建坪72.27,主+陽39.81,4/15樓,3房(室)2廳2衛,1,25.061097,121.53536
中山區,台北市中山區建國北路二段,8500,住宅大樓,3.3年,建坪71.89,主+陽39.81,3/15樓,3房(室)2廳2衛,1,25.061092,121.535609
中山區,台北市中山區新生北路二段,1688,住宅大樓,53.8年,建坪15.11,主15.11,12/12樓,3房(室)1廳1衛,1,25.0571897238,121.527228381
中山區,台北市中山區八德路二段,12088,住宅大樓,13.4年,建坪106.29,主+陽53.34,19/20樓,3房(室)2廳3衛,2,25.045816284,121.536208644
中山區,台北市中山區錦州街,2650,公寓,48.6年,建坪34.29,主+陽34.29,4/5樓,4房(室)1廳2衛,0,25.0602895149,121.543332601
中山區,台北市中山區崇實路,4650,透天厝,55.7年,建坪38.47,主+平+陽38.46,1~4/4樓,4房(室)2廳5衛(含加蓋1房(室)--廳1衛),1,25.0808554373964,121.54479989577
中山區,台北市中山區龍江路,3388,公寓,43.4年,建坪26.22,主+平26.22,1/5樓,3房(室)1廳2衛(含加蓋1房(室)--廳--衛),0,25.0672770035,121.540770494
中山區,台北市中山區中山北路一段,21470,透天厝,76.2年,建坪58.16,主58.16,1~3/3樓,--房(室)3廳4衛(含加蓋--房(室)--廳1衛),0,25.0496358453,121.521758268
中山區,台北市中山區林森北路,7860,華廈,0.6年,建坪67.76,主+陽35.72,9/9樓,4房(室)2廳2衛,1,25.0478680505,121.527692695
中山區,台北市中山區明水路,1380,華廈,18.3年,建坪21.04,主6.26,8/10樓,1房(室)1廳1衛(含加蓋1房(室)--廳--衛),2,25.0832645014,121.551137585
中山區,台北市中山區五常街,2198,住宅大樓,10.0年,建坪18.72,主+陽10.54,8/12樓,1房(室)1廳1衛,0,25.0643883085,121.538458201
中山區,台北市中山區合江街,4380,華廈,32.6年,建坪58.16,主+陽+露39.37,7/7樓,3房(室)2廳2衛(含加蓋1房(室)--廳--衛),1,25.0551949409,121.540144956
中山區,台北市中山區新生北路一段,666,住宅大樓,47.3年,建坪6.95,主+陽5.38,9/12樓,1房(室)--廳1衛,0,25.0499238751,121.528145082
中山區,台北市中山區新生北路一段,4168,住宅大樓,37.6年,建坪43.86,主+陽40.33,8/14樓,4房(室)2廳2衛,0,25.046485456,121.531145455
中山區,台北市中山區北安路,13300,華廈,27.6年,建坪141.37,主+陽+露111.93,3~4/9樓,4房(室)4廳4衛(含加蓋--房(室)--廳1衛),1,25.0842911539529,121.549119282984
中山區,台北市中山區明水路,3688,住宅大樓,29.6年,建坪38.41,主+陽20.76,5~6/16樓,2房(室)2廳1衛(含加蓋1房(室)--廳--衛),1,25.0791037032,121.55209292
中山區,台北市中山區長春路,4380,住宅大樓,18.0年,建坪39.79,主+陽25.83,11/12樓,4房(室)2廳2衛(含加蓋2房(室)--廳--衛),1,25.054786052,121.539554875
中山區,台北市中山區新生北路一段,2760,住宅大樓,48.4年,建坪39.57,主+陽32.08,4/12樓,5房(室)1廳1衛,0,25.0496525839,121.528269626
中山區,台北市中山區新生北路二段,749,住宅大樓,44.1年,建坪9.75,主+陽7.14,11/12樓,--房(室)1廳1衛,0,25.0556616337,121.527185581
中山區,台北市中山區新生北路二段,749,住宅大樓,44.1年,建坪9.51,主+陽6.84,11/12樓,1房(室)1廳1衛,0,25.0556616337,121.527185581
中山區,台北市中山區林森北路,2588,華廈,9.9年,建坪25.36,主+陽14.02,3/7樓,2房(室)1廳1衛,1,25.050010147,121.525911086
中山區,台北市中山區中山北路一段,1599,華廈,51.8年,建坪17.95,主+陽16.26,5/7樓,1房(室)1廳1衛,0,25.0502378064,121.523444475
中山區,台北市中山區民權東路二段,3280,公寓,54.4年,建坪30.11,主30.11,4/4樓,6房(室)2廳4衛(含加蓋3房(室)--廳2衛),0,25.0614629721,121.534496443
中山區,台北市中山區松江路,2200,住宅大樓,42.6年,建坪22.41,主17.63,11~12/12樓,1房(室)2廳2衛,1,25.0472385082,121.533149356
中山區,台北市中山區建國北路三段,4380,華廈,42.9年,建坪47.19,主+平33.67,1/7樓,2房(室)3廳1衛(含加蓋--房(室)1廳--衛),1,25.0656444461,121.538042011
中山區,台北市中山區松江路,1200,住宅大樓,42.5年,建坪11.21,主8.81,12/12樓,1房(室)1廳1衛,1,25.0472385082,121.533149356
中山區,台北市中山區長安東路一段,1980,住宅大樓,37.1年,建坪22.93,主15.87,8/12樓,1房(室)1廳1衛,0,25.0496304575,121.522978348
中山區,台北市中山區松江路,5350,華廈,39.2年,建坪48.08,主+陽45.57,3/7樓,4房(室)2廳2衛,0,25.0506351711,121.530667883
中山區,台北市中山區合江街,3288,華廈,48.2年,建坪34.44,主+陽30.09,3/7樓,3房(室)2廳2衛,0,25.0611853598,121.538874204
中山區,台北市中山區南京東路二段,10588,住宅大樓,8.3年,建坪72.45,主+陽42.80,12/24樓,3房(室)2廳2衛,1,25.0522083534,121.528860597
中山區,台北市中山區民權東路二段,2580,公寓,41.9年,建坪32.74,主+陽32.74,4/5樓,3房(室)2廳2衛,0,25.0640836346,121.535079475
中山區,台北市中山區大直街,4266,華廈,40.2年,建坪38.14,主+陽33.03,5/7樓,3房(室)2廳1衛,1,25.0828300524,121.546047438
中山區,台北市中山區龍江路,4898,公寓,44.3年,建坪47.91,主+平34.41,B1~1/5樓,4房(室)2廳2衛(含加蓋--房(室)1廳2衛),0,25.0567784167,121.541689724
中山區,台北市中山區新生北路二段,1198,住宅大樓,45.7年,建坪13.58,主10.44,9/12樓,2房(室)1廳1衛,0,25.0563338441985,121.527251813762
中山區,台北市中山區建國北路二段,10420,住宅大樓,16.4年,建坪95.13,主+陽45.06,10/15樓,--房(室)1廳--衛,1,25.0593755,121.5365296
中山區,台北市中山區基湖路,11300,華廈,16.5年,建坪123.73,主+陽54.56,1/10樓,4房(室)2廳3衛,3,25.0773594814,121.564464393
中山區,台北市中山區八德路二段,3988,公寓,61.7年,建坪32.31,主32.31,2~3/3樓,8房(室)--廳8衛(含加蓋4房(室)--廳4衛),0,25.0461143,121.542386
中山區,台北市中山區長安東路二段,7950,住宅大樓,14.2年,建坪75.69,主+陽40.46,3/15樓,4房(室)2廳2衛,1,25.0485751,121.5354169
中山區,台北市中山區中山北路二段,3024,住宅大樓,7.0年,建坪26.47,主+陽12.44,11/14樓,2房(室)2廳1衛,1,25.0610127249,121.522732253
中山區,台北市中山區中山北路三段,3980,住宅大樓,36.7年,建坪37.31,主+陽34.41,9/12樓,4房(室)2廳2衛,1,25.0656685704505,121.521679071598
中山區,台北市中山區吉林路,5388,華廈,11.9年,建坪41.85,主+陽17.53,2/7樓,2房(室)2廳3衛(含加蓋1房(室)--廳2衛),2,25.0506104928,121.529147247
中山區,台北市中山區八德路二段,18000,透天厝,64.7年,建坪79.49,主79.49,1~3/3樓,4房(室)--廳3衛(含加蓋2房(室)--廳1衛),0,25.0470540014,121.541352588
中山區,台北市中山區北安路,6500,住宅大樓,3.9年,建坪46.98,主+陽22.01,15/16樓,2房(室)2廳2衛,1,25.079222,121.546719
中山區,台北市中山區松江路,7580,華廈,30.1年,建坪75.97,主24.94,1/5樓,6房(室)2廳2衛(含加蓋4房(室)--廳1衛),0,25.0490704,121.5343268
中山區,台北市中山區長安東路二段,1598,住宅大樓,18.0年,建坪17.45,主+陽8.25,9/13樓,2房(室)1廳1衛(含加蓋2房(室)--廳--衛),1,25.0485180008,121.535247204
