成交年月,型式,地址,成交總價(萬),單價(萬/坪),建物坪數,土地坪數,屋齡,樓層,總樓層,車位,房,廳,衛,lat,lon,備註
11410,大樓,台北市中山區德惠街３４號五樓之２６,600,68.18,8.8,0.92,46.3,5,11,無,1,1,1,25.066744,121.526994,鐵鋁窗其他增建；
11410,華廈,台北市中山區林森北路４７２號九樓之９,640,71.04,9.01,0.8,29.7,9,10,無,無隔間,0,0,25.060563,121.525788,
11410,華廈,台北市中山區林森北路５９０之１０號,2560,70.92,36.1,4.68,59,4,10,無,4,2,2,25.065498,121.525477,親友、員工、共有人或其他特殊關係間之交易；
11410,華廈,台北市中山區建國北路三段７５巷７號,2500,42.23,59.19,7.71,43.1,1,7,無,2,1,2,25.065252,121.537703,親友、員工、共有人或其他特殊關係間之交易；
11410,華廈,台北市中山區新生北路三段８４巷２２號五樓,2703,70.5,38.34,7.2,43.3,5,6,無,3,2,2,25.067359,121.526863,陽台外推；其他增建；
11410,大樓,台北市中山區林森北路４０９號九樓之２３,673,72.78,9.25,1.06,43.8,9,12,無,1,1,1,25.059421,121.52569,凸窗增建其他增建；
11410,華廈,台北市中山區龍江路３１８巷１之１號,1650,73.75,22.37,4.19,37.3,1,7,無,1,3,2,25.064816,121.540697,其他增建；
11410,華廈,台北市中山區新生北路二段１３１之３號三樓,243.659,17.2,14.17,1.57,44.3,3,7,無,2,1,1,25.060756,121.527955,親友、員工、共有人或其他特殊關係間之交易；
11410,華廈,台北市中山區林森北路５５７巷３號五樓之６,1500,73.99,20.27,3.75,15.7,5,9,無,1,1,1,25.06562,121.525514,其他增建；
11410,公寓,台北市中山區農安街７７巷９弄１０之１號,1210,82.58,14.65,7.66,57.3,2,3,無,2,1,1,25.066098,121.528781,其他增建；
11410,公寓,台北市中山區合江街１０５巷１６號五樓,2220,64.52,34.41,8.07,40.7,5,5,無,3,2,2,25.059779,121.540028,陽台外推；頂樓加蓋；其他增建；
11410,公寓,台北市中山區新生北路三段５６巷４號二樓,1256.5,41.98,29.93,8.39,49.8,2,4,無,2,1,2,25.065296,121.527269,親友、員工、共有人或其他特殊關係間之交易；
11410,大樓,台北市中山區新生北路三段１６號四樓之１,1640,93.93,17.46,1.78,13.4,4,11,無,1,1,1,25.063664,121.528022,
11410,公寓,台北市中山區復興北路５１４巷３３號四樓,1445,49.88,28.97,9.98,48.1,4,4,無,3,2,1,25.066049,121.542672,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；
11410,公寓,台北市中山區錦州街２３２巷１７號三樓,2580,77.48,33.3,11.72,52.3,3,4,無,3,2,2,25.059566,121.532648,陽台外推；其他增建；
11410,華廈,台北市中山區吉林路２７７號二樓,2530,68.08,37.16,6.23,45.6,2,7,無,3,1,1,25.063004,121.530492,
11410,華廈,台北市中山區林森北路４７２號三樓之４,880,81.76,10.76,1.94,29.7,3,10,無,1,1,1,25.060563,121.525788,
11410,華廈,台北市中山區龍江路３５６巷５０號八樓之２,2200,82,26.83,4.63,13,8,8,有,1,1,2,25.066155,121.539173,親友、員工、共有人或其他特殊關係間之交易；
11410,大樓,台北市中山區德惠街５２號六樓之１１,705,78.66,8.96,0.82,44.1,6,11,無,無隔間,0,0,25.066567,121.527194,
11410,大樓,台北市中山區農安街８號四樓之９,2652,76.46,38.11,2.13,16.8,4,14,有,2,1,1,25.065054,121.523705,其他增建為雨遮加蓋夾層；其他增建；
11410,華廈,台北市中山區林森北路３９９巷２６號八樓,850,65.58,12.96,1.65,25.5,8,8,無,2,0,1,25.059382,121.526222,陽台外推；其他增建；
11410,大樓,台北市中山區德惠街３４號十樓之２８,460,71.86,6.4,0.7,46.3,10,11,無,0,1,1,25.066744,121.526994,
11410,大樓,台北市中山區林森北路５７５號七樓之１９,1284,76.53,16.78,1.79,49,7,11,無,2,1,1,25.065399,121.525742,
11410,公寓,台北市中山區合江街１２７巷４號二樓,2188,73.89,29.61,8.47,52.8,2,4,無,3,2,2,25.060655,121.539516,陽台外推；其他增建；
11410,華廈,台北市中山區錦州街９５號五樓,1205,73.77,16.34,3.06,48.1,5,7,無,2,1,1,25.060474,121.528031,陽台外推；
11410,公寓,台北市中山區新生北路二段１１９巷１２號四樓,2220,64.21,34.57,11.3,50,4,4,無,3,1,3,25.058882,121.528268,陽台外推；頂樓加蓋；其他增建；
11410,華廈,台北市中山區民生東路三段３６號七樓之２,1390,70.78,19.64,1.92,30.1,7,9,有,1,1,1,25.058159,121.539953,
11410,公寓,台北市中山區松江路５２４號,5600,71.92,77.86,15.39,40.3,1,7,無,無隔間,0,0,25.066652,121.532936,其他增建；
11410,大樓,台北市中山區新生北路三段２０號,2190,78.04,28.06,3.25,44.7,1,12,無,無隔間,0,0,25.063561,121.527391,
11410,公寓,台北市中山區農安街２２７巷３弄２４號五樓,1500,63.49,23.63,6.53,42,5,5,無,3,2,1,25.064991,121.535218,親友、員工、共有人或其他特殊關係間之交易；
11410,華廈,台北市中山區林森北路４１６巷３號二樓之１,690,82.32,8.38,2.61,51.3,2,4,無,1,0,1,25.059748,121.525599,鐵鋁窗增建其他增建；
11410,公寓,台北市中山區龍江路４１２巷３５號,2750,61.34,44.83,10.57,43.4,"1,地下層",5,無,1,2,1,25.067666,121.539357,其他增建:一樓後方其他增建；
11410,華廈,台北市中山區新生北路三段３４號五樓之３,260,31.62,8.22,0.93,31.5,5,10,無,無隔間,0,0,25.065499,121.528083,親友、員工、共有人或其他特殊關係間之交易；
11410,公寓,台北市中山區合江街１１２號三樓,1850,80.61,22.95,8.09,55.4,3,4,無,3,2,1,25.059028,121.539078,其他增建；
11410,華廈,台北市中山區林森北路５５７巷３號二樓之１,1852,82.99,22.32,4.11,15.7,2,9,無,2,2,1,25.06562,121.525514,其他增建；
11410,大樓,台北市中山區新生北路三段５６巷１９號六樓,4400,98.06,54.43,6.51,16.4,6,13,有,3,2,2,25.065409,121.525943,
11410,華廈,台北市中山區新生北路三段６１號九樓之１８,980,70.34,13.93,2.06,49.5,9,9,無,1,1,1,25.067007,121.528128,陽台外推；
11410,大樓,台北市中山區德惠街３４號十一樓之２０,470,75.79,6.2,0.67,46.3,11,11,無,1,0,1,25.066744,121.526994,
11410,大樓,台北市中山區林森北路４０９號十一樓之２６,495,69.69,7.1,0.66,43.8,11,12,無,1,1,1,25.059421,121.52569,鐵鋁窗
11409,華廈,台北市中山區新生北路三段６１號二樓之２１,1600,72.16,22.17,3.21,49.5,2,9,無,2,1,2,25.067007,121.528128,親友、員工、共有人或其他特殊關係間之交易；
11409,大樓,台北市中山區松江路４６９巷４３號五樓,3000,77.61,38.66,5.51,38.2,5,11,無,3,2,2,25.065676,121.535509,
11409,華廈,台北市中山區松江路５６２號四樓之７、四樓之８,1400,54.38,25.74,5.11,29.7,4,6,無,2,1,1,25.070041,121.533885,
11409,華廈,台北市中山區龍江路２７１巷５號三樓,3300,78.58,41.99,7.85,42.4,3,7,無,3,2,2,25.059565,121.541266,陽台外推；其他增建；
11409,公寓,台北市中山區建國北路三段１１３巷２３號三樓,1628,54.4,29.93,7.3,45.5,3,5,無,3,2,2,25.067384,121.536175,陽台外推；
11409,公寓,台北市中山區民生東路二段１１５巷２８弄２４號,3608,104.54,34.51,14.44,54.3,1,4,無,3,2,2,25.059301,121.53098,其他增建；
11409,公寓,台北市中山區吉林路４０７巷２號二樓,240,93.23,2.57,0.93,53.5,2,4,無,2,2,2,25.065964,121.530713,親友、員工、共有人或其他特殊關係間之交易；
11409,公寓,台北市中山區民權東路二段９２巷８弄１３號二樓,1260,81.67,15.43,8.57,56.1,2,4,無,3,2,1,25.060838,121.531156,陽台外推；其他增建；
11409,華廈,台北市中山區雙城街４３巷７號五樓之７,660,70.72,9.33,1.38,46.9,5,7,無,1,1,1,25.067567,121.524963,鐵鋁窗增建陽台外推；其他增建；
11409,華廈,台北市中山區錦州街２３巷１２號三樓之２,1610,94.99,16.95,2.99,10.3,3,9,無,2,1,1,25.061053,121.525092,雨遮其他增建；
11409,大樓,台北市中山區林森北路４０９號六樓之２,1270,72.81,17.44,1.46,43.8,6,12,無,2,2,1,25.059421,121.52569,陽台外推；
11409,公寓,台北市中山區林森北路６３０號,3300,133.09,24.8,7.26,0,1,4,無,無隔間,0,0,25.067545,121.525545,其他增建；
11409,大樓,台北市中山區農安街２０號二樓之１４,1635,111.65,14.64,1.52,21.3,2,11,無,3,1,2,25.065054,121.523705,陽台外推；夾層；
11409,大樓,台北市中山區新生北路三段４３之４號,1280,74.43,17.2,2.24,48,1,11,無,無隔間,0,0,25.065394,121.528033,
11409,華廈,台北市中山區松江路１８４巷２６弄１６號七樓,745,84.92,8.77,1.37,17.3,7,7,有,3,2,2,25.056513,121.530544,親友、員工、共有人或其他特殊關係間之交易；陽台外推；夾層；其他增建；
11409,大樓,台北市中山區雙城街１９巷８號二樓之１０,1688,76.93,28.45,2.2,18,2,14,有,1,2,1,25.065467,121.524846,陽台外推；夾層；
11409,大樓,台北市中山區民權東路三段２０號十四樓之３,4758,81.2,58.6,8.64,29.3,14,15,有,4,2,2,25.062128,121.540435,車位以共有部分登記未約定專用先到先停
11409,大樓,台北市中山區民權東路一段６３號四樓之２,1605,55.42,28.96,2.77,45.8,4,12,無,2,2,2,25.062772,121.527232,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市中山區新生北路三段１９巷１１號地下樓,2558,60.29,42.43,8.02,43.5,地下層,7,無,無隔間,0,0,25.064122,121.528376,平台增建 防火巷增建其他增建；
11409,公寓,台北市中山區吉林路４８６號,2950,79.38,37.16,15.03,51.8,1,3,無,1,2,0,25.068016,121.530315,其他增建；
11409,大樓,台北市中山區德惠街３４號七樓之１８,600,72.28,8.3,0.89,46.3,7,11,無,1,1,1,25.066744,121.526994,陽台外推；
11409,大樓,台北市中山區林森北路５７５號十一樓之８,3800,65.7,57.83,6.2,49,11,11,無,5,1,5,25.065399,121.525742,
11409,大樓,台北市中山區建國北路二段２２６巷５５號十三樓,5550,131.48,52.17,6.88,3.5,13,15,有,3,2,2,25.061122,121.535182,
11409,大樓,台北市中山區民權東路一段６１之１號二樓,1600,88.45,18.09,1.74,6.2,2,12,無,1,1,1,25.062772,121.527232,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市中山區建國北路二段１５１巷２２號四樓,3000,78.34,38.29,8.25,46.3,4,7,無,3,2,2,25.061733,121.538761,親友、員工、共有人或其他特殊關係間之交易；陽台外推；
11409,大樓,台北市中山區雙城街２３號十一樓,1416,112.42,12.6,1.19,1.7,11,15,無,1,1,1,25.065941,121.524597,
11409,大樓,台北市中山區新生北路三段５６巷１號十二樓之１１,750,62.56,11.99,1.15,44.9,12,12,無,1,1,1,25.065409,121.525943,
11409,大樓,台北市中山區新生北路三段２６號十二樓之３,800,83.24,9.61,1,44.7,12,12,無,1,1,1,25.063664,121.528022,其他增建；
11409,大樓,台北市中山區林森北路４５２號十二樓之１,1118,87.93,12.71,1.23,16.3,12,14,無,1,1,1,25.060563,121.525788,增建項目：夾層、內梯增建其他增建；
11409,華廈,台北市中山區吉林路４４７巷６號三樓,2230,71.05,31.38,6.15,39.3,3,7,無,3,2,2,25.067242,121.530748,陽台外推；
11409,大樓,台北市中山區錦州街５０號八樓之２７,568,60.55,9.38,0.86,41.5,8,13,無,1,1,1,25.060325,121.524832,其他增建；
11409,華廈,台北市中山區林森北路４８５巷１６號,1212,68.15,17.78,3.16,47.8,1,7,無,0,0,1,25.06117,121.526363,
11409,華廈,台北市中山區合江街１８８巷７號四樓,3600,81.4,44.23,8.58,47.3,4,7,無,4,2,2,25.061549,121.538554,陽台外推；其他增建；
11409,華廈,台北市中山區德惠街４５號九樓之４,796,92.59,8.6,0.91,46.3,9,9,無,1,1,1,25.066727,121.526918,陽台外推；
11409,大樓,台北市中山區錦州街５０號五樓,650,63.29,10.27,1,41.5,5,13,無,無隔間,0,0,25.060325,121.524832,其他增建；
11409,公寓,台北市中山區民生東路二段１４７巷１１弄２４號四樓,1848,70.38,26.26,7.79,58.1,4,4,無,0,2,1,25.059847,121.535851,其他增建；
11409,大樓,台北市中山區林森北路４０９號三樓之１４,400,50.49,7.92,0.66,43.8,3,12,無,1,1,1,25.059421,121.52569,
11409,華廈,台北市中山區民生東路三段３６號八樓之４,820,89.79,9.13,1.5,30.1,8,9,無,1,0,1,25.058159,121.539953,
11409,華廈,台北市中山區松江路５６２號四樓之３,808,78.1,10.35,2.09,29.7,4,6,無,1,1,1,25.070041,121.533885,
11409,大樓,台北市中山區德惠街３４號三樓之２１,680,81.92,8.3,0.89,46.3,3,11,無,1,1,1,25.066744,121.526994,鐵鋁窗外推增建陽台外推；其他增建；
11409,華廈,台北市中山區德惠街２３號三樓,1600,40.98,39.05,4.87,46.9,3,10,無,3,2,2,25.06674,121.526337,親友、員工、共有人或其他特殊關係間之交易；
11409,華廈,台北市中山區松江路１９４巷２０號四樓,1170,36.76,31.83,8.22,49.1,4,6,無,3,2,2,25.057066,121.531737,親友、員工、共有人或其他特殊關係間之交易；其他增建；
11409,大樓,台北市中山區錦州街５０號八樓之１４,900,78.58,11.45,1.02,41.5,8,13,無,2,1,1,25.060325,121.524832,陽台外推；
11409,公寓,台北市中山區松江路１９４巷８號四樓,3000,65.73,45.64,13.43,42.2,4,5,無,3,2,2,25.057041,121.532446,親友、員工、共有人或其他特殊關係間之交易；
11409,大樓,台北市中山區民權東路一段６３號二樓,5540,65.32,84.81,8.11,45.8,2,12,無,3,0,1,25.062772,121.527232,陽台外推；其他增建；
11409,大樓,台北市中山區建國北路三段７１號六樓,2400,78.22,30.68,3.06,10.4,6,14,有,1,1,1,25.065311,121.537058,
11409,大樓,台北市中山區新生北路三段２１號四樓之３,1450,104.07,13.93,1.95,20.1,4,12,無,1,2,1,25.064159,121.528009,夾層；其他增建；
11409,公寓,台北市中山區合江街１０６號三樓,1750,70.05,24.98,8.17,55.4,3,4,無,3,1,1,25.059756,121.539304,
11408,大樓,台北市中山區林森北路４０９號八樓之３５,435,54.51,7.98,0.66,43.8,8,12,無,無隔間,0,0,25.059421,121.52569,陽台外推；其他增建；
11408,公寓,台北市中山區合江街１３０巷４號,400,92.15,4.34,1.75,58.5,1,4,無,2,2,1,25.059423,121.538889,親友、員工、共有人或其他特殊關係間之交易；
11408,華廈,台北市中山區中原街４６之１號六樓,1680,104.83,17.4,2.95,7.5,6,7,有,1,1,1,25.057611,121.528751,夾層；
11408,公寓,台北市中山區松江路２２６巷５號二樓,3700,81.78,45.24,10.38,44.8,2,5,無,3,2,2,25.058571,121.532154,親友、員工、共有人或其他特殊關係間之交易；
11408,大樓,台北市中山區松江路２７３號十一樓之９,1309,123.39,10.61,1.14,16.2,11,13,無,1,1,1,25.059893,121.533371,夾層；
11408,大樓,台北市中山區建國北路二段１４７號六樓之７,1498,61.79,24.25,2.73,43.7,6,14,無,無隔間,0,0,25.060524,121.53755,
11408,華廈,台北市中山區松江路５６２號五樓之２,780,75.4,10.35,2.09,29.7,5,6,無,1,1,1,25.070041,121.533885,
11408,大樓,台北市中山區民權東路一段４２號六樓之２,1162,104.58,11.11,1.28,18.4,6,12,無,1,1,1,25.062847,121.524589,親友、員工、共有人或其他特殊關係間之交易；
11408,大樓,台北市中山區錦州街５０號五樓,600,58.42,10.27,1,41.5,5,13,無,0,1,1,25.060325,121.524832,
11408,公寓,台北市中山區民權東路二段１５２巷５弄５號二樓,1975,65.59,30.11,12.18,54.4,2,4,無,3,2,2,25.061518,121.53451,陽台外推；
11408,大樓,台北市中山區建國北路三段７１號十樓之９,2900,94.33,31.65,3.16,10.4,10,14,有,3,2,1,25.065311,121.537058,夾層；
11408,華廈,台北市中山區農安街１２５巷３６號四樓之１,2180,91.29,23.88,5.18,7.8,4,7,有,1,1,1,25.06624,121.529754,一樓增建陽台外推；其他增建；
11408,華廈,台北市中山區雙城街１０巷２１號四樓,2700,73.29,36.84,6.01,43.2,4,7,無,3,2,2,25.064265,121.523767,陽台外推；
11408,大樓,台北市中山區松江路２３６號,41888,175.56,270.4,26.77,11.8,1,22,有,無隔間,0,0,25.05908,121.533448,含租約；
11408,公寓,台北市中山區合江街１４４巷１９號二樓,2100,70.98,29.59,10.36,54.5,2,4,無,2,2,2,25.059979,121.53817,陽台外推；其他增建；
11408,公寓,台北市中山區合江街１０８號,3450,153.68,22.45,8.09,55.4,1,4,無,0,2,1,25.058902,121.539077,其他增建；
11408,公寓,台北市中山區松江路４３１巷１２號五樓,1750,57.1,30.65,8.83,48.3,5,5,無,3,2,2,25.065469,121.534279,陽台外推；
11408,華廈,台北市中山區松江路２２１巷９號七樓,4538,74.47,60.94,12.17,46,7,7,有,4,2,2,25.058584,121.534507,陽台外推；頂樓加蓋；
11408,大樓,台北市中山區新生北路三段１０號四樓之６,1430,71.2,20.08,1.77,41,4,12,無,2,1,1,25.063664,121.528022,陽台外推；其他增建；
11408,華廈,台北市中山區吉林路１０５號七樓,2270,79.01,28.73,9.2,24.8,7,7,無,2,2,1,25.056306,121.530282,
11408,華廈,台北市中山區松江路１７０巷２０號五樓,5880,104.13,56.47,9.37,17.8,5,10,有,3,2,2,25.055902,121.532057,其他增建；
11408,華廈,台北市中山區新生北路三段６１號九樓之６,855,61.36,13.93,2.06,49.5,9,9,無,2,1,1,25.067007,121.528128,陽台外推；
11408,公寓,台北市中山區龍江路３４２巷３８號三樓,1850,62.21,29.74,8.29,47.8,3,5,無,3,2,1,25.065497,121.538895,
11408,華廈,台北市中山區新生北路三段６１號八樓之１８,1320,94.74,13.93,2.06,49.5,8,9,無,2,2,1,25.067007,121.528128,
11408,華廈,台北市中山區德惠街４５號六樓之１５,660,59.27,11.14,1.21,46.3,6,9,無,1,1,1,25.066727,121.526918,含土地增值稅或其他稅費32991元；
11408,大樓,台北市中山區農安街８號八樓之２,1355,87.03,15.57,0.96,16.8,8,14,無,1,1,1,25.065054,121.523705,
11408,大樓,台北市中山區林森北路５６１號六樓之４,900,72.71,12.38,1.16,47.9,6,12,無,1,1,1,25.064465,121.525723,其他增建；
11408,華廈,台北市中山區復興北路４３０巷２０號五樓,2950,81.29,36.29,6.79,46,5,7,無,3,2,2,25.063274,121.542958,陽台外推；其他增建；
11408,大樓,台北市中山區新生北路三段７號十二樓之１,3652,74.99,48.7,5.07,43.9,12,12,無,3,2,2,25.063386,121.527982,
11408,大樓,台北市中山區雙城街１９巷８號九樓之１５,1100,106.95,10.29,1.07,18,9,14,無,0,1,1,25.065467,121.524846,陽台外推；夾層；其他增建；
11408,大樓,台北市中山區建國北路三段７１號七樓之６,2450,88.52,31.19,3.11,10.4,7,14,有,2,1,2,25.065311,121.537058,夾層；其他增建；
11408,華廈,台北市中山區建國北路三段８９號二樓,2275,59.56,38.2,6.29,40.7,2,8,無,3,2,2,25.065649,121.536809,其他增建；
11408,大樓,台北市中山區農安街６號十樓之７,1360,86.73,15.68,0.96,16.8,10,14,無,2,1,1,25.065054,121.523705,其他增建；
11408,公寓,台北市中山區復興北路５１４巷４２號四樓,2380,63.55,37.45,10.04,41.7,4,5,無,3,2,2,25.065883,121.542229,其他增建；
11408,華廈,台北市中山區民權東路二段１９號五樓之７,1500,70.47,21.29,2.75,49.6,5,7,無,2,1,1,25.062817,121.528777,其他增建；
11408,大樓,台北市中山區新生北路三段７６號五樓之１,800,53.79,14.87,1.56,44.1,5,11,無,2,1,1,25.067007,121.528128,
11408,大樓,台北市中山區吉林路１５０號十一樓之７,3325,71.87,52.11,6.16,48.1,11,12,有,無隔間,0,0,25.058345,121.530356,
11408,大樓,台北市中山區五常街１１巷５號十三樓,4268,110.52,46.07,5.47,6.5,13,17,有,3,2,2,25.064936,121.537765,
