路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天
台北市大同區歸綏街,0,0,0,0,0,0,0,1,0,0,0,0,3.1,38.17,4800.0,1,3,2,1,0,0,15,1,2,2,0,1,0,0,0
台北市大同區民族西路,0,0,0,0,0,0,0,1,0,0,0,0,50.8,20.54,2580.0,1,4,1,2,0,1,4,1,1,1,1,0,0,0,0
台北市大同區赤峰街,0,0,0,0,0,0,0,1,0,0,0,0,43.1,26.9,4188.0,0,2,2,1,0,0,7,2,2,1,0,0,0,1,0
台北市大同區歸綏街,0,0,0,0,0,0,0,1,0,0,0,0,69.9,69.56,8100.0,0,3,2,2,0,0,2,1,2,2,0,0,0,0,1
台北市大同區錦西街,0,0,0,0,0,0,0,1,0,0,0,0,65.7,16.41,3288.0,0,2,2,2,0,1,1,1,1,1,0,0,0,0,1
台北市大同區延平北路二段,0,0,0,0,0,0,0,1,0,0,0,0,30.2,14.11,1255.0,0,1,1,1,0,0,10,6,6,1,0,0,0,1,0
台北市大同區大龍街,0,0,0,0,0,0,0,1,0,0,0,0,51.1,26.64,1880.0,1,4,1,4,0,0,4,3,3,1,1,0,0,0,0
台北市大同區迪化街二段,0,0,0,0,0,0,0,1,0,0,0,0,41.25,17.55,1398.0,0,3,2,1,0,0,1,1,1,1,0,0,0,0,1
台北市大同區長安西路,0,0,0,0,0,0,0,1,0,0,0,0,47.0,60.03,5100.0,1,9,2,9,0,1,8,8,8,1,0,0,0,1,0
台北市大同區長安西路,0,0,0,0,0,0,0,1,0,0,0,0,47.0,60.03,5100.0,1,8,2,8,0,0,8,7,7,1,0,0,0,1,0
台北市大同區長安西路,0,0,0,0,0,0,0,1,0,0,0,0,47.0,27.97,4188.0,1,8,2,8,0,0,8,6,6,1,0,0,0,1,0
台北市大同區承德路三段,0,0,0,0,0,0,0,1,0,0,0,0,59.0,102.54,12800.0,0,6,10,6,0,1,4,1,4,4,0,0,0,0,1
台北市大同區延平北路三段,0,0,0,0,0,0,0,1,0,0,0,0,41.25,27.39,2780.0,0,3,3,3,0,1,2,1,2,2,0,0,0,0,1
台北市信義區林口街,0,0,1,0,0,0,0,0,0,0,0,0,53.0,28.34,2500.0,0,3,2,1,0,0,4,4,4,1,1,0,0,0,0
台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,50.1,31.01,2250.0,0,3,2,1,0,0,4,3,3,1,1,0,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,32.2,4.67,1680.0,0,2,2,1,0,1,3,1,3,3,0,0,0,0,1
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,41.2,35.13,3900.0,1,5,3,3,0,1,7,7,7,1,0,0,0,1,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,24.5,40.87,3980.0,1,3,2,2,0,0,13,6,6,1,0,1,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,55.6,21.6,2160.0,0,3,2,1,0,0,4,3,3,1,1,0,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,36.2,43.22,2988.0,0,6,4,5,0,1,5,4,5,2,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,34.6,33.0,2600.0,1,3,2,2,0,0,5,1,1,1,0,0,0,1,0
台北市信義區和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,47.4,27.25,2980.0,0,4,2,5,0,1,5,1,1,1,1,0,0,0,0
台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,22.21,2388.0,0,3,3,2,0,1,4,1,1,1,1,0,0,0,0
台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,44.6,33.38,2480.0,0,5,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,40.6,39.97,2980.0,0,6,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,43.3,32.04,2498.0,0,3,2,2,0,1,7,6,6,1,0,0,0,1,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,16.5,15.28,2170.0,1,1,1,1,0,0,7,3,3,1,0,0,0,1,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,18.7,63.65,4900.0,2,2,2,2,0,0,14,14,14,1,0,1,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,52.6,22.77,1980.0,0,8,2,3,0,1,4,4,4,1,1,0,0,0,0
台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,31.4,83.46,6288.0,1,4,2,2,0,0,24,3,3,1,0,1,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,44.3,39.51,2398.0,0,3,2,2,0,0,5,1,1,1,1,0,0,0,0
台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,31.3,51.97,5158.0,1,2,2,2,0,0,24,2,2,1,0,1,0,0,0
台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,38.6,38.2,4180.0,0,5,3,3,0,1,16,16,16,1,0,1,0,0,0
台北市信義區祥雲街,0,0,1,0,0,0,0,0,0,0,0,0,44.7,39.93,2580.0,1,3,2,2,0,1,5,5,5,1,1,0,0,0,0
台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,53.3,21.51,2488.0,0,3,2,2,0,1,4,1,1,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,41.6,25.76,1868.0,0,3,2,2,0,1,5,5,5,1,1,0,0,0,0
台北市信義區崇德街,0,0,1,0,0,0,0,0,0,0,0,0,37.3,38.92,3100.0,1,2,2,1,0,0,7,7,7,1,0,0,0,1,0
台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,26.31,1838.0,0,2,2,1,0,0,4,4,4,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,49.7,25.24,2268.0,0,3,2,2,0,0,4,2,2,1,1,0,0,0,0
台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,34.9,92.4,9680.0,1,5,2,3,0,1,13,2,2,1,0,1,0,0,0
台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,42.0,29.92,2380.0,0,5,2,5,0,1,5,5,5,1,1,0,0,0,0
台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,41.3,32.33,2498.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,40.6,35.72,2850.0,0,2,2,2,0,0,14,2,2,1,0,1,0,0,0
台北市信義區莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,51.6,26.82,2260.0,0,3,1,5,0,0,4,3,3,1,1,0,0,0,0
台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,49.0,29.11,1398.0,0,4,3,2,0,1,4,4,4,1,1,0,0,0,0
台北市信義區松仁路,0,0,1,0,0,0,0,0,0,0,0,0,33.8,95.54,10808.0,1,5,3,5,0,1,12,9,10,2,0,1,0,0,0
台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,47.6,29.64,2485.0,0,3,2,5,0,0,5,2,2,1,1,0,0,0,0
台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,19.1,14.8,1750.0,1,1,1,1,0,0,19,14,14,1,0,1,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,52.3,21.62,1688.0,0,3,2,1,0,0,4,4,4,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,41.2,31.06,2188.0,0,3,2,3,0,0,5,4,4,1,1,0,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,49.2,29.6,2588.0,0,3,2,5,0,0,4,3,3,1,1,0,0,0,0
台北市信義區信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,54.0,19.69,1988.0,0,5,2,2,0,1,4,4,4,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,43.3,32.5,1860.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,15.8,31.69,3680.0,1,4,2,2,0,1,12,4,4,1,0,1,0,0,0
台北市信義區松仁路,0,0,1,0,0,0,0,0,0,0,0,0,41.3,39.06,2880.0,0,4,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,38.5,26.55,3980.0,0,4,4,4,0,1,5,1,1,1,1,0,0,0,0
台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,19.2,32.59,3180.0,1,2,1,1,0,0,19,10,10,1,0,1,0,0,0
台北市信義區信安街,0,0,1,0,0,0,0,0,0,0,0,0,2.1,26.52,2380.0,1,1,1,1,0,0,12,11,11,1,0,1,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,42.7,42.58,4380.0,1,2,2,2,0,0,14,14,14,1,0,1,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,47.2,28.97,2688.0,0,5,3,2,0,1,5,5,5,1,1,0,0,0,0
台北市信義區松隆路,0,0,1,0,0,0,0,0,0,0,0,0,42.5,47.16,5680.0,0,4,2,2,0,1,7,1,1,1,0,0,0,1,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,33.6,45.54,2880.0,1,5,2,2,0,0,11,1,1,1,0,1,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,41.2,48.04,4280.0,1,5,3,3,0,1,7,7,7,1,0,0,0,1,0
台北市信義區信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,54.0,33.49,6500.0,0,3,1,1,0,0,4,1,1,1,1,0,0,0,0
台北市信義區基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,42.5,32.72,3288.0,1,2,2,2,0,0,12,10,10,1,0,1,0,0,0
台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,39.7,24.72,1888.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,49.4,28.96,2568.0,0,3,2,1,0,0,4,4,4,1,1,0,0,0,0
台北市信義區祥雲街,0,0,1,0,0,0,0,0,0,0,0,0,49.6,66.7,7888.0,1,5,2,4,0,0,2,1,2,2,0,0,0,0,1
台北市信義區基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,36.5,71.06,5118.0,1,3,2,2,0,0,12,12,12,1,0,1,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,18.4,52.43,5226.0,1,3,2,2,0,0,12,12,12,1,0,1,0,0,0
台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,24.4,28.39,2680.0,0,3,1,2,0,0,5,4,4,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,35.4,57.07,3150.0,1,4,2,2,0,0,6,2,2,1,0,0,0,1,0
台北市信義區基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,11.4,32.71,3450.0,1,1,1,1,0,0,15,2,2,1,0,1,0,0,0
台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,38.7,43.65,3788.0,0,4,2,2,0,0,16,2,2,1,0,1,0,0,0
台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,24.4,18.45,2680.0,0,3,1,2,0,1,5,5,5,1,1,0,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,50.2,30.34,2780.0,0,4,3,2,0,1,4,4,4,1,1,0,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,54.0,24.71,3700.0,0,3,3,3,0,1,4,4,4,1,1,0,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,49.2,24.19,2600.0,0,5,2,4,0,0,4,3,3,1,1,0,0,0,0
台北市信義區中坡南路,0,0,1,0,0,0,0,0,0,0,0,0,12.3,63.33,5580.0,1,3,3,2,0,1,7,1,1,1,0,0,0,1,0
台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,55.1,23.91,2888.0,0,2,1,5,0,1,4,1,1,1,1,0,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,28.8,96.54,15688.0,1,5,2,3,0,1,2,-1,2,3,0,0,0,0,1
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,48.3,32.45,2990.0,0,5,2,5,0,0,4,3,3,1,1,0,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,48.3,32.45,2990.0,0,5,2,5,0,0,4,4,4,1,1,0,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,16.6,9.97,1588.0,1,1,2,1,0,0,7,5,5,1,0,0,0,1,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,54.4,19.33,1998.0,0,5,2,2,0,1,4,4,4,1,1,0,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,44.0,32.715,6988.0,0,5,3,2,0,1,7,-1,1,2,0,0,0,1,0
台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,47.6,22.79,1800.0,0,2,2,2,0,0,4,4,4,1,1,0,0,0,0
台北市信義區莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,40.6,55.57,5980.0,0,5,2,2,0,0,7,6,6,1,0,0,0,1,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,8.2,62.27,7460.0,1,4,2,2,0,0,14,3,3,1,0,1,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,19.6,127.6,20888.0,3,4,2,4,0,1,14,6,6,1,0,1,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,8.3,17.32,2088.0,0,2,1,1,0,1,8,4,4,1,0,0,0,1,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,55.3,28.1,2488.0,0,3,2,1,0,0,4,2,2,1,1,0,0,0,0
台北市信義區林口街,0,0,1,0,0,0,0,0,0,0,0,0,35.4,79.14,6980.0,1,6,2,3,0,1,10,9,10,2,0,0,0,1,0
台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,56.9,30.73,2588.0,0,3,2,2,0,0,4,2,2,1,1,0,0,0,0
台北市信義區松山路,0,0,1,0,0,0,0,0,0,0,0,0,54.2,31.4,2760.0,0,2,2,2,0,0,4,4,4,1,1,0,0,0,0
台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,31.4,59.99,6188.0,1,4,2,2,0,0,23,7,7,1,0,1,0,0,0
台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,50.1,31.66,2058.0,0,6,3,3,0,1,4,4,4,1,1,0,0,0,0
台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,13.9,121.54,13506.0,2,3,2,2,0,0,13,5,5,1,0,1,0,0,0
台北市信義區松平路,0,0,1,0,0,0,0,0,0,0,0,0,25.4,118.39,19888.0,1,4,3,4,0,1,10,1,4,4,0,0,0,0,1
台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,13.9,117.28,11706.0,2,3,2,2,0,0,13,4,4,1,0,1,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,47.7,19.21,1380.0,0,2,2,1,0,0,5,5,5,1,1,0,0,0,0
台北市信義區和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,18.1,13.65,1750.0,1,1,1,1,0,1,14,11,11,1,0,1,0,0,0
台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,35.0,90.58,9100.0,2,4,2,3,0,0,12,4,4,1,0,1,0,0,0
台北市信義區松隆路,0,0,1,0,0,0,0,0,0,0,0,0,1.2,50.8,6680.0,1,3,2,2,0,0,22,9,9,1,0,1,0,0,0
台北市信義區光復南路,0,0,1,0,0,0,0,0,0,0,0,0,17.5,28.88,3488.0,1,1,2,1,0,0,18,5,5,1,0,1,0,0,0
台北市信義區市民大道六段,0,0,1,0,0,0,0,0,0,0,0,0,3.9,18.45,1988.0,1,1,1,1,0,1,12,8,8,1,0,1,0,0,0
台北市信義區忠孝東路四段,0,0,1,0,0,0,0,0,0,0,0,0,55.5,45.0,4900.0,0,4,2,2,0,0,4,2,2,1,1,0,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,11.5,36.4,5688.0,1,1,3,2,0,1,13,11,11,1,0,1,0,0,0
台北市信義區中坡南路,0,0,1,0,0,0,0,0,0,0,0,0,42.7,29.18,2790.0,0,4,3,2,0,1,5,5,5,1,1,0,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,47.3,28.05,2988.0,0,3,2,1,0,0,5,5,5,1,1,0,0,0,0
台北市信義區松勤街,0,0,1,0,0,0,0,0,0,0,0,0,27.9,52.08,6100.0,1,3,2,2,0,0,9,8,8,1,0,0,0,1,0
台北市信義區大道路,0,0,1,0,0,0,0,0,0,0,0,0,43.1,34.36,2380.0,0,4,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,43.7,37.11,3200.0,1,3,2,2,0,0,7,5,5,1,0,0,0,1,0
台北市信義區信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,31.5,67.69,5388.0,1,5,2,2,0,0,16,2,2,1,0,1,0,0,0
台北市信義區崇德街,0,0,1,0,0,0,0,0,0,0,0,0,32.6,18.37,1750.0,1,3,1,1,0,0,7,6,6,1,0,0,0,1,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,36.9,43.2,3100.0,0,4,2,2,0,0,5,5,5,1,1,0,0,0,0
台北市信義區松仁路,0,0,1,0,0,0,0,0,0,0,0,0,25.0,125.2,16500.0,2,3,2,2,0,0,9,6,6,1,0,0,0,1,0
台北市信義區松信路,0,0,1,0,0,0,0,0,0,0,0,0,44.2,26.34,2188.0,0,2,2,1,0,0,12,6,6,1,0,1,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,40.8,45.14,2988.0,1,4,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,41.5,23.03,1650.0,1,3,2,1,0,0,5,4,4,1,1,0,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,53.7,23.88,2600.0,0,2,2,2,0,0,4,2,2,1,1,0,0,0,0
台北市信義區青雲街,0,0,1,0,0,0,0,0,0,0,0,0,40.2,102.87,9880.0,1,6,5,5,0,1,3,-1,3,4,0,0,0,0,1
台北市信義區忠孝東路四段,0,0,1,0,0,0,0,0,0,0,0,0,35.1,32.715,4480.0,0,3,2,2,0,0,6,4,4,1,0,0,0,1,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,32.1,100.4,5688.0,2,4,2,2,0,0,15,2,2,1,0,1,0,0,0
台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,24.3,28.39,2680.0,0,3,2,2,0,0,5,3,3,1,1,0,0,0,0
台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,19.2,27.65,3488.0,1,2,1,1,0,0,19,16,16,1,0,1,0,0,0
台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,24.3,28.39,2680.0,0,3,2,2,0,0,5,2,2,1,1,0,0,0,0
台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,49.0,24.85,2700.0,0,4,2,1,0,0,5,4,4,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,36.4,34.33,2050.0,1,3,2,2,0,0,5,5,5,1,1,0,0,0,0
台北市信義區林口街,0,0,1,0,0,0,0,0,0,0,0,0,52.2,32.715,4500.0,0,4,2,2,0,1,4,4,4,1,1,0,0,0,0
台北市信義區信義路四段,0,0,1,0,0,0,0,0,0,0,0,0,35.6,44.59,5380.0,0,3,2,3,0,1,11,11,11,1,0,1,0,0,0
台北市信義區永吉路,0,0,1,0,0,0,0,0,0,0,0,0,7.2,20.08,2700.0,1,1,1,1,0,0,7,7,7,1,0,0,0,1,0
台北市信義區大道路,0,0,1,0,0,0,0,0,0,0,0,0,54.0,25.4,2188.0,0,3,2,1,0,0,4,3,3,1,1,0,0,0,0
台北市信義區松隆路,0,0,1,0,0,0,0,0,0,0,0,0,42.5,34.62,4280.0,0,3,2,2,0,0,7,1,1,1,0,0,0,1,0
台北市信義區信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,31.4,67.73,5688.0,1,4,2,2,0,0,16,7,7,1,0,1,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,39.5,46.61,3288.0,0,7,4,4,0,1,5,1,1,1,1,0,0,0,0
台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,31.3,115.06,12888.0,1,6,2,4,0,1,23,19,20,2,0,1,0,0,0
台北市信義區仁愛路四段,0,0,1,0,0,0,0,0,0,0,0,0,45.5,42.56,6180.0,1,2,2,1,0,0,12,9,9,1,0,1,0,0,0
台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,42.5,44.54,2580.0,0,7,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,47.8,22.25,2450.0,0,3,2,2,0,0,4,1,1,1,1,0,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,11.4,35.31,6088.0,1,1,2,2,0,1,13,11,11,1,0,1,0,0,0
台北市信義區光復南路,0,0,1,0,0,0,0,0,0,0,0,0,41.9,36.07,3500.0,0,3,2,5,0,0,5,2,2,1,1,0,0,0,0
台北市信義區和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,48.5,32.56,2180.0,0,3,2,2,0,0,5,4,4,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,31.6,44.13,2360.0,0,3,2,2,0,0,5,1,1,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,41.3,40.01,3980.0,0,5,3,2,0,1,5,1,1,1,1,0,0,0,0
台北市信義區逸仙路,0,0,1,0,0,0,0,0,0,0,0,0,41.0,43.06,7180.0,1,3,2,2,0,0,12,7,7,1,0,1,0,0,0
台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,51.2,26.49,1988.0,0,3,2,1,0,0,4,4,4,1,1,0,0,0,0
台北市信義區松德路,0,0,1,0,0,0,0,0,0,0,0,0,0.3,49.76,6853.0,1,3,2,2,0,0,14,3,3,1,0,1,0,0,0
台北市信義區基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,11.2,34.8,3676.0,1,1,2,1,0,0,15,2,2,1,0,1,0,0,0
台北市信義區光復南路,0,0,1,0,0,0,0,0,0,0,0,0,43.9,51.18,4880.0,0,4,2,2,0,0,12,11,11,1,0,1,0,0,0
台北市信義區福德街,0,0,1,0,0,0,0,0,0,0,0,0,49.3,27.46,4380.0,0,4,2,5,0,1,4,1,1,1,1,0,0,0,0
台北市信義區虎林街,0,0,1,0,0,0,0,0,0,0,0,0,43.6,32.4,4980.0,0,3,2,1,0,0,5,1,1,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,46.2,36.29,2988.0,0,4,2,3,0,1,5,5,5,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,47.9,21.42,1498.0,0,2,2,1,0,0,4,4,4,1,1,0,0,0,0
台北市信義區中坡南路,0,0,1,0,0,0,0,0,0,0,0,0,42.7,23.73,2198.0,0,2,2,1,0,0,5,3,3,1,1,0,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,49.6,25.24,2800.0,0,1,2,2,0,1,4,1,1,1,1,0,0,0,0
台北市信義區崇德街,0,0,1,0,0,0,0,0,0,0,0,0,60.5,34.33,5500.0,1,2,3,1,0,1,2,1,2,2,0,0,0,0,1
台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,51.2,29.3,2200.0,0,3,2,1,0,0,4,2,2,1,1,0,0,0,0
台北市信義區松勇路,0,0,1,0,0,0,0,0,0,0,0,0,1.5,107.06,20438.0,1,3,2,3,0,0,16,7,7,1,0,1,0,0,0
台北市信義區忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,27.4,98.32,23800.0,1,6,2,4,0,0,8,1,1,1,0,0,0,1,0
台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,49.1,36.57,2500.0,0,3,3,2,0,1,5,5,5,1,1,0,0,0,0
台北市信義區富陽街,0,0,1,0,0,0,0,0,0,0,0,0,51.2,29.67,3860.0,0,3,2,1,0,0,4,1,1,1,1,0,0,0,0
台北市信義區青雲街,0,0,1,0,0,0,0,0,0,0,0,0,40.0,121.42,15000.0,1,6,4,5,0,1,3,-1,3,4,0,0,0,0,1
台北市信義區松勇路,0,0,1,0,0,0,0,0,0,0,0,0,1.5,93.44,20420.0,1,3,1,2,0,0,16,13,13,1,0,1,0,0,0
台北市信義區松勇路,0,0,1,0,0,0,0,0,0,0,0,0,1.5,120.69,21500.0,2,3,1,2,0,0,16,13,13,1,0,1,0,0,0
台北市信義區松勇路,0,0,1,0,0,0,0,0,0,0,0,0,1.5,120.69,19988.0,2,4,1,2,0,0,16,4,4,1,0,1,0,0,0
台北市信義區松勇路,0,0,1,0,0,0,0,0,0,0,0,0,1.5,93.44,18888.0,1,4,1,2,0,0,16,4,4,1,0,1,0,0,0
台北市信義區松勇路,0,0,1,0,0,0,0,0,0,0,0,0,1.4,107.06,21200.0,1,3,2,3,0,0,16,8,8,1,0,1,0,0,0
台北市信義區吳興街,0,0,1,0,0,0,0,0,0,0,0,0,47.5,27.48,2380.0,0,7,2,7,0,1,5,5,5,1,1,0,0,0,0
台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,43.2,36.83,2850.0,0,7,3,3,0,1,5,5,5,1,1,0,0,0,0
台北市信義區紫雲街,0,0,1,0,0,0,0,0,0,0,0,0,45.6,39.45,2258.0,1,3,1,2,0,0,7,4,4,1,0,0,0,1,0
台北市信義區基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,11.2,60.16,7600.0,1,3,2,2,0,0,15,14,14,1,0,1,0,0,0
台北市信義區莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,50.2,30.91,2987.0,0,7,4,2,0,1,4,4,4,1,1,0,0,0,0
台北市信義區信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,29.1,53.36,4088.0,0,3,2,2,0,0,16,14,14,1,0,1,0,0,0
台北市信義區松仁路,0,0,1,0,0,0,0,0,0,0,0,0,11.7,34.81,4120.0,1,3,2,2,0,1,9,2,2,1,0,0,0,1,0
