物件名稱,路段,行政區_中山區,行政區_中正區,行政區_信義區,行政區_內湖區,行政區_北投區,行政區_南港區,行政區_士林區,行政區_大同區,行政區_大安區,行政區_文山區,行政區_松山區,行政區_萬華區,屋齡,建坪,房屋總價(萬),車位,房,廳,衛,室,有加蓋,總樓層,起始樓層,最高樓層,物件涵蓋層數,房屋類型_公寓,房屋類型_大樓,房屋類型_套房,房屋類型_華廈,房屋類型_透天,經度,緯度
東門永康面寬美妝平緩一樓,臨沂街,0,1,0,0,0,0,0,0,0,0,0,0,56.8,140.0,5780,0,4,2,2,4,0,4,1,1,1,0,1,0,0,0,121.52927011,25.0358414328
中正國中庭院一樓,南昌路一段,0,1,0,0,0,0,0,0,0,0,0,0,41.2,163.0,4188,0,4,2,2,4,0,6,1,1,1,0,1,0,0,0,121.528193139,25.0363356919
中正國中庭院一樓,南昌路一段,0,1,0,0,0,0,0,0,0,0,0,0,41.2,163.0,4188,1,4,2,2,4,0,6,1,1,1,0,1,0,0,0,121.517583063,25.0294186861
中正國中庭院一樓,南昌路一段,0,1,0,0,0,0,0,0,0,0,0,0,34.0,163.0,4188,0,4,2,2,4,0,6,1,1,1,0,1,0,0,0,121.528193139,25.0363356919
中正國中庭院一樓,南昌路一段,0,1,0,0,0,0,0,0,0,0,0,0,34.0,163.0,4188,1,4,2,2,4,0,6,1,1,1,0,1,0,0,0,121.517583063,25.0294186861
中正國中庭院一樓,南昌路一段,0,1,0,0,0,0,0,0,0,0,0,0,41.2,163.0,6200,0,4,2,2,4,0,6,1,1,1,0,1,0,0,0,121.528193139,25.0363356919
中正國中庭院一樓,南昌路一段,0,1,0,0,0,0,0,0,0,0,0,0,41.2,163.0,6200,1,4,2,2,4,0,6,1,1,1,0,1,0,0,0,121.517583063,25.0294186861
中正國中庭院一樓,南昌路一段,0,1,0,0,0,0,0,0,0,0,0,0,34.0,163.0,6200,0,4,2,2,4,0,6,1,1,1,0,1,0,0,0,121.528193139,25.0363356919
中正國中庭院一樓,南昌路一段,0,1,0,0,0,0,0,0,0,0,0,0,34.0,163.0,6200,1,4,2,2,4,0,6,1,1,1,0,1,0,0,0,121.517583063,25.0294186861
中正國中低公設嘉龍小坪數稀有釋出,信義路二段,0,1,0,0,0,0,0,0,0,0,0,0,44.8,204.0,3500,0,1,2,1,1,0,12,4,4,1,0,1,0,0,0,121.525843807,25.0349232147
國語實小設籍3房美寓,和平西路二段,0,1,0,0,0,0,0,0,0,0,0,0,46.9,129.0,2338,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0,121.511481508,25.028821478
國語實小設籍3房美寓,和平西路二段,0,1,0,0,0,0,0,0,0,0,0,0,46.9,129.0,2338,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0,121.511481508,25.028821478
親友專任!站前商圈弘道國中,開封街一段,0,1,0,0,0,0,0,0,0,0,0,0,18.4,181.0,1560,0,1,1,1,1,0,14,2,2,1,0,1,0,0,0,121.512049885,25.0459140366
中正國中/市大附小學區宅(A),林森南路,0,1,0,0,0,0,0,0,0,0,0,0,25.3,72.0,2460,1,1,1,1,1,0,12,6,6,1,0,1,0,0,0,121.518539274,25.0331533986
國語實小設籍3房美寓,和平西路二段,0,1,0,0,0,0,0,0,0,0,0,0,46.9,96.0,2338,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0,121.511481508,25.028821478
國語實小設籍3房美寓,和平西路二段,0,1,0,0,0,0,0,0,0,0,0,0,46.9,96.0,2338,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0,121.511481508,25.028821478
中正國中/市大附小學區宅,林森南路,0,1,0,0,0,0,0,0,0,0,0,0,25.3,72.0,2498,0,1,1,1,1,0,12,7,7,1,0,1,0,0,0,121.518539274,25.0331533986
中正杭州豪邸景觀頂樓,杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,18.2,158.0,11800,1,5,2,3,5,0,14,14,14,1,0,0,0,0,0,121.526299627,25.0417335575
2~7樓一層一戶古亭豪邸,同安街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,178.0,37428,1,15,12,12,15,0,7,2,7,6,0,1,0,0,0,121.520303598,25.0219965247
戀戀台大漂亮窗景附平車,羅斯福路四段,0,1,0,0,0,0,0,0,0,0,0,0,20.3,200.0,4080,1,1,1,1,1,0,15,7,7,1,0,0,0,0,0,121.534266824,25.014501361
四方來財!古亭一層一戶四樓豪邸,同安街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,223.0,6188,1,3,2,2,3,0,7,4,4,1,0,1,0,0,0,121.520303598,25.0219965247
超新!古亭河畔一層一戶豪邸,同安街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,62.0,5988,1,3,2,2,3,0,7,2,2,1,0,1,0,0,0,121.520303598,25.0219965247
古亭全新一層一戶六樓3房豪邸,同安街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,62.0,6388,1,3,2,2,3,0,7,6,6,1,0,1,0,0,0,121.520303598,25.0219965247
三陽開泰!古亭三房一層一戶豪邸,同安街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,62.0,6088,1,3,2,2,3,0,7,3,3,1,0,1,0,0,0,121.520303598,25.0219965247
近紀州庵森林一層一戶五樓美宅,同安街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,62.0,6288,1,3,2,2,3,0,7,5,5,1,0,1,0,0,0,121.520303598,25.0219965247
古亭頂級高樓河畔美景三房豪邸,同安街,0,1,0,0,0,0,0,0,0,0,0,0,0.8,62.0,6488,1,3,2,2,3,0,7,7,7,1,0,1,0,0,0,121.520303598,25.0219965247
古亭捷運同安商圈大空間靜巷一樓,晉江街,0,1,0,0,0,0,0,0,0,0,0,0,47.8,121.0,3988,0,3,3,2,3,0,5,1,1,1,0,1,0,0,0,121.522202148,25.0252816811
景觀大四房精裝豪邸,和平西路一段,0,1,0,0,0,0,0,0,0,0,0,0,14.7,145.0,9888,1,4,2,2,4,0,18,11,11,1,0,1,0,0,0,121.517713753,25.0269707804
東門崗石氣派大兩房豪邸,臨沂街,0,1,0,0,0,0,0,0,0,0,0,0,15.5,165.0,4588,1,2,2,2,2,0,6,6,6,1,0,1,0,0,0,121.531536104,25.0370095343
中正金鑽古亭捷運二房車,南昌路二段,0,1,0,0,0,0,0,0,0,0,0,0,29.3,112.0,3380,1,2,2,1,2,0,11,3,3,1,0,1,0,0,0,121.522167815,25.0258409669
鄰植物園美公寓,博愛路,0,1,0,0,0,0,0,0,0,0,0,0,54.3,134.0,3200,0,3,2,1,3,0,4,3,3,1,1,0,0,0,0,121.509889701,25.033405122
台北官邸靜巷人文豪邸,杭州南路一段,0,1,0,0,0,0,0,0,0,0,0,0,13.8,156.0,14988,1,3,2,3,3,0,7,2,3,2,0,1,0,0,0,121.526851,25.0425013
新美齊PARK259高樓精裝宅,信義路二段,0,1,0,0,0,0,0,0,0,0,0,0,7.7,178.0,8938,1,2,2,2,2,0,14,12,12,1,0,1,0,0,0,121.531676101,25.033811565
新美齊PARK259精品宅,信義路二段,0,1,0,0,0,0,0,0,0,0,0,0,7.7,195.0,3219,0,1,1,1,1,0,14,5,5,1,0,1,0,0,0,121.531610821,25.0338253407
昇陽全新美妝兩房,延平南路,0,1,0,0,0,0,0,0,0,0,0,0,8.2,110.0,2889,0,2,2,1,2,0,19,9,9,1,0,1,0,0,0,121.510358228,25.0444451284
中正區美妝、學區、三房,泉州街,0,1,0,0,0,0,0,0,0,0,0,0,49.4,133.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.512942811,25.0244544935
泉州整新採光通風方正三房,泉州街,0,1,0,0,0,0,0,0,0,0,0,0,49.4,123.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.512942811,25.0244544935
C08中正泉州靜巷生活三房,泉州街,0,1,0,0,0,0,0,0,0,0,0,0,49.4,123.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.512942811,25.0244544935
信陽街精美地上權3室-C戶,信陽街,0,1,0,0,0,0,0,0,0,0,0,0,46.1,173.0,799,0,2,1,1,2,0,5,5,5,1,0,0,0,0,0,121.516604207,25.0446964299
泰安御璽尚品生活美邸,泰安街,0,1,0,0,0,0,0,0,0,0,0,0,17.3,219.0,8980,1,4,2,4,4,0,6,2,2,1,0,1,0,0,0,121.527403091,25.0401809731
信陽街精美地上權3室-D戶,信陽街,0,1,0,0,0,0,0,0,0,0,0,0,46.1,42.0,668,0,2,1,1,2,0,5,5,5,1,0,0,0,0,0,121.516604207,25.0446964299
中正紀念堂仁愛靜巷華廈,仁愛路二段,0,1,0,0,0,0,0,0,0,0,0,0,42.0,116.0,6880,0,4,2,2,4,0,6,5,6,2,0,0,0,1,0,121.526377597739,25.0368387437589
信陽街精美地上權3室-B戶,信陽街,0,1,0,0,0,0,0,0,0,0,0,0,46.1,128.0,999,0,3,2,2,3,0,5,5,5,1,0,0,0,0,0,121.516604207,25.0446964299
台大公館商圈樓中樓4+2房美寓,羅斯福路三段,0,1,0,0,0,0,0,0,0,0,0,0,30.4,151.0,4668,1,4,3,4,4,0,5,4,5,2,0,1,0,0,0,121.53140873,25.0166386081
信陽街精美地上權2室-A戶,信陽街,0,1,0,0,0,0,0,0,0,0,0,0,46.1,162.0,839,0,2,1,2,2,0,5,5,5,1,0,0,0,0,0,121.516604207,25.0446964299
自由規劃超大五房空間,中華路二段,0,1,0,0,0,0,0,0,0,0,0,0,41.2,180.0,3628,0,6,2,3,6,0,7,7,7,1,0,1,0,0,0,121.50841411,25.0257714944
台電捷運一樓,羅斯福路三段,0,1,0,0,0,0,0,0,0,0,0,0,52.9,219.0,2600,0,3,2,2,3,0,4,1,1,1,0,1,0,0,0,121.525447315,25.021454196
光南靜巷高樓美2房,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,42.5,44.0,3288,0,2,2,2,2,0,12,10,10,1,0,0,0,0,0,121.558172861,25.03501145
永春四季台北邊間美邸,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,18.3,92.0,6988,1,1,2,2,1,0,9,3,3,1,0,1,0,0,0,121.574130735,25.0413236262
Y39捷運*101景觀頂佳,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,46.3,139.0,1800,0,4,3,2,4,0,5,5,5,1,0,1,0,0,0,121.570572823,25.0201851846
FZ9信義區｜北醫商圈三房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,39.6,162.0,1980,0,3,2,2,3,0,5,4,4,1,0,1,0,0,0,121.563586622,25.0231059021
信義四四東村三房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,24.5,209.0,4200,0,3,2,2,3,0,13,6,6,1,0,1,0,0,0,121.564038922,25.0260497133
國際名紳高樓4房坡車,松德路,0,0,1,0,0,0,0,0,0,0,0,0,31.4,234.0,7300,1,4,2,3,4,0,24,14,14,1,0,1,0,0,0,121.57497109,25.0377320211
信義挑高庭院一樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,33.6,256.0,2880,0,4,2,2,4,0,11,1,1,1,0,1,0,0,0,121.571844925,25.0182580491
【六張犁｜信義區一樓・好停車】,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,59.0,2388,0,3,2,2,3,0,4,1,1,1,0,1,0,0,0,121.556832777,25.0229404698
松仁莊敬美居,莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,51.8,115.0,2260,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.567924793,25.0269119836
089面公園近捷運方正美寓,松信路,0,0,1,0,0,0,0,0,0,0,0,0,44.3,162.0,2488,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.572300793,25.0475163643
太陽磁場4房坡車,信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,31.5,224.0,5388,1,4,2,2,4,0,16,2,2,1,0,1,0,0,0,121.575367967,25.0353469683
❤市府捷運大雅寓,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,40.3,246.0,3488,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.56915749,25.0430605834
101無敵美景 信義路三房車,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,29.3,64.0,3850,1,3,2,2,3,0,16,16,16,1,0,1,0,0,0,121.573564151,25.0212694717
EZ9忠孝界｜複合式兩房,中坡南路,0,0,1,0,0,0,0,0,0,0,0,0,12.3,90.0,2980,1,2,1,1,2,0,7,1,1,1,0,1,0,0,0,121.582545573,25.0430422848
EZ9忠孝界｜4米獨享庭院,中坡南路,0,0,1,0,0,0,0,0,0,0,0,0,12.3,104.0,5580,1,3,3,3,3,0,7,1,1,1,0,1,0,0,0,121.582545573,25.0430422848
EZ9忠孝界｜挑高兩房車,中坡南路,0,0,1,0,0,0,0,0,0,0,0,0,12.3,121.0,2680,1,1,1,1,1,0,7,1,1,1,0,1,0,0,0,121.582461467,25.0430067846
H6127 太子東宮邊間2樓,松山路,0,0,1,0,0,0,0,0,0,0,0,0,40.7,146.0,3280,0,2,2,2,2,0,15,2,2,1,0,0,0,0,0,121.577688285,25.0392055791
計畫區永富信義名邸II,松勤街,0,0,1,0,0,0,0,0,0,0,0,0,19.3,169.0,14988,1,3,2,3,3,0,7,2,2,1,0,1,0,0,0,121.564105348,25.0317537928
麟光商圈捷運旁一樓大空間,和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,49.0,196.0,2588,0,3,2,1,3,0,4,1,1,1,0,1,0,0,0,121.558070545,25.0210093351
EZ8-101景觀露臺戶三房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,1.7,240.0,4298,1,3,2,2,3,0,10,9,9,1,0,1,0,0,0,121.565762811,25.0244116038
FZ9北醫商圈｜三房美寓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,39.6,162.0,2300,1,3,2,2,3,0,5,4,4,1,0,1,0,0,0,121.563586622,25.0231059021
$101永春捷運3房,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,41.3,203.0,3488,0,3,2,2,3,0,7,3,3,1,0,1,0,0,0,121.575396459,25.0395361
稀有信義國寶庭園樓中樓,松平路,0,0,1,0,0,0,0,0,0,0,0,0,25.4,224.0,19800,1,5,3,4,5,0,8,1,1,1,0,1,0,0,0,121.563895059,25.0303496306
101景觀鼎佳美寓,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,40.4,249.0,2780,0,5,3,3,5,1,5,5,5,1,0,1,0,0,0,121.571474599,25.0234983401
富陽四季美寓,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,56.8,45.0,2500,0,3,2,2,3,0,4,2,2,1,0,1,0,0,0,121.556298777,25.0220604043
富陽美妝公寓二樓,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,56.8,45.0,2500,0,3,2,2,3,0,4,2,2,1,1,0,0,0,0,121.556298777,25.0220604043
富陽新裝潢邊間三房,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,56.8,45.0,2500,0,3,2,2,3,0,4,2,2,1,0,1,0,0,0,121.556298777,25.0220604043
市府晶華美2房,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,14.2,93.0,2780,0,2,1,1,2,0,7,4,4,1,0,1,0,0,0,121.5694059,25.0425737674
計畫區永富信義雙璽臻邸,松勤街,0,0,1,0,0,0,0,0,0,0,0,0,19.3,118.0,29976,1,6,4,6,6,0,7,2,2,1,0,1,0,0,0,121.569646039,25.0311898373
計畫區永富信義名邸I,松勤街,0,0,1,0,0,0,0,0,0,0,0,0,19.3,135.0,14988,1,3,2,3,3,0,7,2,2,1,0,1,0,0,0,121.56396341,25.0317566072
K4收租王｜北醫合法隔套,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,39.6,181.0,3480,0,7,4,4,7,0,5,1,1,1,0,1,0,0,0,121.563485783,25.0231385607
【麟光站｜近文湖線・三面採光】,和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,43.3,202.0,3280,0,4,2,2,4,0,5,3,3,1,0,1,0,0,0,121.560681588,25.0167201111
【北醫｜吳興街・庭院一樓】,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,34.4,218.0,2620,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0,121.564812888,25.0256577635
AZ9新川普精緻美屋坡平車,信義路五段,0,0,1,0,0,0,0,0,0,0,0,0,16.7,69.0,2080,1,1,1,1,1,0,19,2,2,1,0,1,0,0,0,121.573524035,25.0338835806
莊敬漂亮黃金三樓,莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,51.8,115.0,2260,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0,121.567924793,25.0269119836
瑞雲景觀美邸,瑞雲街,0,0,1,0,0,0,0,0,0,0,0,0,47.8,135.0,2880,0,2,2,1,2,0,4,4,4,1,0,1,0,0,0,121.57666506,25.0162627934
【市政府站｜忠孝東路・商三特】,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,54.0,233.0,3700,0,3,3,3,3,0,4,4,4,1,0,1,0,0,0,121.569245204,25.0411881882
廣慈公寓都更進行中,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,55.3,44.0,2488,0,3,2,1,3,0,4,2,2,1,1,0,0,0,0,121.583975715,25.0401886102
&信義庭院大戶雙坡車,松智路,0,0,1,0,0,0,0,0,0,0,0,0,17.4,116.0,13888,1,3,2,2,3,0,7,1,1,1,0,1,0,0,0,121.564595305,25.0297731904
上林苑別墅,青雲街,0,0,1,0,0,0,0,0,0,0,0,0,40.3,140.0,8500,1,4,3,4,4,0,3,1,3,3,0,1,0,0,0,121.576769921,25.018583523
&專任世貿101景觀美妝,信安街,0,0,1,0,0,0,0,0,0,0,0,0,38.3,158.0,4380,0,3,2,2,3,0,7,4,4,1,0,1,0,0,0,121.557956115,25.0284641531
北醫電梯大戶平車,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,34.8,134.0,4200,1,8,2,3,8,0,6,2,2,1,0,0,0,0,0,121.563872246,25.0229257972
信義計畫馬可波羅花園五房,松德路,0,0,1,0,0,0,0,0,0,0,0,0,35.0,240.0,9680,1,5,2,3,5,0,13,2,2,1,0,1,0,0,0,121.57424722,25.0358454209
富陽街公寓二樓,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,46.2,110.0,2200,0,3,2,1,3,0,5,2,2,1,1,0,0,0,0,121.556168154,25.0234136833
吳興街商圈四房美寓,松仁路,0,0,1,0,0,0,0,0,0,0,0,0,41.3,169.0,2880,0,4,2,2,4,0,5,4,4,1,0,1,0,0,0,121.571106688,25.0197324531
市府國品電梯三房,基隆路一段,0,0,1,0,0,0,0,0,0,0,0,0,44.3,210.0,4228,0,3,2,2,3,0,7,3,3,1,0,1,0,0,0,121.567965477,25.0448773516
FZ7國館優質3房頂家,光復南路,0,0,1,0,0,0,0,0,0,0,0,0,46.0,43.0,3250,0,3,2,1,3,0,5,5,5,1,0,1,0,0,0,121.558667474,25.0362216977
信義計畫太平洋凱旋,松平路,0,0,1,0,0,0,0,0,0,0,0,0,25.4,73.0,15888,1,4,2,5,4,0,10,2,3,2,0,1,0,0,0,121.564830107,25.0303537503
O15和平東路黎富公園一樓,和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,49.0,98.0,2688,0,2,2,1,2,0,4,1,1,1,0,1,0,0,0,121.558070545,25.0210093351
稀有信義區一樓前院車庫宅,信安街,0,0,1,0,0,0,0,0,0,0,0,0,49.8,119.0,3288,0,3,2,2,3,0,4,1,1,1,0,1,0,0,0,121.556819913,25.0253024284
永春永吉靜巷美寓,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,42.4,140.0,2950,0,2,2,1,2,0,5,3,3,1,0,1,0,0,0,121.573413023,25.0443065872
麟光捷運邊間壹樓,和平東路三段,0,0,1,0,0,0,0,0,0,0,0,0,43.4,159.0,4680,0,3,2,2,3,0,5,-1,1,3,0,0,0,0,0,121.559536443,25.0197467469
貴婦百貨景觀戶,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,11.6,205.0,6088,1,1,2,2,1,0,13,11,11,1,0,1,0,0,0,121.56741617,25.0412999216
【世貿新城．綠意盎然】,松智路,0,0,1,0,0,0,0,0,0,0,0,0,27.9,172.0,5988,1,2,2,2,2,0,13,3,3,1,0,1,0,0,0,121.566081467,25.0308502215
FZ6福德邊間採光三樓,福德街,0,0,1,0,0,0,0,0,0,0,0,0,47.5,242.0,1888,0,3,2,1,3,0,5,3,3,1,0,1,0,0,0,121.586605201,25.0395611387
信義區一樓庭院大宅,信義路六段,0,0,1,0,0,0,0,0,0,0,0,0,45.2,70.0,4380,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0,121.575341349,25.0326408597
東騰信義質感幽靜山居美邸,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,8.5,92.0,5360,1,3,2,2,3,0,9,8,8,1,0,1,0,0,0,121.570656474,25.0184055936
國際名紳2房2衛坡平車,松德路,0,0,1,0,0,0,0,0,0,0,0,0,31.4,201.0,5158,1,2,2,2,2,0,24,2,2,1,0,1,0,0,0,121.57497109,25.0377320211
EZ4捷運夏宮獨戶質感豪邸,福德街,0,0,1,0,0,0,0,0,0,0,0,0,13.9,224.0,13506,1,3,2,2,3,0,13,5,5,1,0,1,0,0,0,121.583570647,25.0377765281
&EAT101景觀時尚2房,忠孝東路五段,0,0,1,0,0,0,0,0,0,0,0,0,20.4,70.0,3298,0,2,2,2,2,0,11,6,6,1,0,1,0,0,0,121.576504945,25.0410492204
六張犁捷運鼎家,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,50.1,120.0,2058,0,6,2,3,6,0,4,4,4,1,0,1,0,0,0,121.556266501,25.0224440082
捷運市政府101高第景觀宅,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,18.8,163.0,4900,1,2,2,2,2,0,14,14,14,1,0,1,0,0,0,121.569052536,25.0458458393
松信路電梯三房,松信路,0,0,1,0,0,0,0,0,0,0,0,0,44.3,186.0,2380,0,3,2,2,3,0,12,2,2,1,0,1,0,0,0,121.572252912,25.0461486087
北醫旁潛力邊間三房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,53.8,222.0,1750,0,3,2,1,3,0,4,4,4,1,0,1,0,0,0,121.563098651,25.0248962958
五分埔三角窗噴錢金店,松山路,0,0,1,0,0,0,0,0,0,0,0,0,51.0,237.0,14800,0,1,1,1,1,0,4,1,1,1,0,0,0,0,0,121.577949806,25.0473877491
信義北醫面公園景觀電梯宅,信安街,0,0,1,0,0,0,0,0,0,0,0,0,48.9,44.0,2680,0,3,2,1,3,0,7,4,4,1,0,1,0,0,0,121.557132185,25.0259705013
信義區全新北歐風3房+陽台,虎林街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,93.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.576308082,25.0354160425
E13信義區捷運兩房步行市政府,松隆路,0,0,1,0,0,0,0,0,0,0,0,0,52.5,107.0,1698,0,2,2,1,2,0,4,3,3,1,0,1,0,0,0,121.569236158,25.045078669
市政府捷運精緻二房,松隆路,0,0,1,0,0,0,0,0,0,0,0,0,52.5,124.0,1698,0,2,2,1,2,0,4,3,3,1,0,1,0,0,0,121.569236158,25.045078669
五分埔7-11三角窗金店,松山路,0,0,1,0,0,0,0,0,0,0,0,0,51.0,136.0,14800,0,1,1,1,1,0,4,1,1,1,0,0,0,0,0,121.577949806,25.0473877491
E09吳興街公寓一樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,42.3,155.0,2100,0,3,2,2,3,0,5,1,1,1,1,0,0,0,0,121.572651778,25.0173470808
北醫面公園3房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,36.4,177.0,2050,0,3,2,2,3,0,5,5,5,1,0,1,0,0,0,121.563969514,25.0247875523
信義全新北歐風美妝3房,虎林街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,70.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.576308082,25.0354160425
信義松隆精緻二房,松隆路,0,0,1,0,0,0,0,0,0,0,0,0,52.5,93.0,1698,0,2,1,1,2,0,4,3,3,1,0,1,0,0,0,121.569236158,25.045078669
雙捷運博愛學區歐風裝潢黃金3樓,虎林街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,70.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.576308082,25.0354160425
信義區虎林街黃金3樓美寓,虎林街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,70.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.576308082,25.0354160425
世貿莊敬低公設華廈邊間4房,莊敬路,0,0,1,0,0,0,0,0,0,0,0,0,39.6,155.0,4388,0,4,2,2,4,0,7,4,4,1,0,0,0,1,0,121.563809206,25.0293878562
信義誠家１０１景觀露台三房,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,1.7,174.0,4298,1,3,2,2,3,0,10,9,9,1,0,1,0,0,0,121.565581991,25.0244541552
博愛近捷運靜巷參樓,虎林街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,70.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.576308082,25.0354160425
博愛興雅學區質感三房,虎林街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,70.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.576308082,25.0354160425
E61信義美妝3房,虎林街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,71.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.576308082,25.0354160425
$挹翠山莊景觀美宅,祥雲街,0,0,1,0,0,0,0,0,0,0,0,0,44.6,69.0,2980,0,2,2,2,2,0,7,3,3,1,0,1,0,0,0,121.574367946,25.0192878854
近Y39站+101超值明亮屋,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,39.1,96.0,1750,0,4,3,2,4,0,5,5,5,1,0,1,0,0,0,121.570347599,25.0189348199
北醫光靜寓所,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,47.7,121.0,1798,0,3,2,3,3,0,5,4,4,1,0,1,0,0,0,121.561061324,25.0227191708
皇家名宮都更洽談中,基隆路二段,0,0,1,0,0,0,0,0,0,0,0,0,40.6,191.0,4700,1,5,3,3,5,0,15,15,15,1,0,1,0,0,0,121.557550519,25.0293644911
永春博愛美妝三樓,虎林街,0,0,1,0,0,0,0,0,0,0,0,0,55.9,213.0,2088,0,3,2,2,3,0,4,3,3,1,0,1,0,0,0,121.576308082,25.0354160425
永春捷運信義區精裝美寓,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,42.4,235.0,2950,0,2,2,1,2,0,5,3,3,1,0,1,0,0,0,121.573413023,25.0443065872
獨家~廣慈博愛公園一層一戶黃金三樓,大道路,0,0,1,0,0,0,0,0,0,0,0,0,45.4,254.0,2688,0,3,2,2,3,0,5,3,3,1,0,1,0,0,0,121.582533761,25.0409201781
國際名紳豪邸,松德路,0,0,1,0,0,0,0,0,0,0,0,0,31.4,202.0,7280,1,3,2,3,3,0,24,8,8,1,0,1,0,0,0,121.57497109,25.0377320211
101高第景觀樓中樓,永吉路,0,0,1,0,0,0,0,0,0,0,0,0,18.8,224.0,4900,1,2,2,2,2,0,14,14,14,1,0,1,0,0,0,121.569052536,25.0458458393
北醫新收租一樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,39.6,246.0,3288,0,7,4,4,7,0,5,1,1,1,0,1,0,0,0,121.563485783,25.0231385607
信義區六張犁捷運美宅,富陽街,0,0,1,0,0,0,0,0,0,0,0,0,50.1,46.0,2250,0,3,2,1,3,0,4,3,3,1,0,1,0,0,0,121.555591226,25.0221651804
北醫庭院三房一樓,吳興街,0,0,1,0,0,0,0,0,0,0,0,0,34.4,75.0,2600,0,3,2,2,3,0,5,1,1,1,0,1,0,0,0,121.564812888,25.0256577635
